Sample ID	Log-likelihood ratio	Predicted tumor burden	Predicted sample class
Colo_rep9_Dep6_Tu30	3.360733691993223E-5	0.41	colorectal cancer
Colo_rep9_Dep6_Tu0.5	3.0284892167736097E-6	0.12	ovarian cancer
Colo_rep6_Dep6_Tu20	2.19783471834852E-5	0.23	colorectal cancer
Colo_rep8_Dep6_Tu30	3.439176426452267E-5	0.36	colorectal cancer
Colo_rep3_Dep6_Tu5	6.585214977377243E-6	0.15	colorectal cancer
Colo_rep4_Dep6_Tu3	4.180779729285271E-6	0.11	colorectal cancer
Colo_rep2_Dep6_Tu10	1.1262900640265197E-5	0.17	colorectal cancer
Colo_rep3_Dep6_Tu40	4.7059420930547496E-5	0.43	colorectal cancer
Colo_rep3_Dep6_Tu30	3.45201241607454E-5	0.36	colorectal cancer
Colo_rep6_Dep6_Tu30	3.386872093726312E-5	0.41	colorectal cancer
Colo_rep4_Dep6_Tu50	5.804240745839327E-5	0.5	colorectal cancer
Colo_rep5_Dep6_Tu50	5.7142540067575773E-5	0.5	colorectal cancer
Colo_rep6_Dep6_Tu2	3.924564682366524E-6	0.08	colorectal cancer
Colo_rep10_Dep6_Tu50	5.812349117681632E-5	0.5	colorectal cancer
Colo_rep7_Dep6_Tu50	5.709018266035204E-5	0.5	colorectal cancer
Colo_rep9_Dep6_Tu40	4.6271937841723956E-5	0.43	colorectal cancer
Colo_rep8_Dep6_Tu5	6.214233934571974E-6	0.13	colorectal cancer
Colo_rep1_Dep6_Tu20	2.248714550248789E-5	0.27	colorectal cancer
Colo_rep9_Dep6_Tu2	3.901502231409377E-6	0.1	colorectal cancer
Colo_rep5_Dep6_Tu30	3.382423924000751E-5	0.36	colorectal cancer
Colo_rep4_Dep6_Tu0.1	2.7363985852319896E-6	0.11	ovarian cancer
Colo_rep5_Dep6_Tu0.1	2.732225550876953E-6	0.11	ovarian cancer
Colo_rep9_Dep6_Tu3	4.5202930398369605E-6	0.11	colorectal cancer
Colo_rep2_Dep6_Tu0.1	2.8245094543608797E-6	0.11	ovarian cancer
Colo_rep8_Dep6_Tu10	1.1280130451875937E-5	0.17	colorectal cancer
Colo_rep4_Dep6_Tu30	3.3910592188604976E-5	0.41	colorectal cancer
Colo_rep2_Dep6_Tu2	3.749998701899746E-6	0.08	colorectal cancer
Colo_rep1_Dep6_Tu5	6.039939505576837E-6	0.12	colorectal cancer
Colo_rep8_Dep6_Tu50	5.7747376496222526E-5	0.5	colorectal cancer
Colo_rep5_Dep6_Tu5	6.287352895137299E-6	0.13	colorectal cancer
Colo_rep6_Dep6_Tu50	5.8325662867471756E-5	0.5	colorectal cancer
Colo_rep5_Dep6_Tu0.5	2.8625974144952996E-6	0.12	ovarian cancer
Colo_rep4_Dep6_Tu20	2.206604268728499E-5	0.23	colorectal cancer
Colo_rep8_Dep6_Tu40	4.733777409267067E-5	0.43	colorectal cancer
Colo_rep7_Dep6_Tu0.3	2.7851669871118814E-6	0.12	ovarian cancer
Colo_rep7_Dep6_Tu30	3.3839904220583255E-5	0.41	colorectal cancer
Colo_rep10_Dep6_Tu20	2.1611848563901055E-5	0.27	colorectal cancer
Colo_rep9_Dep6_Tu10	1.1440929416726078E-5	0.17	colorectal cancer
Colo_rep9_Dep6_Tu0.1	2.822554254222477E-6	0.11	ovarian cancer
Colo_rep10_Dep6_Tu0.3	2.735908438371757E-6	0.11	ovarian cancer
Colo_rep8_Dep6_Tu20	2.1652472479477924E-5	0.27	colorectal cancer
Colo_rep3_Dep6_Tu3	4.6128552013988584E-6	0.11	colorectal cancer
Colo_rep4_Dep6_Tu2	3.7064424512589E-6	0.1	colorectal cancer
Colo_rep10_Dep6_Tu0.1	2.50217761703899E-6	0.11	ovarian cancer
Colo_rep4_Dep6_Tu0.3	2.809641854873024E-6	0.11	ovarian cancer
Colo_rep9_Dep6_Tu0.3	2.626900916120878E-6	0.11	ovarian cancer
Colo_rep1_Dep6_Tu10	1.2181734994057501E-5	0.17	colorectal cancer
Colo_rep6_Dep6_Tu0.3	2.903906245756374E-6	0.11	ovarian cancer
Colo_rep6_Dep6_Tu0.5	2.889394717016278E-6	0.12	ovarian cancer
Colo_rep10_Dep6_Tu10	1.0810332027423301E-5	0.17	colorectal cancer
Colo_rep10_Dep6_Tu1	3.220186305985571E-6	0.12	ovarian cancer
Colo_rep10_Dep6_Tu5	6.108008647428078E-6	0.13	colorectal cancer
Colo_rep10_Dep6_Tu40	4.733443000867024E-5	0.43	colorectal cancer
Colo_rep10_Dep6_Tu0.5	3.250891031034714E-6	0.12	ovarian cancer
Colo_rep1_Dep6_Tu1	3.1693601776993226E-6	0.08	colorectal cancer
Colo_rep7_Dep6_Tu20	2.206938325756721E-5	0.28	colorectal cancer
Colo_rep6_Dep6_Tu10	1.1204905462634719E-5	0.17	colorectal cancer
Colo_rep10_Dep6_Tu3	4.262899544414609E-6	0.11	colorectal cancer
Colo_rep1_Dep6_Tu30	3.489167628285169E-5	0.41	colorectal cancer
Colo_rep1_Dep6_Tu0.1	2.6950348970583338E-6	0.11	ovarian cancer
Colo_rep7_Dep6_Tu5	5.8094500786845E-6	0.13	colorectal cancer
Colo_rep7_Dep6_Tu0.1	2.9983491015228504E-6	0.11	ovarian cancer
Colo_rep6_Dep6_Tu40	4.68471745779028E-5	0.43	colorectal cancer
Colo_rep8_Dep6_Tu2	3.7575581935171476E-6	0.1	colorectal cancer
Colo_rep7_Dep6_Tu0.5	2.8281150624162602E-6	0.11	ovarian cancer
Colo_rep5_Dep6_Tu20	2.1841079456587143E-5	0.27	colorectal cancer
Colo_rep8_Dep6_Tu0.3	2.6153267683520213E-6	0.11	ovarian cancer
Colo_rep4_Dep6_Tu5	6.310980549533736E-6	0.13	colorectal cancer
Colo_rep9_Dep6_Tu1	3.0178181319162533E-6	0.13	ovarian cancer
Colo_rep1_Dep6_Tu0.5	2.8188521621162266E-6	0.11	ovarian cancer
Colo_rep8_Dep6_Tu3	4.406731176462832E-6	0.11	colorectal cancer
Colo_rep5_Dep6_Tu0.3	2.8888970664579955E-6	0.08	colorectal cancer
Colo_rep2_Dep6_Tu30	3.4127305138359737E-5	0.36	colorectal cancer
Colo_rep7_Dep6_Tu10	1.1116072870236976E-5	0.17	colorectal cancer
Colo_rep2_Dep6_Tu40	4.5982590754303055E-5	0.43	colorectal cancer
Colo_rep3_Dep6_Tu0.1	2.8175173683063947E-6	0.11	ovarian cancer
Colo_rep3_Dep6_Tu1	3.0693537239154187E-6	0.11	ovarian cancer
Colo_rep8_Dep6_Tu1	2.995667592592148E-6	0.13	ovarian cancer
Colo_rep4_Dep6_Tu1	3.5331022955472795E-6	0.08	colorectal cancer
Colo_rep5_Dep6_Tu40	4.595849070081964E-5	0.43	colorectal cancer
Colo_rep5_Dep6_Tu10	1.1180842012112735E-5	0.17	colorectal cancer
Colo_rep2_Dep6_Tu0.3	2.836331097504389E-6	0.11	ovarian cancer
Colo_rep10_Dep6_Tu30	3.574341465826E-5	0.36	colorectal cancer
Colo_rep1_Dep6_Tu40	4.647164824050384E-5	0.43	colorectal cancer
Colo_rep6_Dep6_Tu0.1	2.8452367618085384E-6	0.11	ovarian cancer
Colo_rep7_Dep6_Tu40	4.723113872330733E-5	0.43	colorectal cancer
Colo_rep1_Dep6_Tu50	5.8902334163296365E-5	0.5	colorectal cancer
Colo_rep1_Dep6_Tu0.3	2.882601632339759E-6	0.11	ovarian cancer
Colo_rep9_Dep6_Tu20	2.1834372797896724E-5	0.23	colorectal cancer
Colo_rep4_Dep6_Tu10	1.129094681857791E-5	0.17	colorectal cancer
Colo_rep6_Dep6_Tu5	6.286718440578849E-6	0.13	colorectal cancer
Colo_rep9_Dep6_Tu5	6.0454356013411786E-6	0.13	colorectal cancer
Colo_rep3_Dep6_Tu50	5.83253465873367E-5	0.5	colorectal cancer
Colo_rep5_Dep6_Tu1	3.079007004820174E-6	0.08	colorectal cancer
Colo_rep5_Dep6_Tu3	4.515375088857038E-6	0.11	colorectal cancer
Colo_rep2_Dep6_Tu1	2.5184138215440365E-6	0.08	colorectal cancer
Colo_rep7_Dep6_Tu1	2.9457120513052667E-6	0.12	ovarian cancer
Colo_rep5_Dep6_Tu2	3.83510956892685E-6	0.08	colorectal cancer
Colo_rep4_Dep6_Tu40	4.655718452349586E-5	0.43	colorectal cancer
Colo_rep2_Dep6_Tu20	2.259067185694756E-5	0.27	colorectal cancer
Colo_rep4_Dep6_Tu0.5	3.111692299294245E-6	0.12	ovarian cancer
Colo_rep2_Dep6_Tu5	6.355481951107405E-6	0.13	colorectal cancer
Colo_rep2_Dep6_Tu3	4.750401365016387E-6	0.11	colorectal cancer
Colo_rep3_Dep6_Tu10	1.1273082740022574E-5	0.17	colorectal cancer
Colo_rep8_Dep6_Tu0.5	3.1935835533234257E-6	0.12	ovarian cancer
Colo_rep7_Dep6_Tu3	4.759625361917116E-6	0.11	colorectal cancer
Colo_rep3_Dep6_Tu0.5	2.9789579781398485E-6	0.11	ovarian cancer
Colo_rep3_Dep6_Tu20	2.1706638968243654E-5	0.27	colorectal cancer
Colo_rep1_Dep6_Tu2	3.672456040876048E-6	0.1	colorectal cancer
Colo_rep9_Dep6_Tu50	5.7752647875270344E-5	0.5	colorectal cancer
Colo_rep3_Dep6_Tu0.3	2.96606801274867E-6	0.11	ovarian cancer
Colo_rep1_Dep6_Tu3	4.638370979695551E-6	0.11	colorectal cancer
Colo9345_rep1_Dep6_Tu5	1.7378719385714574E-5	0.21	colorectal cancer
Colo9345_rep8_Dep6_Tu30	2.2747398565919876E-5	0.29	colorectal cancer
Colo9345_rep5_Dep6_Tu1	5.415756172778618E-6	0.11	colorectal cancer
Colo9345_rep5_Dep6_Tu20	4.355597440253717E-5	0.41	colorectal cancer
Colo9345_rep7_Dep6_Tu20	4.2952816267819306E-5	0.41	colorectal cancer
Colo9345_rep6_Dep6_Tu2	8.405029383459346E-6	0.15	colorectal cancer
Colo9345_rep10_Dep6_Tu10	9.84653663640319E-6	0.15	colorectal cancer
Colo9345_rep1_Dep6_Tu10	2.8463954494632108E-5	0.3	colorectal cancer
Colo9345_rep3_Dep6_Tu30	5.262053388704371E-5	0.5	colorectal cancer
Colo9345_rep6_Dep6_Tu1	6.036185970753335E-6	0.11	colorectal cancer
Colo9345_rep2_Dep6_Tu10	2.7798286819812615E-5	0.28	colorectal cancer
Colo9345_rep6_Dep6_Tu5	1.737046622573615E-5	0.21	colorectal cancer
Colo9345_rep5_Dep6_Tu10	2.8961652218657333E-5	0.29	colorectal cancer
Colo9345_rep5_Dep6_Tu40	5.874905723851007E-5	0.54	colorectal cancer
Colo9345_rep1_Dep6_Tu0.1	2.8251430344832373E-6	0.12	ovarian cancer
Colo9345_rep3_Dep6_Tu10	2.8101015981931233E-5	0.28	colorectal cancer
Colo9345_rep4_Dep6_Tu2	8.663969753949528E-6	0.15	colorectal cancer
Colo9345_rep2_Dep6_Tu20	4.24962562026556E-5	0.41	colorectal cancer
Colo9345_rep3_Dep6_Tu50	6.145430361883466E-5	0.61	colorectal cancer
Colo9345_rep6_Dep6_Tu0.1	3.0054090311216313E-6	0.11	ovarian cancer
Colo9345_rep3_Dep6_Tu40	5.87560756488377E-5	0.54	colorectal cancer
Colo9345_rep6_Dep6_Tu3	1.1959001249885856E-5	0.17	colorectal cancer
Colo9345_rep9_Dep6_Tu50	3.2415649384312776E-5	0.4	colorectal cancer
Colo9345_rep1_Dep6_Tu3	1.160843541061065E-5	0.17	colorectal cancer
Colo9345_rep6_Dep6_Tu30	5.193822310197711E-5	0.5	colorectal cancer
Colo9345_rep1_Dep6_Tu20	4.231839233567585E-5	0.4	colorectal cancer
Colo9345_rep4_Dep6_Tu0.5	4.282330486127615E-6	0.1	colorectal cancer
Colo9345_rep9_Dep6_Tu10	1.0032762545573118E-5	0.15	colorectal cancer
Colo9345_rep3_Dep6_Tu1	5.653111986191324E-6	0.11	colorectal cancer
Colo9345_rep7_Dep6_Tu0.1	3.072300994210548E-6	0.12	ovarian cancer
Colo9345_rep4_Dep6_Tu20	4.329612828328412E-5	0.41	colorectal cancer
Colo9345_rep7_Dep6_Tu5	1.7347113802853746E-5	0.21	colorectal cancer
Colo9345_rep10_Dep6_Tu50	3.391437533754419E-5	0.4	colorectal cancer
Colo9345_rep2_Dep6_Tu50	6.195706791143712E-5	0.61	colorectal cancer
Colo9345_rep10_Dep6_Tu40	2.8334774164748814E-5	0.34	colorectal cancer
Colo9345_rep9_Dep6_Tu20	1.608556853991852E-5	0.21	colorectal cancer
Colo9345_rep8_Dep6_Tu3	4.169354372871705E-6	0.11	colorectal cancer
Colo9345_rep5_Dep6_Tu3	1.1821170069864828E-5	0.16	colorectal cancer
Colo9345_rep1_Dep6_Tu40	5.851537272317817E-5	0.54	colorectal cancer
Colo9345_rep9_Dep6_Tu0.3	2.491721361249028E-6	0.11	ovarian cancer
Colo9345_rep4_Dep6_Tu1	6.120312698007834E-6	0.11	colorectal cancer
Colo9345_rep10_Dep6_Tu20	1.6640192424714316E-5	0.23	colorectal cancer
Colo9345_rep1_Dep6_Tu1	6.002056114966795E-6	0.11	colorectal cancer
Colo9345_rep6_Dep6_Tu50	0.0	0	normal
Colo9345_rep7_Dep6_Tu0.5	4.041982813157368E-6	0.08	colorectal cancer
Colo9345_rep10_Dep6_Tu0.3	2.511613352453874E-6	0.11	ovarian cancer
Colo9345_rep9_Dep6_Tu3	4.435664978276557E-6	0.1	colorectal cancer
Colo9345_rep3_Dep6_Tu0.1	2.81500303267514E-6	0.12	ovarian cancer
Colo9345_rep6_Dep6_Tu20	4.2555962396253315E-5	0.4	colorectal cancer
Colo9345_rep8_Dep6_Tu0.5	3.0396516763299303E-6	0.12	ovarian cancer
Colo9345_rep9_Dep6_Tu0.5	3.0097129520831144E-6	0.12	ovarian cancer
Colo9345_rep9_Dep6_Tu2	3.923297489856908E-6	0.09	colorectal cancer
Colo9345_rep8_Dep6_Tu0.3	2.5710465708753575E-6	0.11	ovarian cancer
Colo9345_rep6_Dep6_Tu0.5	3.86817693300046E-6	0.08	colorectal cancer
Colo9345_rep4_Dep6_Tu0.1	2.7394722521633417E-6	0.08	colorectal cancer
Colo9345_rep1_Dep6_Tu0.3	3.4981480558944807E-6	0.08	colorectal cancer
Colo9345_rep5_Dep6_Tu30	5.2401474653731116E-5	0.5	colorectal cancer
Colo9345_rep2_Dep6_Tu2	8.617155417258311E-6	0.14	colorectal cancer
Colo9345_rep4_Dep6_Tu40	5.955191881022204E-5	0.54	colorectal cancer
Colo9345_rep7_Dep6_Tu30	5.180341950998656E-5	0.5	colorectal cancer
Colo9345_rep5_Dep6_Tu0.3	3.4404743391900273E-6	0.08	colorectal cancer
Colo9345_rep5_Dep6_Tu0.5	3.971950305066623E-6	0.09	colorectal cancer
Colo9345_rep2_Dep6_Tu1	5.096914824459887E-6	0.11	colorectal cancer
Colo9345_rep2_Dep6_Tu3	1.2018042215899676E-5	0.16	colorectal cancer
Colo9345_rep4_Dep6_Tu30	5.226194317011847E-5	0.5	colorectal cancer
Colo9345_rep7_Dep6_Tu2	8.670151820518354E-6	0.15	colorectal cancer
Colo9345_rep8_Dep6_Tu40	2.8580981480278775E-5	0.34	colorectal cancer
Colo9345_rep10_Dep6_Tu3	4.723159400156876E-6	0.11	colorectal cancer
Colo9345_rep3_Dep6_Tu0.3	3.217374909973382E-6	0.08	colorectal cancer
Colo9345_rep5_Dep6_Tu0.1	2.8144149208767024E-6	0.12	ovarian cancer
Colo9345_rep2_Dep6_Tu0.5	3.6906629899012587E-6	0.09	colorectal cancer
Colo9345_rep6_Dep6_Tu10	2.8980808217557106E-5	0.28	colorectal cancer
Colo9345_rep9_Dep6_Tu0.1	2.8119663882023803E-6	0.11	ovarian cancer
Colo9345_rep7_Dep6_Tu10	2.7717904053343735E-5	0.28	colorectal cancer
Colo9345_rep10_Dep6_Tu2	3.898162106820053E-6	0.08	colorectal cancer
Colo9345_rep7_Dep6_Tu40	4.068467364531823E-6	0.36	colorectal cancer
Colo9345_rep8_Dep6_Tu20	1.6389577291186373E-5	0.22	colorectal cancer
Colo9345_rep3_Dep6_Tu5	1.7349094763474414E-5	0.21	colorectal cancer
Colo9345_rep5_Dep6_Tu2	8.74157042313415E-6	0.15	colorectal cancer
Colo9345_rep1_Dep6_Tu30	5.232093240685971E-5	0.5	colorectal cancer
Colo9345_rep10_Dep6_Tu1	2.774796354720404E-6	0.08	colorectal cancer
Colo9345_rep4_Dep6_Tu10	2.8799856783805988E-5	0.28	colorectal cancer
Colo9345_rep3_Dep6_Tu3	1.2171506854478543E-5	0.16	colorectal cancer
Colo9345_rep5_Dep6_Tu50	6.260688814779487E-5	0.58	colorectal cancer
Colo9345_rep2_Dep6_Tu40	5.7791966661040875E-5	0.55	colorectal cancer
Colo9345_rep1_Dep6_Tu2	8.472413160329999E-6	0.15	colorectal cancer
Colo9345_rep2_Dep6_Tu5	1.7688627654004167E-5	0.21	colorectal cancer
Colo9345_rep2_Dep6_Tu0.1	2.924338692469246E-6	0.12	ovarian cancer
Colo9345_rep10_Dep6_Tu5	6.087939476375847E-6	0.12	colorectal cancer
Colo9345_rep1_Dep6_Tu0.5	3.676356232235009E-6	0.08	colorectal cancer
Colo9345_rep8_Dep6_Tu10	9.77793415253338E-6	0.15	colorectal cancer
Colo9345_rep9_Dep6_Tu5	5.6768070808592335E-6	0.11	colorectal cancer
Colo9345_rep7_Dep6_Tu1	5.493421925237743E-6	0.11	colorectal cancer
Colo9345_rep5_Dep6_Tu5	1.7390450834272774E-5	0.21	colorectal cancer
Colo9345_rep7_Dep6_Tu50	6.221136394781602E-5	0.61	colorectal cancer
Colo9345_rep3_Dep6_Tu20	4.229076579771954E-5	0.41	colorectal cancer
Colo9345_rep8_Dep6_Tu1	3.1005706473804914E-6	0.08	colorectal cancer
Colo9345_rep4_Dep6_Tu5	1.711921710796036E-5	0.21	colorectal cancer
Colo9345_rep10_Dep6_Tu30	2.2278050701801497E-5	0.28	colorectal cancer
Colo9345_rep10_Dep6_Tu0.5	2.9861210040557767E-6	0.12	ovarian cancer
Colo9345_rep8_Dep6_Tu2	3.9996020612322145E-6	0.09	colorectal cancer
Colo9345_rep7_Dep6_Tu0.3	3.5180782185220986E-6	0.08	colorectal cancer
Colo9345_rep4_Dep6_Tu3	1.112244537595867E-5	0.17	colorectal cancer
Colo9345_rep3_Dep6_Tu0.5	4.0371372090614485E-6	0.08	colorectal cancer
Colo9345_rep8_Dep6_Tu50	3.291785820321194E-5	0.41	colorectal cancer
Colo9345_rep2_Dep6_Tu30	5.2059554514620254E-5	0.5	colorectal cancer
Colo9345_rep8_Dep6_Tu5	5.844905882604595E-6	0.12	colorectal cancer
Colo9345_rep1_Dep6_Tu50	6.182044606772113E-5	0.61	colorectal cancer
Colo9345_rep8_Dep6_Tu0.1	2.8910802147633873E-6	0.11	ovarian cancer
Colo9345_rep6_Dep6_Tu0.3	3.621786903914195E-6	0.08	colorectal cancer
Colo9345_rep9_Dep6_Tu1	2.983052859480798E-6	0.12	ovarian cancer
Colo9345_rep7_Dep6_Tu3	1.220330496023205E-5	0.17	colorectal cancer
Colo9345_rep9_Dep6_Tu40	2.76035021494128E-5	0.34	colorectal cancer
Colo9345_rep3_Dep6_Tu2	8.799263481744105E-6	0.15	colorectal cancer
Colo9345_rep2_Dep6_Tu0.3	3.2465776746389145E-6	0.08	colorectal cancer
Colo9345_rep4_Dep6_Tu0.3	3.408914522007004E-6	0.08	colorectal cancer
Colo9345_rep9_Dep6_Tu30	2.2847292231360736E-5	0.28	colorectal cancer
Colo9345_rep6_Dep6_Tu40	5.883286337219815E-5	0.54	colorectal cancer
Colo9345_rep10_Dep6_Tu0.1	2.9628618943156346E-6	0.11	ovarian cancer
Colo9345_rep4_Dep6_Tu50	6.100365962247036E-5	0.58	colorectal cancer
Ov79_rep2_Dep6_Tu5	4.41587810950955E-6	0.16	ovarian cancer
Ov79_rep8_Dep6_Tu30	1.9003485735200384E-5	0.28	colorectal cancer
Ov79_rep6_Dep6_Tu0.3	2.891415283195983E-6	0.11	ovarian cancer
Ov79_rep1_Dep6_Tu3	2.701676268918188E-6	0.11	ovarian cancer
Ov79_rep1_Dep6_Tu50	3.214248545630418E-5	0.43	colorectal cancer
Ov79_rep7_Dep6_Tu50	3.1247424273853145E-5	0.47	colorectal cancer
Ov79_rep4_Dep6_Tu50	3.136554158281163E-5	0.43	colorectal cancer
Ov79_rep2_Dep6_Tu3	2.7659527133615066E-6	0.11	ovarian cancer
Ov79_rep7_Dep6_Tu1	2.9971016759761008E-6	0.12	ovarian cancer
Ov79_rep9_Dep6_Tu5	4.250911318028616E-6	0.11	colorectal cancer
Ov79_rep3_Dep6_Tu1	3.1991191007378994E-6	0.13	ovarian cancer
Ov79_rep5_Dep6_Tu3	2.678800759237689E-6	0.12	ovarian cancer
Ov79_rep10_Dep6_Tu0.3	2.505052691156616E-6	0.11	ovarian cancer
Ov79_rep8_Dep6_Tu2	3.488736055549838E-6	0.15	ovarian cancer
Ov79_rep1_Dep6_Tu0.5	2.719734233042907E-6	0.11	ovarian cancer
Ov79_rep3_Dep6_Tu0.3	3.1232299465848733E-6	0.12	ovarian cancer
Ov79_rep8_Dep6_Tu50	3.1015713706838834E-5	0.43	colorectal cancer
Ov79_rep9_Dep6_Tu0.3	2.6426037249749123E-6	0.11	ovarian cancer
Ov79_rep7_Dep6_Tu2	3.3491116263574753E-6	0.13	ovarian cancer
Ov79_rep7_Dep6_Tu30	1.8226040928820125E-5	0.28	colorectal cancer
Ov79_rep5_Dep6_Tu50	3.2127665468397285E-5	0.43	colorectal cancer
Ov79_rep6_Dep6_Tu0.5	2.8994581066217E-6	0.12	ovarian cancer
Ov79_rep2_Dep6_Tu2	3.533227452025573E-6	0.13	ovarian cancer
Ov79_rep3_Dep6_Tu30	1.852267853858827E-5	0.28	colorectal cancer
Ov79_rep9_Dep6_Tu3	2.713295209005153E-6	0.11	ovarian cancer
Ov79_rep10_Dep6_Tu2	3.3673263618776936E-6	0.13	ovarian cancer
Ov79_rep10_Dep6_Tu1	2.807741435743071E-6	0.12	ovarian cancer
Ov79_rep6_Dep6_Tu5	4.418939407395764E-6	0.11	colorectal cancer
Ov79_rep2_Dep6_Tu0.3	2.7678190056267318E-6	0.11	ovarian cancer
Ov79_rep4_Dep6_Tu20	1.270676231128129E-5	0.21	colorectal cancer
Ov79_rep1_Dep6_Tu0.1	2.6948933325042533E-6	0.11	ovarian cancer
Ov79_rep4_Dep6_Tu10	6.699229644245289E-6	0.15	colorectal cancer
Ov79_rep4_Dep6_Tu30	1.822491238984093E-5	0.28	colorectal cancer
Ov79_rep5_Dep6_Tu10	7.294445896576615E-6	0.15	colorectal cancer
Ov79_rep7_Dep6_Tu3	2.6738087105403348E-6	0.11	ovarian cancer
Ov79_rep9_Dep6_Tu50	3.192597038904098E-5	0.43	colorectal cancer
Ov79_rep10_Dep6_Tu0.5	3.073065163238692E-6	0.12	ovarian cancer
Ov79_rep7_Dep6_Tu40	2.4179836057908634E-5	0.41	colorectal cancer
Ov79_rep7_Dep6_Tu0.1	3.0134999355209163E-6	0.11	ovarian cancer
Ov79_rep9_Dep6_Tu0.1	2.8022445732523915E-6	0.11	ovarian cancer
Ov79_rep1_Dep6_Tu5	4.70329414502147E-6	0.11	colorectal cancer
Ov79_rep9_Dep6_Tu30	1.8456023252747232E-5	0.3	colorectal cancer
Ov79_rep2_Dep6_Tu0.1	2.8584782300777253E-6	0.12	ovarian cancer
Ov79_rep7_Dep6_Tu20	1.3203762450348134E-5	0.22	colorectal cancer
Ov79_rep7_Dep6_Tu5	4.234742829489251E-6	0.15	ovarian cancer
Ov79_rep2_Dep6_Tu10	6.5879682541907236E-6	0.15	colorectal cancer
Ov79_rep8_Dep6_Tu0.1	2.926483507048979E-6	0.11	ovarian cancer
Ov79_rep8_Dep6_Tu5	4.504209243339896E-6	0.15	ovarian cancer
Ov79_rep1_Dep6_Tu10	7.836441204690904E-6	0.15	colorectal cancer
Ov79_rep1_Dep6_Tu1	3.2094360132633927E-6	0.12	ovarian cancer
Ov79_rep10_Dep6_Tu10	6.9931148693633226E-6	0.15	colorectal cancer
Ov79_rep2_Dep6_Tu50	3.088070540986901E-5	0.43	colorectal cancer
Ov79_rep3_Dep6_Tu20	1.2260599247581943E-5	0.22	colorectal cancer
Ov79_rep3_Dep6_Tu0.1	2.7950310356517893E-6	0.11	ovarian cancer
Ov79_rep10_Dep6_Tu3	2.9102130970491034E-6	0.12	ovarian cancer
Ov79_rep5_Dep6_Tu2	3.470662606314797E-6	0.13	ovarian cancer
Ov79_rep10_Dep6_Tu0.1	3.0214469722716737E-6	0.11	ovarian cancer
Ov79_rep6_Dep6_Tu3	2.76044764158174E-6	0.11	ovarian cancer
Ov79_rep4_Dep6_Tu0.3	2.7567919888867416E-6	0.11	ovarian cancer
Ov79_rep4_Dep6_Tu3	2.3742721197994924E-6	0.11	ovarian cancer
Ov79_rep3_Dep6_Tu10	7.287003268672986E-6	0.15	colorectal cancer
Ov79_rep3_Dep6_Tu5	4.606198536400622E-6	0.11	colorectal cancer
Ov79_rep7_Dep6_Tu0.3	2.7657306300651783E-6	0.12	ovarian cancer
Ov79_rep8_Dep6_Tu3	2.4311092503948895E-6	0.11	ovarian cancer
Ov79_rep1_Dep6_Tu20	1.28316013080282E-5	0.21	colorectal cancer
Ov79_rep5_Dep6_Tu0.5	2.8432182378975777E-6	0.12	ovarian cancer
Ov79_rep7_Dep6_Tu10	6.9938675384373086E-6	0.15	colorectal cancer
Ov79_rep8_Dep6_Tu0.5	3.1254311848935336E-6	0.12	ovarian cancer
Ov79_rep4_Dep6_Tu0.5	3.1735684309929924E-6	0.12	ovarian cancer
Ov79_rep2_Dep6_Tu40	2.5104418133225075E-5	0.41	colorectal cancer
Ov79_rep9_Dep6_Tu10	7.010411994488479E-6	0.15	colorectal cancer
Ov79_rep3_Dep6_Tu50	3.20256289955741E-5	0.47	colorectal cancer
Ov79_rep10_Dep6_Tu50	3.1520297474056126E-5	0.43	colorectal cancer
Ov79_rep1_Dep6_Tu30	1.969805517421919E-5	0.3	colorectal cancer
Ov79_rep8_Dep6_Tu20	1.3034407006257303E-5	0.21	colorectal cancer
Ov79_rep6_Dep6_Tu40	2.4603423610458002E-5	0.36	colorectal cancer
Ov79_rep6_Dep6_Tu20	1.2555074825190988E-5	0.21	colorectal cancer
Ov79_rep10_Dep6_Tu30	1.8485199070352684E-5	0.23	colorectal cancer
Ov79_rep4_Dep6_Tu0.1	2.6847724352312893E-6	0.11	ovarian cancer
Ov79_rep5_Dep6_Tu20	1.2726603718545336E-5	0.21	colorectal cancer
Ov79_rep2_Dep6_Tu30	1.9766372267860845E-5	0.28	colorectal cancer
Ov79_rep5_Dep6_Tu40	2.484966976646388E-5	0.41	colorectal cancer
Ov79_rep8_Dep6_Tu0.3	2.657194077632859E-6	0.11	ovarian cancer
Ov79_rep4_Dep6_Tu40	2.53094681006467E-5	0.36	colorectal cancer
Ov79_rep3_Dep6_Tu0.5	3.00072500914433E-6	0.11	ovarian cancer
Ov79_rep6_Dep6_Tu10	7.235772031260237E-6	0.15	colorectal cancer
Ov79_rep8_Dep6_Tu1	2.9213721398229615E-6	0.13	ovarian cancer
Ov79_rep9_Dep6_Tu2	3.4084594872027824E-6	0.13	ovarian cancer
Ov79_rep6_Dep6_Tu0.1	2.8616329360926848E-6	0.11	ovarian cancer
Ov79_rep5_Dep6_Tu0.1	2.7541231935694477E-6	0.11	ovarian cancer
Ov79_rep10_Dep6_Tu20	1.2439852246139975E-5	0.21	colorectal cancer
Ov79_rep5_Dep6_Tu0.3	2.777199211179734E-6	0.08	colorectal cancer
Ov79_rep10_Dep6_Tu5	4.552425208812132E-6	0.15	ovarian cancer
