Sample ID	Log-likelihood ratio	Predicted tumor burden	Predicted sample class
Br66_rep4_Dep6_Tu5	3.132508155920489E-5	0.17	breast cancer
Br66_rep8_Dep6_Tu0.5	2.7893711219351274E-5	0.18	ovarian cancer
Br66_rep5_Dep6_Tu20	8.661315598053215E-5	0.3	breast cancer
Br66_rep1_Dep6_Tu3	3.090228837902918E-5	0.18	ovarian cancer
Br66_rep10_Dep6_Tu10	4.924356719868367E-5	0.22	breast cancer
Br66_rep3_Dep6_Tu10	5.01631455936162E-5	0.22	breast cancer
Br66_rep10_Dep6_Tu40	1.3968456152388812E-4	0.49	breast cancer
Br66_rep1_Dep6_Tu50	1.765396734097315E-4	0.56	breast cancer
Br66_rep10_Dep6_Tu0.5	2.5050183135679004E-5	0.18	ovarian cancer
Br66_rep1_Dep6_Tu0.3	2.471358651805566E-5	0.18	ovarian cancer
Br66_rep10_Dep6_Tu0.1	2.3673419258332094E-5	0.18	ovarian cancer
Br66_rep8_Dep6_Tu40	1.440879692061537E-4	0.49	breast cancer
Br66_rep3_Dep6_Tu20	8.498997990614896E-5	0.3	breast cancer
Br66_rep9_Dep6_Tu0.3	2.2581873543575087E-5	0.18	ovarian cancer
Br66_rep7_Dep6_Tu0.3	2.43241701251703E-5	0.18	ovarian cancer
Br66_rep5_Dep6_Tu2	2.8412818991816312E-5	0.18	ovarian cancer
Br66_rep5_Dep6_Tu0.3	2.476099980875841E-5	0.18	ovarian cancer
Br66_rep6_Dep6_Tu5	3.4173214948290625E-5	0.2	ovarian cancer
Br66_rep5_Dep6_Tu3	2.7591056256419567E-5	0.18	ovarian cancer
Br66_rep1_Dep6_Tu5	3.322099828150828E-5	0.19	ovarian cancer
Br66_rep6_Dep6_Tu10	5.501119351564484E-5	0.22	breast cancer
Br66_rep3_Dep6_Tu5	3.403713154835239E-5	0.22	breast cancer
Br66_rep1_Dep6_Tu1	2.466587246668062E-5	0.18	ovarian cancer
Br66_rep4_Dep6_Tu30	1.1806553750810934E-4	0.43	breast cancer
Br66_rep8_Dep6_Tu20	8.5035965120806E-5	0.3	breast cancer
Br66_rep4_Dep6_Tu10	5.311985384119675E-5	0.22	breast cancer
Br66_rep2_Dep6_Tu1	2.024238678005367E-5	0.18	ovarian cancer
Br66_rep6_Dep6_Tu2	2.7003411172220853E-5	0.18	ovarian cancer
Br66_rep6_Dep6_Tu0.5	2.643907728130377E-5	0.18	ovarian cancer
Br66_rep5_Dep6_Tu0.1	2.410503947272765E-5	0.18	ovarian cancer
Br66_rep2_Dep6_Tu2	2.773434014021518E-5	0.18	ovarian cancer
Br66_rep10_Dep6_Tu50	1.767505517728895E-4	0.56	breast cancer
Br66_rep7_Dep6_Tu3	3.0453122413875804E-5	0.18	ovarian cancer
Br66_rep7_Dep6_Tu10	5.251339894130411E-5	0.22	breast cancer
Br66_rep2_Dep6_Tu0.5	2.3460464446487938E-5	0.18	ovarian cancer
Br66_rep5_Dep6_Tu50	1.7649634870088628E-4	0.56	breast cancer
Br66_rep9_Dep6_Tu20	8.37574931176671E-5	0.3	breast cancer
Br66_rep8_Dep6_Tu3	2.8530303888806086E-5	0.18	ovarian cancer
Br66_rep9_Dep6_Tu10	4.4808429525797595E-5	0.22	breast cancer
Br66_rep7_Dep6_Tu2	2.768922795740909E-5	0.18	ovarian cancer
Br66_rep6_Dep6_Tu3	2.5853519116139087E-5	0.18	ovarian cancer
Br66_rep1_Dep6_Tu0.5	2.666614277376895E-5	0.18	ovarian cancer
Br66_rep2_Dep6_Tu40	1.4773818242316836E-4	0.49	breast cancer
Br66_rep1_Dep6_Tu2	2.7297231860222902E-5	0.18	ovarian cancer
Br66_rep8_Dep6_Tu1	2.5123534604915986E-5	0.18	ovarian cancer
Br66_rep4_Dep6_Tu3	3.095360170734972E-5	0.18	ovarian cancer
Br66_rep7_Dep6_Tu40	1.4487512993527883E-4	0.49	breast cancer
Br66_rep7_Dep6_Tu0.5	2.4951235015052645E-5	0.18	ovarian cancer
Br66_rep2_Dep6_Tu30	1.1874851492215965E-4	0.43	breast cancer
Br66_rep2_Dep6_Tu0.1	2.668401344596619E-5	0.18	ovarian cancer
Br66_rep7_Dep6_Tu0.1	2.4763375594085598E-5	0.18	ovarian cancer
Br66_rep1_Dep6_Tu40	1.4682533941280144E-4	0.49	breast cancer
Br66_rep7_Dep6_Tu5	3.1300582679477424E-5	0.2	ovarian cancer
Br66_rep4_Dep6_Tu1	2.743942057284711E-5	0.18	ovarian cancer
Br66_rep8_Dep6_Tu0.1	2.5322865162495728E-5	0.18	ovarian cancer
Br66_rep4_Dep6_Tu2	3.0445840963306554E-5	0.18	ovarian cancer
Br66_rep1_Dep6_Tu0.1	2.5094761436011103E-5	0.18	ovarian cancer
Br66_rep2_Dep6_Tu10	5.050902887562779E-5	0.22	breast cancer
Br66_rep4_Dep6_Tu20	8.773342546319582E-5	0.3	breast cancer
Br66_rep4_Dep6_Tu0.3	2.2932465512677918E-5	0.18	ovarian cancer
Br66_rep10_Dep6_Tu3	3.29578233617398E-5	0.18	ovarian cancer
Br66_rep1_Dep6_Tu20	8.789672951639448E-5	0.3	breast cancer
Br66_rep6_Dep6_Tu1	3.005892648671623E-5	0.18	ovarian cancer
Br66_rep6_Dep6_Tu50	1.8215594690931315E-4	0.56	breast cancer
Br66_rep9_Dep6_Tu3	3.162818792117809E-5	0.18	ovarian cancer
Br66_rep3_Dep6_Tu50	1.7163720568625333E-4	0.56	breast cancer
Br66_rep8_Dep6_Tu30	1.0771212113745349E-4	0.39	breast cancer
Br66_rep7_Dep6_Tu20	8.74321008969559E-5	0.3	breast cancer
Br66_rep3_Dep6_Tu2	2.9215884094919344E-5	0.18	ovarian cancer
Br66_rep8_Dep6_Tu50	1.7260491264676144E-4	0.56	breast cancer
Br66_rep3_Dep6_Tu3	2.8197013682677168E-5	0.18	ovarian cancer
Br66_rep3_Dep6_Tu0.3	2.8244371758419295E-5	0.18	ovarian cancer
Br66_rep8_Dep6_Tu0.3	2.2300190353527906E-5	0.18	ovarian cancer
Br66_rep3_Dep6_Tu0.1	2.413284667086128E-5	0.18	ovarian cancer
Br66_rep10_Dep6_Tu0.3	2.2619181616732366E-5	0.13	ovarian cancer
Br66_rep2_Dep6_Tu50	1.689048352574939E-4	0.56	breast cancer
Br66_rep5_Dep6_Tu5	3.1103878188638525E-5	0.2	ovarian cancer
Br66_rep10_Dep6_Tu20	8.313004872763671E-5	0.3	breast cancer
Br66_rep7_Dep6_Tu30	1.1932707696357597E-4	0.43	breast cancer
Br66_rep9_Dep6_Tu30	1.1393365029063019E-4	0.43	breast cancer
Br66_rep5_Dep6_Tu40	1.4773331174866282E-4	0.49	breast cancer
Br66_rep8_Dep6_Tu10	5.182235150147772E-5	0.22	breast cancer
Br66_rep9_Dep6_Tu50	1.731973157268943E-4	0.56	breast cancer
Br66_rep2_Dep6_Tu0.3	2.5034758725733155E-5	0.18	ovarian cancer
Br66_rep1_Dep6_Tu10	5.553797775626666E-5	0.22	breast cancer
Cer77_rep9_Dep6_Tu3	3.116266652623587E-5	0.18	ovarian cancer
Cer77_rep5_Dep6_Tu30	5.7302434333563704E-5	0.52	cervical cancer
Cer77_rep3_Dep6_Tu30	5.263717128233319E-5	0.49	cervical cancer
Cer77_rep8_Dep6_Tu50	3.7759782082026245E-5	0.64	cervical cancer
Cer77_rep1_Dep6_Tu1	2.5343858839892034E-5	0.18	ovarian cancer
Cer77_rep7_Dep6_Tu3	2.765002965891192E-5	0.18	ovarian cancer
Cer77_rep10_Dep6_Tu2	2.9669797247600585E-5	0.18	ovarian cancer
Cer77_rep2_Dep6_Tu0.5	2.4355618016296863E-5	0.18	ovarian cancer
Cer77_rep3_Dep6_Tu20	5.628595426211822E-5	0.45	cervical cancer
Cer77_rep1_Dep6_Tu2	3.149368086260798E-5	0.2	ovarian cancer
Cer77_rep2_Dep6_Tu5	3.557945296346499E-5	0.24	ovarian cancer
Cer77_rep5_Dep6_Tu0.5	2.6662452170221726E-5	0.18	ovarian cancer
Cer77_rep2_Dep6_Tu50	4.7883469536727874E-5	0.64	cervical cancer
Cer77_rep9_Dep6_Tu0.5	2.4352853908112825E-5	0.18	ovarian cancer
Cer77_rep4_Dep6_Tu10	4.0306701263501495E-5	0.3	cervical cancer
Cer77_rep9_Dep6_Tu20	4.821302132566405E-5	0.43	cervical cancer
Cer77_rep3_Dep6_Tu10	4.6692009174416814E-5	0.27	cervical cancer
Cer77_rep6_Dep6_Tu5	3.304873208800556E-5	0.24	ovarian cancer
Cer77_rep5_Dep6_Tu1	2.6668746197358606E-5	0.18	ovarian cancer
Cer77_rep5_Dep6_Tu0.3	2.4545911922453847E-5	0.18	ovarian cancer
Cer77_rep4_Dep6_Tu50	5.030386695046951E-5	0.64	cervical cancer
Cer77_rep6_Dep6_Tu0.3	2.6613532547381143E-5	0.18	ovarian cancer
Cer77_rep4_Dep6_Tu40	5.113609412678145E-5	0.59	cervical cancer
Cer77_rep10_Dep6_Tu5	2.922869494471235E-5	0.24	ovarian cancer
Cer77_rep3_Dep6_Tu1	2.623614923199157E-5	0.18	ovarian cancer
Cer77_rep8_Dep6_Tu40	5.798014270924767E-5	0.59	cervical cancer
Cer77_rep7_Dep6_Tu0.3	2.477045509379991E-5	0.18	ovarian cancer
Cer77_rep3_Dep6_Tu0.1	2.3964823001793688E-5	0.18	ovarian cancer
Cer77_rep4_Dep6_Tu0.3	2.4018008131078235E-5	0.18	ovarian cancer
Cer77_rep6_Dep6_Tu2	2.7191611459135784E-5	0.18	ovarian cancer
Cer77_rep6_Dep6_Tu20	5.396337775808239E-5	0.43	cervical cancer
Cer77_rep9_Dep6_Tu40	4.3263806107309066E-5	0.59	cervical cancer
Cer77_rep6_Dep6_Tu40	5.5807996163602456E-5	0.59	cervical cancer
Cer77_rep8_Dep6_Tu5	3.630389530030901E-5	0.25	ovarian cancer
Cer77_rep5_Dep6_Tu50	4.555696038887424E-5	0.64	cervical cancer
Cer77_rep1_Dep6_Tu30	5.0560425237201446E-5	0.48	cervical cancer
Cer77_rep2_Dep6_Tu20	5.5010293173971526E-5	0.43	cervical cancer
Cer77_rep4_Dep6_Tu0.5	2.877173148432447E-5	0.18	ovarian cancer
Cer77_rep2_Dep6_Tu40	5.816542113762809E-5	0.59	cervical cancer
Cer77_rep8_Dep6_Tu30	5.8664297923669194E-5	0.52	cervical cancer
Cer77_rep3_Dep6_Tu40	5.378483504503072E-5	0.59	cervical cancer
Cer77_rep4_Dep6_Tu0.1	2.4098631946057416E-5	0.18	ovarian cancer
Cer77_rep2_Dep6_Tu1	2.4973242917394214E-5	0.18	ovarian cancer
Cer77_rep3_Dep6_Tu3	3.0394636627658594E-5	0.2	ovarian cancer
Cer77_rep2_Dep6_Tu30	4.9437830549581985E-5	0.52	cervical cancer
Cer77_rep9_Dep6_Tu30	5.219620743250054E-5	0.48	cervical cancer
Cer77_rep7_Dep6_Tu20	5.274201263112477E-5	0.43	cervical cancer
Cer77_rep6_Dep6_Tu1	2.9057489438015713E-5	0.18	ovarian cancer
Cer77_rep7_Dep6_Tu50	4.5820103096346013E-5	0.64	cervical cancer
Cer77_rep3_Dep6_Tu5	3.620502838007423E-5	0.25	ovarian cancer
Cer77_rep8_Dep6_Tu0.5	2.647755659738551E-5	0.18	ovarian cancer
Cer77_rep9_Dep6_Tu0.3	2.232610826556916E-5	0.18	ovarian cancer
Cer77_rep6_Dep6_Tu0.5	2.55723979515341E-5	0.18	ovarian cancer
Cer77_rep7_Dep6_Tu1	2.5609683503882028E-5	0.18	ovarian cancer
Cer77_rep5_Dep6_Tu3	2.8107955444753883E-5	0.2	ovarian cancer
Cer77_rep10_Dep6_Tu3	3.040061096830799E-5	0.2	ovarian cancer
Cer77_rep9_Dep6_Tu5	3.362566329212485E-5	0.24	ovarian cancer
Cer77_rep10_Dep6_Tu20	6.151351957574959E-5	0.43	cervical cancer
Cer77_rep1_Dep6_Tu3	2.8442070853704793E-5	0.18	ovarian cancer
Cer77_rep5_Dep6_Tu2	2.6252321072523625E-5	0.18	ovarian cancer
Cer77_rep5_Dep6_Tu5	3.4587179703510454E-5	0.24	ovarian cancer
Cer77_rep8_Dep6_Tu2	2.6677381279885687E-5	0.2	ovarian cancer
Cer77_rep8_Dep6_Tu10	4.7130111619567665E-5	0.3	cervical cancer
Cer77_rep10_Dep6_Tu30	6.119357277093864E-5	0.5	cervical cancer
Cer77_rep10_Dep6_Tu0.1	2.3489575069291775E-5	0.18	ovarian cancer
Cer77_rep6_Dep6_Tu3	3.160339650933495E-5	0.18	ovarian cancer
Cer77_rep7_Dep6_Tu10	3.848286794613265E-5	0.27	cervical cancer
Cer77_rep1_Dep6_Tu0.1	2.4711724187070684E-5	0.18	ovarian cancer
Cer77_rep10_Dep6_Tu50	4.854558929297157E-5	0.64	cervical cancer
Cer77_rep3_Dep6_Tu2	2.8434684190603264E-5	0.18	ovarian cancer
Cer77_rep2_Dep6_Tu10	3.180256256171487E-5	0.3	cervical cancer
Cer77_rep4_Dep6_Tu5	3.042817443449519E-5	0.24	ovarian cancer
Cer77_rep4_Dep6_Tu2	3.245772153593989E-5	0.18	ovarian cancer
Cer77_rep8_Dep6_Tu3	3.20696839649765E-5	0.2	ovarian cancer
Cer77_rep7_Dep6_Tu5	2.764266706338354E-5	0.2	ovarian cancer
Cer77_rep4_Dep6_Tu3	3.256467112175996E-5	0.2	ovarian cancer
Cer77_rep7_Dep6_Tu2	2.982461879313167E-5	0.18	ovarian cancer
Cer77_rep10_Dep6_Tu40	5.565160423726941E-5	0.59	cervical cancer
Cer77_rep6_Dep6_Tu10	3.9480005548056705E-5	0.3	cervical cancer
Cer77_rep6_Dep6_Tu50	3.730518086750184E-5	0.64	cervical cancer
Cer77_rep2_Dep6_Tu2	2.7008737457141383E-5	0.18	ovarian cancer
Cer77_rep1_Dep6_Tu5	3.3146414551259494E-5	0.24	ovarian cancer
Cer77_rep5_Dep6_Tu0.1	2.383276691038215E-5	0.18	ovarian cancer
Cer77_rep9_Dep6_Tu50	3.656529089172292E-5	0.64	cervical cancer
Cer77_rep10_Dep6_Tu0.3	2.2411827916503488E-5	0.15	ovarian cancer
Cer77_rep3_Dep6_Tu0.3	2.6290673104002447E-5	0.18	ovarian cancer
Cer77_rep1_Dep6_Tu0.5	2.4559676806622678E-5	0.18	ovarian cancer
Cer77_rep4_Dep6_Tu1	2.7777499266302405E-5	0.18	ovarian cancer
Cer77_rep2_Dep6_Tu0.3	2.56747275074371E-5	0.18	ovarian cancer
Cer77_rep10_Dep6_Tu10	3.981711570595494E-5	0.3	cervical cancer
Cer77_rep3_Dep6_Tu50	4.3481169666072356E-5	0.64	cervical cancer
Cer77_rep3_Dep6_Tu0.5	2.7051656913727444E-5	0.18	ovarian cancer
Cer77_rep5_Dep6_Tu40	4.7258527093756277E-5	0.59	cervical cancer
Cer77_rep9_Dep6_Tu2	2.7563286923184796E-5	0.18	ovarian cancer
Cer77_rep8_Dep6_Tu20	5.9049525049057715E-5	0.43	cervical cancer
Cer77_rep7_Dep6_Tu0.5	2.5393621548985774E-5	0.18	ovarian cancer
Cer77_rep1_Dep6_Tu50	4.3315287821437204E-5	0.64	cervical cancer
Cer77_rep10_Dep6_Tu1	2.5414899408721986E-5	0.18	ovarian cancer
Cer77_rep8_Dep6_Tu0.3	2.207436986756396E-5	0.18	ovarian cancer
Cer77_rep4_Dep6_Tu20	5.616018460966115E-5	0.38	cervical cancer
Cer77_rep7_Dep6_Tu30	4.8945899131601726E-5	0.49	cervical cancer
Cer77_rep7_Dep6_Tu40	5.4741800236765636E-5	0.59	cervical cancer
Cer77_rep9_Dep6_Tu0.1	2.1627485659847145E-5	0.18	ovarian cancer
Cer77_rep5_Dep6_Tu20	5.402219234646194E-5	0.43	cervical cancer
Cer77_rep8_Dep6_Tu1	2.562718705185132E-5	0.18	ovarian cancer
Cer77_rep6_Dep6_Tu0.1	2.4070210947324253E-5	0.18	ovarian cancer
Cer77_rep2_Dep6_Tu3	3.034759900009283E-5	0.18	ovarian cancer
Cer77_rep1_Dep6_Tu0.3	2.4287141118266788E-5	0.18	ovarian cancer
Cer77_rep1_Dep6_Tu40	5.817448324242591E-5	0.59	cervical cancer
Cer77_rep6_Dep6_Tu30	5.7885590270295545E-5	0.49	cervical cancer
Cer77_rep2_Dep6_Tu0.1	2.750144580138877E-5	0.18	ovarian cancer
Cer77_rep1_Dep6_Tu20	5.9627154409351425E-5	0.43	cervical cancer
Cer77_rep4_Dep6_Tu30	4.6947477393889065E-5	0.52	cervical cancer
Cer77_rep10_Dep6_Tu0.5	2.446588614200832E-5	0.18	ovarian cancer
Cer77_rep5_Dep6_Tu10	3.516893443193816E-5	0.27	cervical cancer
Cer77_rep9_Dep6_Tu1	2.937666047840835E-5	0.18	ovarian cancer
Cer77_rep1_Dep6_Tu10	4.7071890929236565E-5	0.3	cervical cancer
Cer77_rep8_Dep6_Tu0.1	2.427316464669381E-5	0.18	ovarian cancer
Cer77_rep9_Dep6_Tu10	4.341579793910096E-5	0.23	cervical cancer
Cer77_rep7_Dep6_Tu0.1	2.4785792859359107E-5	0.18	ovarian cancer
Cer81_rep10_Dep6_Tu5	2.3255589864356195E-5	0.18	ovarian cancer
Cer81_rep8_Dep6_Tu2	2.7244174613898304E-5	0.18	ovarian cancer
Cer81_rep6_Dep6_Tu3	2.283266831841373E-5	0.18	ovarian cancer
Cer81_rep2_Dep6_Tu3	2.730689221794225E-5	0.18	ovarian cancer
Cer81_rep7_Dep6_Tu20	4.336134117639507E-5	0.3	cervical cancer
Cer81_rep5_Dep6_Tu5	2.752178063704639E-5	0.18	ovarian cancer
Cer81_rep4_Dep6_Tu0.1	2.4084321960808263E-5	0.18	ovarian cancer
Cer81_rep9_Dep6_Tu20	4.115360702794625E-5	0.27	cervical cancer
Cer81_rep9_Dep6_Tu5	2.4920221093611526E-5	0.18	ovarian cancer
Cer81_rep2_Dep6_Tu1	2.0458822534584477E-5	0.18	ovarian cancer
Cer81_rep8_Dep6_Tu3	2.472546211425936E-5	0.18	ovarian cancer
Cer81_rep8_Dep6_Tu1	2.2015626435443996E-5	0.18	ovarian cancer
Cer81_rep1_Dep6_Tu50	5.063762798907537E-5	0.52	cervical cancer
Cer81_rep9_Dep6_Tu1	2.5349252563754518E-5	0.18	ovarian cancer
Cer81_rep4_Dep6_Tu30	4.5905395746889715E-5	0.36	cervical cancer
Cer81_rep5_Dep6_Tu20	4.650253019877725E-5	0.3	cervical cancer
Cer81_rep2_Dep6_Tu0.5	2.35683173680426E-5	0.18	ovarian cancer
Cer81_rep2_Dep6_Tu2	2.4384894723110914E-5	0.18	ovarian cancer
Cer81_rep5_Dep6_Tu1	2.4608662925917915E-5	0.18	ovarian cancer
Cer81_rep7_Dep6_Tu0.5	2.403370888803084E-5	0.18	ovarian cancer
Cer81_rep5_Dep6_Tu0.1	2.4001100203390625E-5	0.18	ovarian cancer
Cer81_rep8_Dep6_Tu0.1	2.5478459385553393E-5	0.18	ovarian cancer
Cer81_rep10_Dep6_Tu10	3.134923310485306E-5	0.24	ovarian cancer
Cer81_rep2_Dep6_Tu5	2.7755421612274164E-5	0.18	ovarian cancer
Cer81_rep8_Dep6_Tu50	5.29627030740523E-5	0.49	cervical cancer
Cer81_rep2_Dep6_Tu40	6.255543314895136E-5	0.43	cervical cancer
Cer81_rep6_Dep6_Tu30	4.605272887880372E-5	0.36	cervical cancer
Cer81_rep4_Dep6_Tu1	2.6144573902478853E-5	0.18	ovarian cancer
Cer81_rep3_Dep6_Tu0.3	2.677491102957347E-5	0.18	ovarian cancer
Cer81_rep9_Dep6_Tu0.1	2.1608782765528472E-5	0.18	ovarian cancer
Cer81_rep1_Dep6_Tu40	5.008671214905768E-5	0.43	cervical cancer
Cer81_rep10_Dep6_Tu2	2.779000072950209E-5	0.18	ovarian cancer
Cer81_rep7_Dep6_Tu50	5.048086252371958E-5	0.52	cervical cancer
Cer81_rep8_Dep6_Tu0.3	2.1992984381761013E-5	0.18	ovarian cancer
Cer81_rep8_Dep6_Tu40	4.981128696134598E-5	0.41	cervical cancer
Cer81_rep9_Dep6_Tu40	5.732631336966573E-5	0.43	cervical cancer
Cer81_rep9_Dep6_Tu10	2.5551657668148405E-5	0.22	cervical cancer
Cer81_rep2_Dep6_Tu50	5.161157708591456E-5	0.52	cervical cancer
Cer81_rep8_Dep6_Tu10	3.297365357426435E-5	0.24	ovarian cancer
Cer81_rep10_Dep6_Tu0.1	2.3333141134968114E-5	0.18	ovarian cancer
Cer81_rep3_Dep6_Tu1	2.452938897525973E-5	0.18	ovarian cancer
Cer81_rep9_Dep6_Tu50	5.667046960398388E-5	0.5	cervical cancer
Cer81_rep8_Dep6_Tu30	5.5439595212475237E-5	0.38	cervical cancer
Cer81_rep4_Dep6_Tu20	3.879038004167782E-5	0.3	cervical cancer
Cer81_rep10_Dep6_Tu20	4.767711925190699E-5	0.3	cervical cancer
Cer81_rep7_Dep6_Tu3	2.6278178183780537E-5	0.18	ovarian cancer
Cer81_rep2_Dep6_Tu30	5.5714671656037674E-5	0.38	cervical cancer
Cer81_rep1_Dep6_Tu0.1	2.576398604620894E-5	0.18	ovarian cancer
Cer81_rep5_Dep6_Tu10	3.174031976471386E-5	0.22	cervical cancer
Cer81_rep7_Dep6_Tu0.1	2.435576242606439E-5	0.18	ovarian cancer
Cer81_rep8_Dep6_Tu0.5	2.765934068127777E-5	0.18	ovarian cancer
Cer81_rep7_Dep6_Tu1	2.3186899071369296E-5	0.18	ovarian cancer
Cer81_rep10_Dep6_Tu0.5	2.4512715280492258E-5	0.18	ovarian cancer
Cer81_rep8_Dep6_Tu20	4.240071621358354E-5	0.3	cervical cancer
Cer81_rep4_Dep6_Tu5	2.6995918875426098E-5	0.2	ovarian cancer
Cer81_rep3_Dep6_Tu30	4.6405907411849965E-5	0.38	cervical cancer
Cer81_rep9_Dep6_Tu0.3	2.1003131712832978E-5	0.18	ovarian cancer
Cer81_rep4_Dep6_Tu0.3	2.33039569185887E-5	0.18	ovarian cancer
Cer81_rep1_Dep6_Tu30	5.79239901555565E-5	0.36	cervical cancer
Cer81_rep1_Dep6_Tu1	2.487660065072296E-5	0.18	ovarian cancer
Cer81_rep4_Dep6_Tu50	5.669565849311384E-5	0.52	cervical cancer
Cer81_rep6_Dep6_Tu0.1	2.430904043324615E-5	0.18	ovarian cancer
Cer81_rep1_Dep6_Tu0.5	2.4711816102646048E-5	0.18	ovarian cancer
Cer81_rep3_Dep6_Tu50	4.6986278068989764E-5	0.52	cervical cancer
Cer81_rep6_Dep6_Tu50	5.1837441591308054E-5	0.52	cervical cancer
Cer81_rep4_Dep6_Tu40	5.5600338610168147E-5	0.43	cervical cancer
Cer81_rep7_Dep6_Tu5	2.5398337856881476E-5	0.18	ovarian cancer
Cer81_rep9_Dep6_Tu30	5.6551128956689654E-5	0.36	cervical cancer
Cer81_rep5_Dep6_Tu0.5	2.524803094065359E-5	0.18	ovarian cancer
Cer81_rep5_Dep6_Tu2	2.5102211303637793E-5	0.18	ovarian cancer
Cer81_rep5_Dep6_Tu3	2.4600240694566608E-5	0.18	ovarian cancer
Cer81_rep2_Dep6_Tu0.3	2.3641917263066527E-5	0.18	ovarian cancer
Cer81_rep10_Dep6_Tu1	2.6018097314375187E-5	0.18	ovarian cancer
Cer81_rep3_Dep6_Tu20	4.2896376004974305E-5	0.3	cervical cancer
Cer81_rep4_Dep6_Tu10	2.9009462346750745E-5	0.24	ovarian cancer
Cer81_rep4_Dep6_Tu2	2.904774666004096E-5	0.18	ovarian cancer
Cer81_rep1_Dep6_Tu20	4.621859041454607E-5	0.27	cervical cancer
Cer81_rep3_Dep6_Tu40	6.0461171721415526E-5	0.43	cervical cancer
Cer81_rep9_Dep6_Tu0.5	2.487117227117742E-5	0.18	ovarian cancer
Cer81_rep2_Dep6_Tu10	2.9621826981862282E-5	0.24	ovarian cancer
Cer81_rep6_Dep6_Tu0.3	2.6664316930882936E-5	0.18	ovarian cancer
Cer81_rep10_Dep6_Tu30	4.950143370096708E-5	0.36	cervical cancer
Cer81_rep1_Dep6_Tu10	3.037166684010947E-5	0.24	ovarian cancer
Cer81_rep7_Dep6_Tu2	2.4599718929354236E-5	0.18	ovarian cancer
Cer81_rep6_Dep6_Tu2	2.356254583121117E-5	0.18	ovarian cancer
Cer81_rep10_Dep6_Tu40	5.361927486647326E-5	0.46	cervical cancer
Cer81_rep6_Dep6_Tu5	2.317205477555343E-5	0.18	ovarian cancer
Cer81_rep5_Dep6_Tu40	5.22246949631564E-5	0.43	cervical cancer
Cer81_rep3_Dep6_Tu3	2.8075608218163952E-5	0.18	ovarian cancer
Cer81_rep1_Dep6_Tu2	2.617483535227273E-5	0.18	ovarian cancer
Cer81_rep6_Dep6_Tu10	3.286228415538631E-5	0.25	ovarian cancer
Cer81_rep9_Dep6_Tu2	2.5772999846013976E-5	0.18	ovarian cancer
Cer81_rep6_Dep6_Tu0.5	2.5835266130701087E-5	0.18	ovarian cancer
Cer81_rep1_Dep6_Tu0.3	2.4378336817518794E-5	0.18	ovarian cancer
Cer81_rep1_Dep6_Tu3	3.0022424925017795E-5	0.18	ovarian cancer
Cer81_rep2_Dep6_Tu0.1	2.6720544895301014E-5	0.18	ovarian cancer
Cer81_rep7_Dep6_Tu0.3	2.391142616865644E-5	0.18	ovarian cancer
Cer81_rep5_Dep6_Tu30	4.984603002449411E-5	0.36	cervical cancer
Cer81_rep10_Dep6_Tu3	2.472318388101993E-5	0.18	ovarian cancer
Cer81_rep6_Dep6_Tu40	5.246021603707283E-5	0.45	cervical cancer
Cer81_rep3_Dep6_Tu0.5	2.592484371756396E-5	0.18	ovarian cancer
Cer81_rep8_Dep6_Tu5	2.4701140889898838E-5	0.2	ovarian cancer
Cer81_rep7_Dep6_Tu30	5.4231890225344514E-5	0.36	cervical cancer
Cer81_rep3_Dep6_Tu2	2.729487618102971E-5	0.18	ovarian cancer
Cer81_rep5_Dep6_Tu50	4.926596310413307E-5	0.52	cervical cancer
Cer81_rep2_Dep6_Tu20	4.238018675797377E-5	0.3	cervical cancer
Cer81_rep7_Dep6_Tu40	5.4500015042990694E-5	0.46	cervical cancer
Cer81_rep10_Dep6_Tu0.3	2.186494925785995E-5	0.13	ovarian cancer
Cer81_rep4_Dep6_Tu3	2.6919704595594222E-5	0.18	ovarian cancer
Cer81_rep6_Dep6_Tu1	2.993551782580941E-5	0.18	ovarian cancer
Cer81_rep4_Dep6_Tu0.5	2.608963782140198E-5	0.18	ovarian cancer
Cer81_rep3_Dep6_Tu0.1	2.4298852331024746E-5	0.18	ovarian cancer
Cer81_rep7_Dep6_Tu10	3.1070646579390044E-5	0.24	ovarian cancer
Cer81_rep10_Dep6_Tu50	4.8622234523529126E-5	0.5	cervical cancer
Cer81_rep5_Dep6_Tu0.3	2.3938895680571425E-5	0.18	ovarian cancer
Cer81_rep6_Dep6_Tu20	3.7239833899571486E-5	0.3	cervical cancer
Cer81_rep3_Dep6_Tu5	2.773544631284901E-5	0.2	ovarian cancer
Cer81_rep3_Dep6_Tu10	2.6400718958982116E-5	0.24	ovarian cancer
Cer81_rep9_Dep6_Tu3	2.8834107645836372E-5	0.18	ovarian cancer
Cer81_rep1_Dep6_Tu5	2.6455422313574712E-5	0.18	ovarian cancer
Colo_rep2_Dep6_Tu0.5	2.4833526937017346E-5	0.18	ovarian cancer
Colo_rep2_Dep6_Tu50	2.8817451588777855E-4	0.5	colorectal cancer
Colo_rep6_Dep6_Tu1	2.7916554554490682E-5	0.18	ovarian cancer
Colo_rep3_Dep6_Tu2	2.9194056470627283E-5	0.18	ovarian cancer
Colo_rep7_Dep6_Tu2	2.785169884713769E-5	0.18	ovarian cancer
