Sample ID	Log-likelihood ratio	Predicted tumor burden	Predicted sample class
Br66_rep10_Dep6_Tu0.5	3.2650751735088855E-4	0.01	colorectal cancer
Br66_rep1_Dep6_Tu0.3	3.84382407593826E-4	0.01	colorectal cancer
Br66_rep10_Dep6_Tu0.1	3.5886580800479706E-4	0.01	ovarian cancer
Br66_rep8_Dep6_Tu40	0.0025938752199153995	0.46	breast cancer
Br66_rep3_Dep6_Tu20	0.00175762462896386	0.34	breast cancer
Br66_rep9_Dep6_Tu0.3	3.603896105322043E-4	0.01	breast cancer
Br66_rep7_Dep6_Tu0.3	3.6442144981568424E-4	0.01	colorectal cancer
Br66_rep5_Dep6_Tu2	5.485825515056137E-4	0.15	ovarian cancer
Br66_rep5_Dep6_Tu0.3	3.5496996601945747E-4	0.01	colorectal cancer
Br66_rep6_Dep6_Tu5	5.13089166923328E-4	0.12	breast cancer
Br66_rep5_Dep6_Tu3	3.5387873782727304E-4	0.13	ovarian cancer
Br66_rep1_Dep6_Tu5	6.016643918862563E-4	0.08	breast cancer
Br66_rep6_Dep6_Tu10	0.0010254018779549052	0.23	breast cancer
Br66_rep3_Dep6_Tu5	7.553103367770221E-4	0.23	colorectal cancer
Br66_rep1_Dep6_Tu1	3.5534830617281894E-4	0.01	breast cancer
Br66_rep4_Dep6_Tu30	0.0026114685315496364	0.41	breast cancer
Br66_rep8_Dep6_Tu20	0.0016078774289655282	0.32	breast cancer
Br66_rep4_Dep6_Tu10	6.27921832004906E-4	0.23	breast cancer
Br66_rep2_Dep6_Tu1	3.5043354344398267E-4	0.01	breast cancer
Br66_rep6_Dep6_Tu2	5.370435512612677E-4	0.01	ovarian cancer
Br66_rep6_Dep6_Tu0.5	3.651612417592816E-4	0.01	cervical cancer
Br66_rep5_Dep6_Tu0.1	3.084234435253908E-4	0.01	breast cancer
Br66_rep2_Dep6_Tu2	3.6301013144247836E-4	0.01	colorectal cancer
Br66_rep10_Dep6_Tu50	0.0030874835474383744	0.58	breast cancer
Br66_rep7_Dep6_Tu3	4.1229568627911695E-4	0.15	ovarian cancer
Br66_rep7_Dep6_Tu10	0.0010106354346909178	0.21	breast cancer
Br66_rep2_Dep6_Tu0.5	2.854012245000116E-4	0.01	breast cancer
Br66_rep5_Dep6_Tu50	0.0029417491756498918	0.51	breast cancer
Br66_rep9_Dep6_Tu20	0.0016834490592362642	0.33	breast cancer
Br66_rep8_Dep6_Tu3	5.697538594094905E-4	0.16	colorectal cancer
Br66_rep9_Dep6_Tu10	8.203260668828153E-4	0.16	breast cancer
Br66_rep7_Dep6_Tu2	2.627620993970278E-6	0.11	ovarian cancer
Br66_rep6_Dep6_Tu3	3.477735736748013E-4	0.16	colorectal cancer
Br66_rep1_Dep6_Tu0.5	4.063170884494262E-4	0.01	colorectal cancer
Br66_rep2_Dep6_Tu40	0.0027842832759679896	0.47	breast cancer
Br66_rep1_Dep6_Tu2	2.5921094028923466E-4	0.15	ovarian cancer
Br66_rep8_Dep6_Tu1	3.5941998791045357E-4	0.01	breast cancer
Br66_rep4_Dep6_Tu3	5.841860992902822E-4	0.17	ovarian cancer
Br66_rep7_Dep6_Tu40	0.0021649484235254568	0.44	breast cancer
Br66_rep7_Dep6_Tu0.5	3.578974114004592E-4	0.01	colorectal cancer
Br66_rep2_Dep6_Tu30	0.002883456616523675	0.41	breast cancer
Br66_rep2_Dep6_Tu0.1	3.5101695683163227E-4	0.01	breast cancer
Br66_rep7_Dep6_Tu0.1	3.311877500974727E-4	0.01	colorectal cancer
Br66_rep1_Dep6_Tu40	0.0026632834678120424	0.52	breast cancer
Br66_rep7_Dep6_Tu5	1.1828638062299349E-4	0.1	breast cancer
Br66_rep4_Dep6_Tu1	3.8399791697607766E-4	0.01	breast cancer
Br66_rep8_Dep6_Tu0.1	2.4112090468207345E-4	0.01	ovarian cancer
Br66_rep4_Dep6_Tu2	3.860330001837792E-4	0.01	breast cancer
Br66_rep1_Dep6_Tu0.1	3.219118582942558E-4	0.01	breast cancer
Br66_rep2_Dep6_Tu10	0.0010702718755326952	0.23	breast cancer
Br66_rep4_Dep6_Tu20	0.0019846470804252164	0.32	breast cancer
Br66_rep4_Dep6_Tu0.3	4.1722477368649573E-4	0.01	colorectal cancer
Br66_rep10_Dep6_Tu3	3.3656398033182354E-4	0.1	breast cancer
Br66_rep1_Dep6_Tu20	0.0014688911728675124	0.28	breast cancer
Br66_rep6_Dep6_Tu1	4.502794967696915E-4	0.11	ovarian cancer
Br66_rep6_Dep6_Tu50	0.003553974892895562	0.58	breast cancer
Br66_rep9_Dep6_Tu3	5.801881147851685E-4	0.17	ovarian cancer
Br66_rep3_Dep6_Tu50	0.003484915760269163	0.55	breast cancer
Br66_rep8_Dep6_Tu30	0.0014499629325147403	0.32	breast cancer
Br66_rep7_Dep6_Tu20	0.002098529796376714	0.32	breast cancer
Br66_rep3_Dep6_Tu2	4.437071713337072E-4	0.01	colorectal cancer
Br66_rep8_Dep6_Tu50	0.002598573146335375	0.58	breast cancer
Br66_rep3_Dep6_Tu3	4.695466123702325E-4	0.23	colorectal cancer
Br66_rep3_Dep6_Tu0.3	4.1054127096965936E-4	0.11	ovarian cancer
Br66_rep8_Dep6_Tu0.3	3.872013758054747E-4	0.01	breast cancer
Br66_rep3_Dep6_Tu0.1	4.075333057682729E-4	0.01	breast cancer
Br66_rep10_Dep6_Tu0.3	4.085586284022817E-4	0.01	ovarian cancer
Br66_rep2_Dep6_Tu50	0.0028506078516295627	0.47	breast cancer
Br66_rep5_Dep6_Tu5	6.060580876226619E-4	0.21	ovarian cancer
Br66_rep10_Dep6_Tu20	0.0021132559999822898	0.28	breast cancer
Br66_rep7_Dep6_Tu30	0.00241770594485815	0.41	breast cancer
Br66_rep9_Dep6_Tu30	0.00208767422610706	0.34	breast cancer
Br66_rep5_Dep6_Tu40	0.003160183176307419	0.51	breast cancer
Br66_rep8_Dep6_Tu10	8.850070648504907E-4	0.24	breast cancer
Br66_rep9_Dep6_Tu50	0.002476839169459413	0.45	breast cancer
Br66_rep2_Dep6_Tu0.3	3.9057787078743703E-4	0.01	breast cancer
Br66_rep1_Dep6_Tu10	0.0012060696978754937	0.17	breast cancer
Cer77_rep9_Dep6_Tu3	5.877364414850727E-4	0.15	ovarian cancer
Cer77_rep5_Dep6_Tu30	7.804148558736002E-4	0.49	cervical cancer
Cer77_rep3_Dep6_Tu30	0.001055851690832903	0.58	cervical cancer
Cer77_rep8_Dep6_Tu50	5.531289206825966E-4	0.77	cervical cancer
Cer77_rep1_Dep6_Tu1	2.79808122403006E-4	0.01	colorectal cancer
Cer77_rep7_Dep6_Tu3	2.8245666310942934E-4	0.01	colorectal cancer
Cer77_rep10_Dep6_Tu2	5.258176214282814E-4	0.17	colorectal cancer
Cer77_rep2_Dep6_Tu0.5	2.798402288671302E-4	0.01	breast cancer
Cer77_rep3_Dep6_Tu20	8.650039542760426E-4	0.41	cervical cancer
Cer77_rep1_Dep6_Tu2	3.474499976319033E-4	0.01	breast cancer
Cer77_rep2_Dep6_Tu5	7.652362627286549E-4	0.21	colorectal cancer
Cer77_rep5_Dep6_Tu0.5	4.105157038151272E-4	0.01	breast cancer
Cer77_rep2_Dep6_Tu50	5.232302012168678E-4	0.65	cervical cancer
Cer77_rep9_Dep6_Tu0.5	3.0086874004241323E-4	0.01	cervical cancer
Cer77_rep4_Dep6_Tu10	5.08741875701504E-4	0.23	colorectal cancer
Cer77_rep9_Dep6_Tu20	0.0011171667667492322	0.41	cervical cancer
Cer77_rep3_Dep6_Tu10	6.424980477279632E-4	0.22	cervical cancer
Cer77_rep6_Dep6_Tu5	5.399985860730497E-4	0.16	colorectal cancer
Cer77_rep5_Dep6_Tu1	4.062589504424762E-4	0.01	breast cancer
Cer77_rep5_Dep6_Tu0.3	3.466568775845416E-4	0.01	colorectal cancer
Cer77_rep4_Dep6_Tu50	5.190287258791969E-4	0.76	cervical cancer
Cer77_rep6_Dep6_Tu0.3	4.38897675755794E-4	0.01	breast cancer
Cer77_rep4_Dep6_Tu40	5.332300410742437E-4	0.58	cervical cancer
Cer77_rep10_Dep6_Tu5	4.282936685030674E-4	0.21	colorectal cancer
Cer77_rep3_Dep6_Tu1	3.995835039285541E-4	0.01	colorectal cancer
Cer77_rep8_Dep6_Tu40	0.001271868401651924	0.6	cervical cancer
Cer77_rep7_Dep6_Tu0.3	3.9002507346589933E-4	0.01	colorectal cancer
Cer77_rep3_Dep6_Tu0.1	4.0966227782730184E-4	0.01	breast cancer
Cer77_rep4_Dep6_Tu0.3	4.1013791633024045E-4	0.01	colorectal cancer
Cer77_rep6_Dep6_Tu2	2.675775532628831E-4	0.01	ovarian cancer
Cer77_rep6_Dep6_Tu20	9.862069035876662E-4	0.41	cervical cancer
Cer77_rep9_Dep6_Tu40	0.0015649834056528059	0.6	cervical cancer
Cer77_rep6_Dep6_Tu40	3.8719429236424815E-4	0.58	cervical cancer
Cer77_rep8_Dep6_Tu5	6.547554741226108E-4	0.21	colorectal cancer
Cer77_rep5_Dep6_Tu50	5.010319251561739E-4	0.65	cervical cancer
Cer77_rep1_Dep6_Tu30	8.895197614193415E-4	0.49	cervical cancer
Cer77_rep2_Dep6_Tu20	9.388147441800918E-4	0.41	cervical cancer
Cer77_rep4_Dep6_Tu0.5	3.347718097926598E-4	0.01	colorectal cancer
Cer77_rep2_Dep6_Tu40	8.99319516666431E-4	0.6	cervical cancer
Cer77_rep8_Dep6_Tu30	0.0016498438275558637	0.49	cervical cancer
Cer77_rep3_Dep6_Tu40	7.865753946702991E-4	0.58	cervical cancer
Cer77_rep4_Dep6_Tu0.1	3.707872039733769E-4	0.01	colorectal cancer
Cer77_rep2_Dep6_Tu1	3.6733080800450203E-4	0.01	breast cancer
Cer77_rep3_Dep6_Tu3	4.899529483406037E-4	0.22	colorectal cancer
Cer77_rep2_Dep6_Tu30	0.0012167539450723842	0.55	cervical cancer
Cer77_rep9_Dep6_Tu30	4.1145077386623433E-4	0.58	cervical cancer
Cer77_rep7_Dep6_Tu20	9.95203464049397E-4	0.41	cervical cancer
Cer77_rep6_Dep6_Tu1	2.3790639476007909E-4	0.01	colorectal cancer
Cer77_rep7_Dep6_Tu50	3.78114434271924E-4	0.76	cervical cancer
Cer77_rep3_Dep6_Tu5	5.533528931689362E-4	0.17	colorectal cancer
Cer77_rep8_Dep6_Tu0.5	3.5236051010215005E-4	0.01	colorectal cancer
Cer77_rep9_Dep6_Tu0.3	3.813659906692823E-4	0.01	breast cancer
Cer77_rep6_Dep6_Tu0.5	3.674313867515019E-4	0.01	cervical cancer
Cer77_rep7_Dep6_Tu1	3.576898042290573E-4	0.01	colorectal cancer
Cer77_rep5_Dep6_Tu3	3.9137712981500585E-4	0.17	ovarian cancer
Cer77_rep10_Dep6_Tu3	3.2017394673707056E-4	0.01	colorectal cancer
Cer77_rep9_Dep6_Tu5	6.702610028050665E-4	0.23	colorectal cancer
Cer77_rep10_Dep6_Tu20	9.054589442821327E-4	0.41	cervical cancer
Cer77_rep1_Dep6_Tu3	5.906676327111672E-4	0.15	ovarian cancer
Cer77_rep5_Dep6_Tu2	4.7795790218831824E-4	0.13	ovarian cancer
Cer77_rep5_Dep6_Tu5	5.505278969332969E-4	0.21	ovarian cancer
Cer77_rep8_Dep6_Tu2	6.344807369039743E-4	0.21	colorectal cancer
Cer77_rep8_Dep6_Tu10	9.312066989736629E-4	0.23	cervical cancer
Cer77_rep10_Dep6_Tu30	0.0016112241168318303	0.58	cervical cancer
Cer77_rep10_Dep6_Tu0.1	3.584251058798027E-4	0.01	ovarian cancer
Cer77_rep6_Dep6_Tu3	4.714743547644494E-4	0.17	colorectal cancer
Cer77_rep7_Dep6_Tu10	7.677345626583414E-4	0.22	cervical cancer
Cer77_rep1_Dep6_Tu0.1	3.2129271400796076E-4	0.01	breast cancer
Cer77_rep10_Dep6_Tu50	2.9971442841229384E-4	0.72	cervical cancer
Cer77_rep3_Dep6_Tu2	3.6372515768006927E-4	0.01	colorectal cancer
Cer77_rep2_Dep6_Tu10	9.502302766923876E-4	0.23	colorectal cancer
Cer77_rep4_Dep6_Tu5	4.544407718225179E-4	0.21	colorectal cancer
Cer77_rep4_Dep6_Tu2	3.0607685177443957E-4	0.01	breast cancer
Cer77_rep8_Dep6_Tu3	4.251932971218127E-4	0.15	ovarian cancer
Cer77_rep7_Dep6_Tu5	2.494437966334145E-4	0.17	colorectal cancer
Cer77_rep4_Dep6_Tu3	4.3675038839669655E-4	0.15	cervical cancer
Cer77_rep7_Dep6_Tu2	2.9825106015266765E-4	0.01	colorectal cancer
Cer77_rep10_Dep6_Tu40	0.0010463961933776158	0.6	cervical cancer
Cer77_rep6_Dep6_Tu10	1.4439285166454528E-4	0.23	colorectal cancer
Cer77_rep6_Dep6_Tu50	0.0	0	normal
Cer77_rep2_Dep6_Tu2	3.312933908222819E-4	0.01	colorectal cancer
Cer77_rep1_Dep6_Tu5	3.157372309257369E-4	0.15	ovarian cancer
Cer77_rep5_Dep6_Tu0.1	3.213382621186682E-4	0.01	breast cancer
Cer77_rep9_Dep6_Tu50	4.404228219991287E-4	0.6	cervical cancer
Cer77_rep10_Dep6_Tu0.3	4.001576967095809E-4	0.01	ovarian cancer
Cer77_rep3_Dep6_Tu0.3	3.914211528509533E-4	0.01	colorectal cancer
Cer77_rep1_Dep6_Tu0.5	3.744073722209269E-4	0.01	colorectal cancer
Cer77_rep4_Dep6_Tu1	4.3299164379345553E-4	0.01	colorectal cancer
Cer77_rep2_Dep6_Tu0.3	3.2590270054940726E-4	0.01	breast cancer
Cer77_rep10_Dep6_Tu10	4.060192038456132E-4	0.22	cervical cancer
Cer77_rep3_Dep6_Tu50	3.970317047871611E-4	0.72	cervical cancer
Cer77_rep3_Dep6_Tu0.5	4.4972076748644E-4	0.01	breast cancer
Cer77_rep5_Dep6_Tu40	6.384900592566109E-4	0.6	cervical cancer
Cer77_rep9_Dep6_Tu2	4.380537477560604E-4	0.21	colorectal cancer
Cer77_rep8_Dep6_Tu20	0.0016561034924360636	0.41	cervical cancer
Cer77_rep7_Dep6_Tu0.5	3.4371707344852423E-4	0.01	colorectal cancer
Cer77_rep1_Dep6_Tu50	9.945649652743074E-4	0.73	cervical cancer
Cer77_rep10_Dep6_Tu1	2.462974146057514E-4	0.01	cervical cancer
Cer77_rep8_Dep6_Tu0.3	3.7804302579369286E-4	0.01	colorectal cancer
Cer77_rep4_Dep6_Tu20	8.232605171655973E-4	0.41	cervical cancer
Cer77_rep7_Dep6_Tu30	8.813579433593274E-4	0.49	cervical cancer
Cer77_rep7_Dep6_Tu40	3.2831413513762664E-4	0.65	cervical cancer
Cer77_rep9_Dep6_Tu0.1	3.5294153568257545E-4	0.01	colorectal cancer
Cer77_rep5_Dep6_Tu20	0.0012205385794870802	0.41	cervical cancer
Cer77_rep8_Dep6_Tu1	3.2402640798115596E-4	0.01	breast cancer
Cer77_rep6_Dep6_Tu0.1	4.256489693785155E-4	0.01	colorectal cancer
Cer77_rep2_Dep6_Tu3	5.717024283889647E-4	0.16	colorectal cancer
Cer77_rep1_Dep6_Tu0.3	4.0908653968289117E-4	0.01	colorectal cancer
Cer77_rep1_Dep6_Tu40	9.474015330249667E-4	0.58	cervical cancer
Cer77_rep6_Dep6_Tu30	0.0012017369899142447	0.49	cervical cancer
Cer77_rep2_Dep6_Tu0.1	3.50112663530406E-4	0.01	breast cancer
Cer77_rep1_Dep6_Tu20	0.001041103171616887	0.41	cervical cancer
Cer77_rep4_Dep6_Tu30	1.286128807329351E-4	0.5	breast cancer
Cer77_rep10_Dep6_Tu0.5	3.212009164570011E-4	0.01	colorectal cancer
Cer77_rep5_Dep6_Tu10	9.455940010298016E-4	0.23	colorectal cancer
Cer77_rep9_Dep6_Tu1	3.855871086205634E-4	0.01	breast cancer
Cer77_rep1_Dep6_Tu10	8.5491837224711E-4	0.23	colorectal cancer
Cer77_rep8_Dep6_Tu0.1	2.3221539509791245E-4	0.01	ovarian cancer
Cer77_rep9_Dep6_Tu10	6.158284066404256E-4	0.23	cervical cancer
Cer77_rep7_Dep6_Tu0.1	3.317558734096227E-4	0.01	colorectal cancer
Cer81_rep10_Dep6_Tu5	2.4143938880553947E-4	0.17	colorectal cancer
Cer81_rep8_Dep6_Tu2	5.239655512770373E-4	0.17	colorectal cancer
Cer81_rep6_Dep6_Tu3	2.9423219867754887E-4	0.21	colorectal cancer
Cer81_rep2_Dep6_Tu3	3.07411479774241E-4	0.17	colorectal cancer
Cer81_rep7_Dep6_Tu20	7.184868423853579E-4	0.31	breast cancer
Cer81_rep5_Dep6_Tu5	4.731447220640382E-4	0.23	colorectal cancer
Cer81_rep4_Dep6_Tu0.1	3.7207318090933114E-4	0.01	colorectal cancer
Cer81_rep9_Dep6_Tu20	7.246476994304628E-4	0.23	colorectal cancer
Cer81_rep9_Dep6_Tu5	4.894456522589873E-4	0.23	colorectal cancer
Cer81_rep2_Dep6_Tu1	3.9197005790925595E-4	0.01	colorectal cancer
Cer81_rep8_Dep6_Tu3	6.278419927976249E-4	0.16	colorectal cancer
Cer81_rep8_Dep6_Tu1	2.2098051213267108E-4	0.15	colorectal cancer
Cer81_rep1_Dep6_Tu50	0.001277273752860865	0.58	colorectal cancer
Cer81_rep9_Dep6_Tu1	4.172247751478368E-4	0.21	colorectal cancer
Cer81_rep4_Dep6_Tu30	0.0010326793122976388	0.41	colorectal cancer
Cer81_rep5_Dep6_Tu20	9.277421625766399E-4	0.23	colorectal cancer
Cer81_rep2_Dep6_Tu0.5	3.009590698184884E-4	0.01	colorectal cancer
Cer81_rep2_Dep6_Tu2	2.8527914640822256E-4	0.17	colorectal cancer
Cer81_rep5_Dep6_Tu1	4.204181257477828E-4	0.01	colorectal cancer
Cer81_rep7_Dep6_Tu0.5	2.481231938910682E-4	0.01	colorectal cancer
Cer81_rep5_Dep6_Tu0.1	3.210557360123849E-4	0.01	colorectal cancer
Cer81_rep8_Dep6_Tu0.1	2.346095523204579E-4	0.01	ovarian cancer
Cer81_rep10_Dep6_Tu10	6.274240200871064E-4	0.23	colorectal cancer
Cer81_rep2_Dep6_Tu5	5.25129542054591E-4	0.23	colorectal cancer
Cer81_rep8_Dep6_Tu50	0.0012752229910926918	0.58	colorectal cancer
Cer81_rep2_Dep6_Tu40	0.0014061683776411353	0.42	colorectal cancer
Cer81_rep6_Dep6_Tu30	9.066350249085131E-4	0.41	colorectal cancer
Cer81_rep4_Dep6_Tu1	5.0532907561305E-4	0.01	colorectal cancer
Cer81_rep3_Dep6_Tu0.3	3.993962602925515E-4	0.01	colorectal cancer
Cer81_rep9_Dep6_Tu0.1	3.5469970700654363E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu40	0.0010074815723924825	0.47	breast cancer
Cer81_rep10_Dep6_Tu2	3.552243442522665E-4	0.17	colorectal cancer
Cer81_rep7_Dep6_Tu50	4.7234515298189976E-4	0.58	colorectal cancer
Cer81_rep8_Dep6_Tu0.3	3.702123629924E-4	0.01	breast cancer
Cer81_rep8_Dep6_Tu40	2.7463190108038946E-4	0.5	breast cancer
Cer81_rep9_Dep6_Tu40	0.0012086211423949058	0.48	colorectal cancer
Cer81_rep9_Dep6_Tu10	6.964715241464635E-4	0.23	colorectal cancer
Cer81_rep2_Dep6_Tu50	5.187175220923565E-4	0.47	breast cancer
Cer81_rep8_Dep6_Tu10	7.110365622533428E-4	0.23	colorectal cancer
Cer81_rep10_Dep6_Tu0.1	3.5850397595103286E-4	0.01	ovarian cancer
Cer81_rep3_Dep6_Tu1	2.7399255851551864E-4	0.15	colorectal cancer
Cer81_rep9_Dep6_Tu50	0.001446893014628255	0.41	cervical cancer
Cer81_rep8_Dep6_Tu30	0.001424160421340867	0.47	colorectal cancer
Cer81_rep4_Dep6_Tu20	8.725564515086505E-4	0.23	colorectal cancer
Cer81_rep10_Dep6_Tu20	0.0012985314323259191	0.23	colorectal cancer
Cer81_rep7_Dep6_Tu3	3.723056417100755E-4	0.21	colorectal cancer
Cer81_rep2_Dep6_Tu30	0.0016583679407706552	0.41	colorectal cancer
Cer81_rep1_Dep6_Tu0.1	3.2377250079195224E-4	0.01	breast cancer
Cer81_rep5_Dep6_Tu10	8.236977352907781E-4	0.23	colorectal cancer
Cer81_rep7_Dep6_Tu0.1	3.325952547782235E-4	0.01	colorectal cancer
Cer81_rep8_Dep6_Tu0.5	4.0402505176771416E-4	0.01	colorectal cancer
Cer81_rep7_Dep6_Tu1	9.932683701808783E-5	0.17	colorectal cancer
Cer81_rep10_Dep6_Tu0.5	3.2728825827919015E-4	0.01	colorectal cancer
Cer81_rep8_Dep6_Tu20	0.0011940997761967552	0.23	colorectal cancer
Cer81_rep4_Dep6_Tu5	7.390053445604099E-4	0.23	colorectal cancer
Cer81_rep3_Dep6_Tu30	7.881242205855513E-4	0.42	cervical cancer
Cer81_rep9_Dep6_Tu0.3	2.673220419040441E-4	0.15	colorectal cancer
Cer81_rep4_Dep6_Tu0.3	4.171595780254738E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu30	0.0010560331967832271	0.41	colorectal cancer
Cer81_rep1_Dep6_Tu1	1.9824982321817156E-4	0.01	colorectal cancer
Cer81_rep4_Dep6_Tu50	0.001010365547082604	0.58	cervical cancer
Cer81_rep6_Dep6_Tu0.1	4.284320927349698E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu0.5	3.7479023192654053E-4	0.01	colorectal cancer
Cer81_rep3_Dep6_Tu50	3.192232141490635E-4	0.55	breast cancer
Cer81_rep6_Dep6_Tu50	0.0011559097127947287	0.58	cervical cancer
Cer81_rep4_Dep6_Tu40	9.978086668319252E-4	0.58	colorectal cancer
Cer81_rep7_Dep6_Tu5	7.688754074203479E-5	0.23	colorectal cancer
Cer81_rep9_Dep6_Tu30	0.001472488010389003	0.32	cervical cancer
Cer81_rep5_Dep6_Tu0.5	3.8365950387287594E-4	0.01	colorectal cancer
Cer81_rep5_Dep6_Tu2	2.524904529621917E-4	0.17	colorectal cancer
Cer81_rep5_Dep6_Tu3	2.288146288965221E-4	0.23	colorectal cancer
Cer81_rep2_Dep6_Tu0.3	3.273887109329781E-4	0.01	colorectal cancer
Cer81_rep10_Dep6_Tu1	3.539547571049884E-4	0.01	colorectal cancer
Cer81_rep3_Dep6_Tu20	6.528607672975258E-4	0.23	cervical cancer
Cer81_rep4_Dep6_Tu10	7.471188933610797E-4	0.32	colorectal cancer
Cer81_rep4_Dep6_Tu2	3.5846042387748645E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu20	0.0011869208065712412	0.36	cervical cancer
Cer81_rep3_Dep6_Tu40	0.0015180214482659008	0.41	breast cancer
Cer81_rep9_Dep6_Tu0.5	3.220911857391479E-4	0.11	ovarian cancer
Cer81_rep2_Dep6_Tu10	7.160611847242565E-4	0.23	colorectal cancer
Cer81_rep6_Dep6_Tu0.3	4.298820310151841E-4	0.01	breast cancer
Cer81_rep10_Dep6_Tu30	8.249998760118526E-4	0.41	cervical cancer
Cer81_rep1_Dep6_Tu10	5.548245193059018E-4	0.23	colorectal cancer
Cer81_rep7_Dep6_Tu2	1.592811196591539E-4	0.15	colorectal cancer
Cer81_rep6_Dep6_Tu2	3.105957578756478E-4	0.16	colorectal cancer
Cer81_rep10_Dep6_Tu40	6.509379170729413E-4	0.49	colorectal cancer
Cer81_rep6_Dep6_Tu5	3.398036007202534E-4	0.23	colorectal cancer
Cer81_rep5_Dep6_Tu40	8.160329888556723E-4	0.41	breast cancer
Cer81_rep3_Dep6_Tu3	5.514896013815409E-4	0.23	colorectal cancer
Cer81_rep1_Dep6_Tu2	2.894548362328026E-4	0.17	colorectal cancer
Cer81_rep6_Dep6_Tu10	6.966368200098735E-4	0.23	colorectal cancer
Cer81_rep9_Dep6_Tu2	2.968625597005148E-4	0.01	colorectal cancer
Cer81_rep6_Dep6_Tu0.5	3.7253490463307656E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu0.3	4.153020063302562E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu3	2.789578109037538E-4	0.17	colorectal cancer
Cer81_rep2_Dep6_Tu0.1	3.5283063245323865E-4	0.01	colorectal cancer
Cer81_rep7_Dep6_Tu0.3	3.72171976897357E-4	0.01	colorectal cancer
Cer81_rep5_Dep6_Tu30	0.00103942819581296	0.41	colorectal cancer
Cer81_rep10_Dep6_Tu3	8.175968407648751E-5	0.22	colorectal cancer
Cer81_rep6_Dep6_Tu40	6.699162460242712E-4	0.5	colorectal cancer
Cer81_rep3_Dep6_Tu0.5	4.410746969422231E-4	0.01	breast cancer
Cer81_rep8_Dep6_Tu5	4.3705360683110817E-4	0.23	colorectal cancer
Cer81_rep7_Dep6_Tu30	0.0014763703261433019	0.41	colorectal cancer
Cer81_rep3_Dep6_Tu2	3.257373911789838E-4	0.12	colorectal cancer
Cer81_rep5_Dep6_Tu50	9.618246182495515E-4	0.6	colorectal cancer
Cer81_rep2_Dep6_Tu20	7.826581374022311E-4	0.41	colorectal cancer
Cer81_rep7_Dep6_Tu40	0.0014242705770901825	0.41	cervical cancer
Cer81_rep10_Dep6_Tu0.3	3.6698053456077107E-4	0.01	colorectal cancer
Cer81_rep4_Dep6_Tu3	5.451799545738909E-4	0.17	colorectal cancer
Cer81_rep6_Dep6_Tu1	3.848964743062054E-4	0.01	colorectal cancer
Cer81_rep4_Dep6_Tu0.5	3.3961805234265866E-4	0.01	colorectal cancer
Cer81_rep3_Dep6_Tu0.1	4.092243006365872E-4	0.01	colorectal cancer
Cer81_rep7_Dep6_Tu10	6.060816340367377E-4	0.23	colorectal cancer
Cer81_rep10_Dep6_Tu50	5.185044963626123E-4	0.6	colorectal cancer
Cer81_rep5_Dep6_Tu0.3	3.579820916883178E-4	0.01	colorectal cancer
Cer81_rep6_Dep6_Tu20	0.0010304762372149506	0.23	colorectal cancer
Cer81_rep3_Dep6_Tu5	5.192936274896383E-4	0.23	colorectal cancer
Cer81_rep3_Dep6_Tu10	4.878716642799617E-4	0.23	colorectal cancer
Cer81_rep9_Dep6_Tu3	3.6063812012560747E-4	0.17	colorectal cancer
Cer81_rep1_Dep6_Tu5	3.8387390520746965E-4	0.22	colorectal cancer
Colo_rep2_Dep6_Tu0.5	3.123614660798455E-4	0.01	colorectal cancer
Colo_rep2_Dep6_Tu50	0.001266417066308664	0.47	colorectal cancer
Colo_rep6_Dep6_Tu1	3.1955618558965115E-4	0.01	colorectal cancer
Colo_rep3_Dep6_Tu2	3.98668152713568E-4	0.01	colorectal cancer
Colo_rep7_Dep6_Tu2	1.8330860695524133E-4	0.01	colorectal cancer
Colo_rep8_Dep6_Tu0.1	2.3222489613325048E-4	0.01	ovarian cancer
Colo_rep10_Dep6_Tu2	3.161917336993909E-4	0.01	breast cancer
Colo_rep6_Dep6_Tu3	4.8052962714942136E-4	0.01	colorectal cancer
Colo_rep9_Dep6_Tu30	0.0011559483929268247	0.23	colorectal cancer
Colo_rep9_Dep6_Tu0.5	3.0288343278633053E-4	0.01	colorectal cancer
Colo_rep6_Dep6_Tu20	6.380719387264343E-4	0.23	colorectal cancer
Colo_rep8_Dep6_Tu30	9.267749043643494E-4	0.41	colorectal cancer
Colo_rep3_Dep6_Tu5	4.2736342338083126E-4	0.01	breast cancer
Colo_rep4_Dep6_Tu3	3.1062445791226053E-4	0.17	colorectal cancer
Colo_rep2_Dep6_Tu10	3.3975349362038663E-4	0.21	colorectal cancer
Colo_rep3_Dep6_Tu40	0.0014224218158612066	0.41	colorectal cancer
Colo_rep3_Dep6_Tu30	8.175100486451126E-4	0.41	colorectal cancer
Colo_rep6_Dep6_Tu30	0.0010705632145640498	0.41	colorectal cancer
Colo_rep4_Dep6_Tu50	0.0015057288907874423	0.5	colorectal cancer
