Sample ID	Log-likelihood ratio	Predicted tumor burden	Predicted sample class
Colo_rep8_Dep6_Tu30	5.772749129335663E-5	0.36	colorectal cancer
Colo_rep3_Dep6_Tu5	1.1593881534535055E-5	0.13	colorectal cancer
Colo_rep4_Dep6_Tu3	7.964705749462763E-6	0.11	colorectal cancer
Colo_rep2_Dep6_Tu10	1.944089354061781E-5	0.17	colorectal cancer
Colo_rep3_Dep6_Tu40	7.736394474330886E-5	0.43	colorectal cancer
Colo_rep3_Dep6_Tu30	5.7407384945648716E-5	0.36	colorectal cancer
Colo_rep6_Dep6_Tu30	5.6333513735652595E-5	0.36	colorectal cancer
Colo_rep4_Dep6_Tu50	9.544712333056293E-5	0.5	colorectal cancer
Colo_rep5_Dep6_Tu50	9.343452585309321E-5	0.5	colorectal cancer
Colo_rep6_Dep6_Tu2	6.878996096336386E-6	0.1	colorectal cancer
Colo_rep10_Dep6_Tu50	9.564578929948269E-5	0.5	colorectal cancer
Colo_rep7_Dep6_Tu50	9.490508952846884E-5	0.5	colorectal cancer
Colo_rep9_Dep6_Tu40	7.678382807159139E-5	0.43	colorectal cancer
Colo_rep8_Dep6_Tu5	1.0303743001783443E-5	0.12	colorectal cancer
Colo_rep1_Dep6_Tu20	3.745487216215792E-5	0.23	colorectal cancer
Colo_rep9_Dep6_Tu2	7.0067644156334915E-6	0.1	colorectal cancer
Colo_rep5_Dep6_Tu30	5.559183880598012E-5	0.36	colorectal cancer
Colo_rep4_Dep6_Tu0.1	4.44610965416627E-6	0.11	ovarian cancer
Colo_rep5_Dep6_Tu0.1	4.2166756869522445E-6	0.11	ovarian cancer
Colo_rep9_Dep6_Tu3	7.559908621419618E-6	0.11	colorectal cancer
Colo_rep2_Dep6_Tu0.1	4.794096149376839E-6	0.11	ovarian cancer
Colo_rep8_Dep6_Tu10	1.832158895326042E-5	0.17	colorectal cancer
Colo_rep4_Dep6_Tu30	5.6335354394324246E-5	0.36	colorectal cancer
Colo_rep2_Dep6_Tu2	6.671438821565828E-6	0.08	colorectal cancer
Colo_rep1_Dep6_Tu5	1.06081926377511E-5	0.12	colorectal cancer
Colo_rep8_Dep6_Tu50	9.551841030375763E-5	0.5	colorectal cancer
Colo_rep5_Dep6_Tu5	1.0699683010873566E-5	0.13	colorectal cancer
Colo_rep6_Dep6_Tu50	9.587557127985744E-5	0.5	colorectal cancer
Colo_rep5_Dep6_Tu0.5	5.068754812876372E-6	0.08	colorectal cancer
Colo_rep4_Dep6_Tu20	3.689219648197573E-5	0.23	colorectal cancer
Colo_rep8_Dep6_Tu40	7.789395787430125E-5	0.43	colorectal cancer
Colo_rep7_Dep6_Tu0.3	4.810755337624647E-6	0.08	colorectal cancer
Colo_rep7_Dep6_Tu30	5.748207676647794E-5	0.36	colorectal cancer
Colo_rep10_Dep6_Tu20	3.528324781092811E-5	0.23	colorectal cancer
Colo_rep9_Dep6_Tu10	1.9627060285176296E-5	0.17	colorectal cancer
Colo_rep9_Dep6_Tu0.1	4.698109492330342E-6	0.12	ovarian cancer
Colo_rep10_Dep6_Tu0.3	4.630046290362842E-6	0.08	colorectal cancer
Colo_rep8_Dep6_Tu20	3.657432987404476E-5	0.27	colorectal cancer
Colo_rep3_Dep6_Tu3	8.03345976772428E-6	0.11	colorectal cancer
Colo_rep4_Dep6_Tu2	6.8274320099904835E-6	0.1	colorectal cancer
Colo_rep10_Dep6_Tu0.1	4.355270038559413E-6	0.11	ovarian cancer
Colo_rep4_Dep6_Tu0.3	4.759991765367275E-6	0.11	ovarian cancer
Colo_rep9_Dep6_Tu0.3	4.344614348736753E-6	0.08	colorectal cancer
Colo_rep1_Dep6_Tu10	2.0084686721029213E-5	0.17	colorectal cancer
Colo_rep6_Dep6_Tu0.3	4.376029226693843E-6	0.07	colorectal cancer
Colo_rep6_Dep6_Tu0.5	4.8249530118800065E-6	0.12	ovarian cancer
Colo_rep10_Dep6_Tu10	1.8190627361545045E-5	0.17	colorectal cancer
Colo_rep10_Dep6_Tu1	5.124617168158657E-6	0.13	ovarian cancer
Colo_rep10_Dep6_Tu5	1.0686882352677858E-5	0.13	colorectal cancer
Colo_rep10_Dep6_Tu40	7.880239903266183E-5	0.43	colorectal cancer
Colo_rep10_Dep6_Tu0.5	5.015354059001713E-6	0.08	colorectal cancer
Colo_rep1_Dep6_Tu1	5.1529967320545295E-6	0.08	colorectal cancer
Colo_rep7_Dep6_Tu20	3.732280104617441E-5	0.26	colorectal cancer
Colo_rep6_Dep6_Tu10	1.901779603032976E-5	0.17	colorectal cancer
Colo_rep10_Dep6_Tu3	7.687776920242124E-6	0.11	colorectal cancer
Colo_rep1_Dep6_Tu30	5.819662229422293E-5	0.36	colorectal cancer
Colo_rep1_Dep6_Tu0.1	4.536784346221599E-6	0.11	ovarian cancer
Colo_rep7_Dep6_Tu5	9.700451926031445E-6	0.12	colorectal cancer
Colo_rep7_Dep6_Tu0.1	4.841005392870729E-6	0.11	ovarian cancer
Colo_rep6_Dep6_Tu40	7.687381513255661E-5	0.43	colorectal cancer
Colo_rep8_Dep6_Tu2	6.636777736830169E-6	0.1	colorectal cancer
Colo_rep7_Dep6_Tu0.5	5.2003871639585714E-6	0.08	colorectal cancer
Colo_rep5_Dep6_Tu20	3.687728211869692E-5	0.26	colorectal cancer
Colo_rep8_Dep6_Tu0.3	4.341969033297999E-6	0.08	colorectal cancer
Colo_rep4_Dep6_Tu5	1.0391641374317022E-5	0.12	colorectal cancer
Colo_rep9_Dep6_Tu1	5.130045102862352E-6	0.08	colorectal cancer
Colo_rep1_Dep6_Tu0.5	4.705436062161068E-6	0.08	colorectal cancer
Colo_rep8_Dep6_Tu3	7.869080686514518E-6	0.11	colorectal cancer
Colo_rep5_Dep6_Tu0.3	4.899552379051575E-6	0.08	colorectal cancer
Colo_rep2_Dep6_Tu30	5.707975285602713E-5	0.36	colorectal cancer
Colo_rep7_Dep6_Tu10	1.9168914760774826E-5	0.17	colorectal cancer
Colo_rep2_Dep6_Tu40	7.507161395526884E-5	0.43	colorectal cancer
Colo_rep3_Dep6_Tu0.1	4.874609519567704E-6	0.11	ovarian cancer
Colo_rep3_Dep6_Tu1	5.270737416980835E-6	0.08	colorectal cancer
Colo_rep8_Dep6_Tu1	5.2540473919588875E-6	0.08	colorectal cancer
Colo_rep4_Dep6_Tu1	6.065531090567194E-6	0.08	colorectal cancer
Colo_rep5_Dep6_Tu40	7.497553174808389E-5	0.43	colorectal cancer
Colo_rep5_Dep6_Tu10	1.8397484897201175E-5	0.17	colorectal cancer
Colo_rep2_Dep6_Tu0.3	4.714860338943923E-6	0.11	ovarian cancer
Colo_rep10_Dep6_Tu30	5.966755051275967E-5	0.36	colorectal cancer
Colo_rep1_Dep6_Tu40	7.735179612601145E-5	0.43	colorectal cancer
Colo_rep6_Dep6_Tu0.1	4.709705114515432E-6	0.11	ovarian cancer
Colo_rep7_Dep6_Tu40	7.88722487868941E-5	0.43	colorectal cancer
Colo_rep1_Dep6_Tu50	9.700344561404198E-5	0.5	colorectal cancer
Colo_rep1_Dep6_Tu0.3	4.605751760291131E-6	0.08	colorectal cancer
Colo_rep9_Dep6_Tu20	3.634573144495935E-5	0.23	colorectal cancer
Colo_rep4_Dep6_Tu10	1.9167108865308174E-5	0.17	colorectal cancer
Colo_rep6_Dep6_Tu5	1.1060665054393611E-5	0.12	colorectal cancer
Colo_rep9_Dep6_Tu5	1.018239233161134E-5	0.13	colorectal cancer
Colo_rep3_Dep6_Tu50	9.66704683102633E-5	0.5	colorectal cancer
Colo_rep5_Dep6_Tu1	5.135031820017249E-6	0.08	colorectal cancer
Colo_rep5_Dep6_Tu3	8.353054389840677E-6	0.11	colorectal cancer
Colo_rep2_Dep6_Tu1	4.6667457935854795E-6	0.08	colorectal cancer
Colo_rep7_Dep6_Tu1	4.936773162969788E-6	0.08	colorectal cancer
Colo_rep5_Dep6_Tu2	6.743847667073669E-6	0.08	colorectal cancer
Colo_rep4_Dep6_Tu40	7.720007928585552E-5	0.43	colorectal cancer
Colo_rep2_Dep6_Tu20	3.730257414254888E-5	0.26	colorectal cancer
Colo_rep4_Dep6_Tu0.5	5.277790924309468E-6	0.08	colorectal cancer
Colo_rep2_Dep6_Tu5	1.1323461681212163E-5	0.13	colorectal cancer
Colo_rep2_Dep6_Tu3	8.329632935636739E-6	0.11	colorectal cancer
Colo_rep3_Dep6_Tu10	1.8605683902520392E-5	0.17	colorectal cancer
Colo_rep8_Dep6_Tu0.5	5.21564016628229E-6	0.12	ovarian cancer
Colo_rep7_Dep6_Tu3	8.37271229298689E-6	0.11	colorectal cancer
Colo_rep3_Dep6_Tu0.5	4.568031787912801E-6	0.08	colorectal cancer
Colo_rep3_Dep6_Tu20	3.6536901221195155E-5	0.27	colorectal cancer
Colo_rep1_Dep6_Tu2	6.445239224412338E-6	0.1	colorectal cancer
Colo_rep9_Dep6_Tu50	9.528016102511206E-5	0.5	colorectal cancer
Colo_rep3_Dep6_Tu0.3	4.841209477900639E-6	0.11	ovarian cancer
Colo_rep1_Dep6_Tu3	8.066887053646664E-6	0.11	colorectal cancer
Colo9345_rep1_Dep6_Tu5	2.9280614633337272E-5	0.21	colorectal cancer
Colo9345_rep8_Dep6_Tu30	3.784649665512781E-5	0.28	colorectal cancer
Colo9345_rep5_Dep6_Tu1	9.383835777179423E-6	0.11	colorectal cancer
Colo9345_rep5_Dep6_Tu20	6.889278392654368E-5	0.41	colorectal cancer
Colo9345_rep7_Dep6_Tu20	6.795835974819273E-5	0.41	colorectal cancer
Colo9345_rep6_Dep6_Tu2	1.4618865251389398E-5	0.14	colorectal cancer
Colo9345_rep10_Dep6_Tu10	1.710731173875065E-5	0.15	colorectal cancer
Colo9345_rep1_Dep6_Tu10	4.551413299464886E-5	0.29	colorectal cancer
Colo9345_rep3_Dep6_Tu30	8.367862110333563E-5	0.49	colorectal cancer
Colo9345_rep6_Dep6_Tu1	1.0556283796422755E-5	0.11	colorectal cancer
Colo9345_rep2_Dep6_Tu10	4.651555350008693E-5	0.28	colorectal cancer
Colo9345_rep6_Dep6_Tu5	2.8935242442650523E-5	0.21	colorectal cancer
Colo9345_rep5_Dep6_Tu10	4.620753593428105E-5	0.28	colorectal cancer
Colo9345_rep5_Dep6_Tu40	9.266489309631498E-5	0.54	colorectal cancer
Colo9345_rep1_Dep6_Tu0.1	4.7601598469491995E-6	0.11	ovarian cancer
Colo9345_rep3_Dep6_Tu10	4.5721906270824456E-5	0.28	colorectal cancer
Colo9345_rep4_Dep6_Tu2	1.4626162400430948E-5	0.15	colorectal cancer
Colo9345_rep2_Dep6_Tu20	6.781037467498925E-5	0.41	colorectal cancer
Colo9345_rep3_Dep6_Tu50	9.722693002785352E-5	0.6	colorectal cancer
Colo9345_rep6_Dep6_Tu0.1	5.231987220192313E-6	0.08	colorectal cancer
Colo9345_rep3_Dep6_Tu40	9.280473876038765E-5	0.54	colorectal cancer
Colo9345_rep6_Dep6_Tu3	2.0236865190976592E-5	0.16	colorectal cancer
Colo9345_rep9_Dep6_Tu50	5.319205306036798E-5	0.4	colorectal cancer
Colo9345_rep1_Dep6_Tu3	1.966223664003394E-5	0.16	colorectal cancer
Colo9345_rep6_Dep6_Tu30	8.18578263294442E-5	0.48	colorectal cancer
Colo9345_rep1_Dep6_Tu20	6.818515311124041E-5	0.4	colorectal cancer
Colo9345_rep4_Dep6_Tu0.5	7.237310563139055E-6	0.1	colorectal cancer
Colo9345_rep9_Dep6_Tu10	1.712883997136606E-5	0.15	colorectal cancer
Colo9345_rep3_Dep6_Tu1	9.77447145837468E-6	0.11	colorectal cancer
Colo9345_rep7_Dep6_Tu0.1	5.118212534892293E-6	0.08	colorectal cancer
Colo9345_rep4_Dep6_Tu20	6.89939292895859E-5	0.41	colorectal cancer
Colo9345_rep7_Dep6_Tu5	2.812986444045812E-5	0.21	colorectal cancer
Colo9345_rep10_Dep6_Tu50	5.491753225996763E-5	0.4	colorectal cancer
Colo9345_rep2_Dep6_Tu50	9.768098460899049E-5	0.6	colorectal cancer
Colo9345_rep10_Dep6_Tu40	4.714222552262272E-5	0.34	colorectal cancer
Colo9345_rep9_Dep6_Tu20	2.758556543013448E-5	0.21	colorectal cancer
Colo9345_rep8_Dep6_Tu3	7.526823817650101E-6	0.1	colorectal cancer
Colo9345_rep5_Dep6_Tu3	2.035779308549064E-5	0.16	colorectal cancer
Colo9345_rep1_Dep6_Tu40	9.290627621371642E-5	0.54	colorectal cancer
Colo9345_rep9_Dep6_Tu0.3	4.187233631963497E-6	0.08	colorectal cancer
Colo9345_rep4_Dep6_Tu1	1.052887364195091E-5	0.11	colorectal cancer
Colo9345_rep10_Dep6_Tu20	2.7951242632065336E-5	0.22	colorectal cancer
Colo9345_rep1_Dep6_Tu1	9.725269816874656E-6	0.11	colorectal cancer
Colo9345_rep6_Dep6_Tu50	0.0	0	normal
Colo9345_rep7_Dep6_Tu0.5	7.479677487605192E-6	0.09	colorectal cancer
Colo9345_rep10_Dep6_Tu0.3	3.982292494455238E-6	0.11	ovarian cancer
Colo9345_rep9_Dep6_Tu3	7.4514854424960835E-6	0.09	colorectal cancer
Colo9345_rep3_Dep6_Tu0.1	4.94146315491773E-6	0.12	ovarian cancer
Colo9345_rep6_Dep6_Tu20	6.810837947097743E-5	0.4	colorectal cancer
Colo9345_rep8_Dep6_Tu0.5	5.011788130432179E-6	0.08	colorectal cancer
Colo9345_rep9_Dep6_Tu0.5	5.078187778287812E-6	0.08	colorectal cancer
Colo9345_rep9_Dep6_Tu2	6.9523863439721345E-6	0.09	colorectal cancer
Colo9345_rep8_Dep6_Tu0.3	4.294916637599506E-6	0.08	colorectal cancer
Colo9345_rep6_Dep6_Tu0.5	6.517980378371218E-6	0.08	colorectal cancer
Colo9345_rep4_Dep6_Tu0.1	4.706165671397426E-6	0.08	colorectal cancer
Colo9345_rep1_Dep6_Tu0.3	5.9188975301357255E-6	0.08	colorectal cancer
Colo9345_rep5_Dep6_Tu30	8.399288879307458E-5	0.48	colorectal cancer
Colo9345_rep2_Dep6_Tu2	1.538847412032822E-5	0.12	colorectal cancer
Colo9345_rep4_Dep6_Tu40	9.426590117607505E-5	0.54	colorectal cancer
Colo9345_rep7_Dep6_Tu30	8.29980346494135E-5	0.48	colorectal cancer
Colo9345_rep5_Dep6_Tu0.3	5.8936074820759564E-6	0.08	colorectal cancer
Colo9345_rep5_Dep6_Tu0.5	7.123938295663143E-6	0.09	colorectal cancer
Colo9345_rep2_Dep6_Tu1	9.117284283532288E-6	0.11	colorectal cancer
Colo9345_rep2_Dep6_Tu3	1.9949381179039055E-5	0.16	colorectal cancer
Colo9345_rep4_Dep6_Tu30	8.358727523702226E-5	0.49	colorectal cancer
Colo9345_rep7_Dep6_Tu2	1.4927736716996725E-5	0.14	colorectal cancer
Colo9345_rep8_Dep6_Tu40	4.724910580959383E-5	0.34	colorectal cancer
Colo9345_rep10_Dep6_Tu3	8.436411071526916E-6	0.11	colorectal cancer
Colo9345_rep3_Dep6_Tu0.3	5.774038665694908E-6	0.08	colorectal cancer
Colo9345_rep5_Dep6_Tu0.1	4.424334016333092E-6	0.08	colorectal cancer
Colo9345_rep2_Dep6_Tu0.5	6.570752870484903E-6	0.09	colorectal cancer
Colo9345_rep6_Dep6_Tu10	4.7521207940780474E-5	0.28	colorectal cancer
Colo9345_rep9_Dep6_Tu0.1	4.657903692920348E-6	0.11	ovarian cancer
Colo9345_rep7_Dep6_Tu10	4.472053733037714E-5	0.28	colorectal cancer
Colo9345_rep10_Dep6_Tu2	6.932791718253226E-6	0.08	colorectal cancer
Colo9345_rep7_Dep6_Tu40	6.410108420831932E-6	0.36	colorectal cancer
Colo9345_rep8_Dep6_Tu20	2.752318791310791E-5	0.21	colorectal cancer
Colo9345_rep3_Dep6_Tu5	2.8674642381172E-5	0.21	colorectal cancer
Colo9345_rep5_Dep6_Tu2	1.4778841896957354E-5	0.14	colorectal cancer
Colo9345_rep1_Dep6_Tu30	8.39294931385677E-5	0.49	colorectal cancer
Colo9345_rep10_Dep6_Tu1	5.0162787351726204E-6	0.08	colorectal cancer
Colo9345_rep4_Dep6_Tu10	4.621523750087591E-5	0.28	colorectal cancer
Colo9345_rep3_Dep6_Tu3	2.0421996766095884E-5	0.16	colorectal cancer
Colo9345_rep5_Dep6_Tu50	9.886993736645811E-5	0.58	colorectal cancer
Colo9345_rep2_Dep6_Tu40	9.148258605196579E-5	0.55	colorectal cancer
Colo9345_rep1_Dep6_Tu2	1.4295935160286952E-5	0.14	colorectal cancer
Colo9345_rep2_Dep6_Tu5	2.9812878952197048E-5	0.21	colorectal cancer
Colo9345_rep2_Dep6_Tu0.1	4.919785934225865E-6	0.12	ovarian cancer
Colo9345_rep10_Dep6_Tu5	1.0664581056415387E-5	0.12	colorectal cancer
Colo9345_rep1_Dep6_Tu0.5	6.5781883850967715E-6	0.09	colorectal cancer
Colo9345_rep8_Dep6_Tu10	1.6210882281473245E-5	0.15	colorectal cancer
Colo9345_rep9_Dep6_Tu5	9.589420307881728E-6	0.11	colorectal cancer
Colo9345_rep7_Dep6_Tu1	9.614358281477216E-6	0.11	colorectal cancer
Colo9345_rep5_Dep6_Tu5	2.8742932715089188E-5	0.21	colorectal cancer
Colo9345_rep7_Dep6_Tu50	9.774009305882624E-5	0.58	colorectal cancer
Colo9345_rep3_Dep6_Tu20	6.760275313271175E-5	0.41	colorectal cancer
Colo9345_rep8_Dep6_Tu1	5.579640439342333E-6	0.08	colorectal cancer
Colo9345_rep4_Dep6_Tu5	2.854304467306717E-5	0.21	colorectal cancer
Colo9345_rep10_Dep6_Tu30	3.6948731036487576E-5	0.26	colorectal cancer
Colo9345_rep10_Dep6_Tu0.5	5.142070332668774E-6	0.12	ovarian cancer
Colo9345_rep8_Dep6_Tu2	7.054936154680788E-6	0.09	colorectal cancer
Colo9345_rep7_Dep6_Tu0.3	6.207811775076431E-6	0.08	colorectal cancer
Colo9345_rep4_Dep6_Tu3	1.952490758790049E-5	0.17	colorectal cancer
Colo9345_rep3_Dep6_Tu0.5	6.475712149159852E-6	0.08	colorectal cancer
Colo9345_rep8_Dep6_Tu50	5.345482573929736E-5	0.41	colorectal cancer
Colo9345_rep2_Dep6_Tu30	8.299052295828558E-5	0.5	colorectal cancer
Colo9345_rep8_Dep6_Tu5	9.717297248686686E-6	0.11	colorectal cancer
Colo9345_rep1_Dep6_Tu50	9.723145158135673E-5	0.58	colorectal cancer
Colo9345_rep8_Dep6_Tu0.1	4.795520486786841E-6	0.11	ovarian cancer
Colo9345_rep6_Dep6_Tu0.3	5.864130380876906E-6	0.08	colorectal cancer
Colo9345_rep9_Dep6_Tu1	5.282739595941888E-6	0.08	colorectal cancer
Colo9345_rep7_Dep6_Tu3	2.048547296102439E-5	0.16	colorectal cancer
Colo9345_rep9_Dep6_Tu40	4.552206770556194E-5	0.34	colorectal cancer
Colo9345_rep3_Dep6_Tu2	1.4734473580108502E-5	0.14	colorectal cancer
Colo9345_rep2_Dep6_Tu0.3	5.746210059936236E-6	0.08	colorectal cancer
Colo9345_rep4_Dep6_Tu0.3	6.0219605701110486E-6	0.08	colorectal cancer
Colo9345_rep9_Dep6_Tu30	3.752803064840946E-5	0.28	colorectal cancer
Colo9345_rep6_Dep6_Tu40	9.324229499633464E-5	0.54	colorectal cancer
Colo9345_rep10_Dep6_Tu0.1	4.684732034162555E-6	0.11	ovarian cancer
Colo9345_rep4_Dep6_Tu50	9.548320740076565E-5	0.58	colorectal cancer
Ov79_rep2_Dep6_Tu5	7.661560128181025E-6	0.11	colorectal cancer
Ov79_rep8_Dep6_Tu30	3.19980673729318E-5	0.28	colorectal cancer
Ov79_rep6_Dep6_Tu0.3	4.326313655592961E-6	0.11	ovarian cancer
Ov79_rep1_Dep6_Tu3	4.213775971874152E-6	0.11	ovarian cancer
Ov79_rep1_Dep6_Tu50	5.2349992696637704E-5	0.41	colorectal cancer
Ov79_rep7_Dep6_Tu50	5.1744885504486554E-5	0.43	colorectal cancer
Ov79_rep4_Dep6_Tu50	5.1525336994590936E-5	0.41	colorectal cancer
Ov79_rep2_Dep6_Tu3	4.719855110401217E-6	0.08	colorectal cancer
Ov79_rep7_Dep6_Tu1	4.7079698699704375E-6	0.12	ovarian cancer
Ov79_rep9_Dep6_Tu5	7.264638204889246E-6	0.11	colorectal cancer
Ov79_rep3_Dep6_Tu1	5.314466831183222E-6	0.13	ovarian cancer
Ov79_rep5_Dep6_Tu3	4.697922101773264E-6	0.11	ovarian cancer
Ov79_rep10_Dep6_Tu0.3	3.8875999152763645E-6	0.11	ovarian cancer
Ov79_rep8_Dep6_Tu2	5.810038423607105E-6	0.15	ovarian cancer
Ov79_rep1_Dep6_Tu0.5	4.379244900437745E-6	0.07	colorectal cancer
Ov79_rep3_Dep6_Tu0.3	5.095255632561822E-6	0.11	ovarian cancer
Ov79_rep8_Dep6_Tu50	4.977534893895404E-5	0.41	colorectal cancer
Ov79_rep9_Dep6_Tu0.3	4.143161789879686E-6	0.08	colorectal cancer
Ov79_rep7_Dep6_Tu2	5.934065808913199E-6	0.08	colorectal cancer
Ov79_rep7_Dep6_Tu30	3.1835698523866905E-5	0.28	colorectal cancer
Ov79_rep5_Dep6_Tu50	5.255565013530179E-5	0.41	colorectal cancer
Ov79_rep6_Dep6_Tu0.5	4.810963256045652E-6	0.12	ovarian cancer
Ov79_rep2_Dep6_Tu2	6.184232319041761E-6	0.13	ovarian cancer
Ov79_rep3_Dep6_Tu30	3.097044051046909E-5	0.23	colorectal cancer
Ov79_rep9_Dep6_Tu3	4.333103354512314E-6	0.11	ovarian cancer
Ov79_rep10_Dep6_Tu2	5.616965196806663E-6	0.08	colorectal cancer
Ov79_rep10_Dep6_Tu1	4.82532740930105E-6	0.12	ovarian cancer
Ov79_rep6_Dep6_Tu5	7.987290578349028E-6	0.11	colorectal cancer
Ov79_rep2_Dep6_Tu0.3	4.668711921475726E-6	0.11	ovarian cancer
Ov79_rep4_Dep6_Tu20	2.121727133208692E-5	0.21	colorectal cancer
Ov79_rep1_Dep6_Tu0.1	4.538080377981903E-6	0.11	ovarian cancer
Ov79_rep4_Dep6_Tu10	1.1184617172522356E-5	0.15	colorectal cancer
Ov79_rep4_Dep6_Tu30	2.991903195696306E-5	0.28	colorectal cancer
Ov79_rep5_Dep6_Tu10	1.1621137269878425E-5	0.15	colorectal cancer
Ov79_rep7_Dep6_Tu3	4.678025502141544E-6	0.08	colorectal cancer
Ov79_rep9_Dep6_Tu50	5.297544690416579E-5	0.41	colorectal cancer
Ov79_rep10_Dep6_Tu0.5	5.1740387621469066E-6	0.12	ovarian cancer
Ov79_rep7_Dep6_Tu40	4.0346995519573233E-5	0.36	colorectal cancer
Ov79_rep7_Dep6_Tu0.1	4.862179925708203E-6	0.11	ovarian cancer
Ov79_rep9_Dep6_Tu0.1	4.641508842056855E-6	0.11	ovarian cancer
Ov79_rep1_Dep6_Tu5	8.538769824261575E-6	0.11	colorectal cancer
Ov79_rep9_Dep6_Tu30	3.01091031741789E-5	0.28	colorectal cancer
Ov79_rep2_Dep6_Tu0.1	4.861491354799238E-6	0.11	ovarian cancer
Ov79_rep7_Dep6_Tu20	2.1590474101452306E-5	0.21	colorectal cancer
Ov79_rep7_Dep6_Tu5	6.732026022660035E-6	0.1	colorectal cancer
Ov79_rep2_Dep6_Tu10	1.1278990613437413E-5	0.15	colorectal cancer
Ov79_rep8_Dep6_Tu0.1	4.883478238248952E-6	0.11	ovarian cancer
Ov79_rep8_Dep6_Tu5	7.272828129980086E-6	0.15	ovarian cancer
Ov79_rep1_Dep6_Tu10	1.2459433943270452E-5	0.15	colorectal cancer
Ov79_rep1_Dep6_Tu1	5.026254171521177E-6	0.12	ovarian cancer
Ov79_rep10_Dep6_Tu10	1.1608105395455433E-5	0.15	colorectal cancer
Ov79_rep2_Dep6_Tu50	5.049946326106978E-5	0.43	colorectal cancer
Ov79_rep3_Dep6_Tu20	2.035644359344715E-5	0.21	colorectal cancer
Ov79_rep3_Dep6_Tu0.1	4.834611849991072E-6	0.11	ovarian cancer
Ov79_rep10_Dep6_Tu3	4.636863621879375E-6	0.12	ovarian cancer
Ov79_rep5_Dep6_Tu2	5.921143214321474E-6	0.08	colorectal cancer
Ov79_rep10_Dep6_Tu0.1	4.784372004723156E-6	0.11	ovarian cancer
Ov79_rep6_Dep6_Tu3	4.7598830363910055E-6	0.11	ovarian cancer
Ov79_rep4_Dep6_Tu0.3	4.647594418399262E-6	0.11	ovarian cancer
Ov79_rep4_Dep6_Tu3	4.416538173386403E-6	0.11	ovarian cancer
Ov79_rep3_Dep6_Tu10	1.190862061431493E-5	0.15	colorectal cancer
Ov79_rep3_Dep6_Tu5	8.094483485621872E-6	0.11	colorectal cancer
Ov79_rep7_Dep6_Tu0.3	4.677201074323769E-6	0.08	colorectal cancer
Ov79_rep8_Dep6_Tu3	4.164847504891802E-6	0.11	ovarian cancer
Ov79_rep1_Dep6_Tu20	2.126939024550715E-5	0.21	colorectal cancer
Ov79_rep5_Dep6_Tu0.5	4.7805566111907474E-6	0.08	colorectal cancer
Ov79_rep7_Dep6_Tu10	1.2461914192707763E-5	0.15	colorectal cancer
Ov79_rep8_Dep6_Tu0.5	5.1673880345380415E-6	0.12	ovarian cancer
Ov79_rep4_Dep6_Tu0.5	5.141694601322376E-6	0.12	ovarian cancer
Ov79_rep2_Dep6_Tu40	4.1279630642308085E-5	0.36	colorectal cancer
Ov79_rep9_Dep6_Tu10	1.1664267182105827E-5	0.15	colorectal cancer
Ov79_rep3_Dep6_Tu50	5.179073348304977E-5	0.43	colorectal cancer
Ov79_rep10_Dep6_Tu50	5.205424628523009E-5	0.43	colorectal cancer
Ov79_rep1_Dep6_Tu30	3.3066710332972955E-5	0.28	colorectal cancer
Ov79_rep8_Dep6_Tu20	2.1528875166443344E-5	0.21	colorectal cancer
Ov79_rep6_Dep6_Tu40	3.932959864819587E-5	0.32	colorectal cancer
Ov79_rep6_Dep6_Tu20	2.1222996625854876E-5	0.21	colorectal cancer
Ov79_rep10_Dep6_Tu30	3.074768158619559E-5	0.23	colorectal cancer
Ov79_rep4_Dep6_Tu0.1	4.328672255208788E-6	0.11	ovarian cancer
Ov79_rep5_Dep6_Tu20	2.1227510921449566E-5	0.21	colorectal cancer
Ov79_rep2_Dep6_Tu30	3.2659056974503146E-5	0.28	colorectal cancer
Ov79_rep5_Dep6_Tu40	3.992550819096706E-5	0.36	colorectal cancer
Ov79_rep8_Dep6_Tu0.3	4.207740526813632E-6	0.08	colorectal cancer
Ov79_rep4_Dep6_Tu40	4.189042305425132E-5	0.36	colorectal cancer
Ov79_rep3_Dep6_Tu0.5	4.5108650570838445E-6	0.11	ovarian cancer
Ov79_rep6_Dep6_Tu10	1.2185817722149714E-5	0.15	colorectal cancer
Ov79_rep8_Dep6_Tu1	4.991720217457394E-6	0.13	ovarian cancer
Ov79_rep9_Dep6_Tu2	5.919598099227812E-6	0.08	colorectal cancer
Ov79_rep6_Dep6_Tu0.1	4.6956398701983366E-6	0.11	ovarian cancer
Ov79_rep5_Dep6_Tu0.1	4.1878674039500345E-6	0.11	ovarian cancer
Ov79_rep10_Dep6_Tu20	2.1293438261881743E-5	0.21	colorectal cancer
Ov79_rep5_Dep6_Tu0.3	4.687236198448975E-6	0.08	colorectal cancer
Ov79_rep10_Dep6_Tu5	7.821059602998496E-6	0.11	colorectal cancer
Ov79_rep5_Dep6_Tu5	7.5964823509803455E-6	0.11	colorectal cancer
Ov79_rep1_Dep6_Tu40	4.219861827673917E-5	0.36	colorectal cancer
Ov79_rep8_Dep6_Tu40	4.136845695876347E-5	0.36	colorectal cancer
Ov79_rep6_Dep6_Tu50	5.315389285874805E-5	0.41	colorectal cancer
