Sample ID	Log-likelihood ratio	Predicted tumor burden	Predicted sample class
Colo_rep8_Dep6_Tu0.1	2.6836777073626344E-5	0.18	ovarian cancer
Colo_rep10_Dep6_Tu2	2.9708496142536185E-5	0.18	ovarian cancer
Colo_rep6_Dep6_Tu3	3.548988070184131E-5	0.18	ovarian cancer
Colo_rep9_Dep6_Tu30	1.988493211453072E-4	0.41	colorectal cancer
Colo_rep9_Dep6_Tu0.5	2.6063585345555606E-5	0.18	ovarian cancer
Colo_rep6_Dep6_Tu20	1.3572816810854813E-4	0.23	colorectal cancer
Colo_rep8_Dep6_Tu30	1.9074368012314864E-4	0.41	colorectal cancer
Colo_rep3_Dep6_Tu5	4.37674967017224E-5	0.24	ovarian cancer
Colo_rep4_Dep6_Tu3	3.2603869447366126E-5	0.18	ovarian cancer
Colo_rep2_Dep6_Tu10	6.873780475746244E-5	0.17	colorectal cancer
Colo_rep3_Dep6_Tu40	2.671378882144516E-4	0.42	colorectal cancer
Colo_rep3_Dep6_Tu30	2.048900905238679E-4	0.41	colorectal cancer
Colo_rep6_Dep6_Tu30	1.9975535221837052E-4	0.41	colorectal cancer
Colo_rep4_Dep6_Tu50	3.374747774590628E-4	0.5	colorectal cancer
Colo_rep5_Dep6_Tu50	3.289539311392263E-4	0.5	colorectal cancer
Colo_rep6_Dep6_Tu2	3.054944247215439E-5	0.18	ovarian cancer
Colo_rep10_Dep6_Tu50	3.3424924940434305E-4	0.5	colorectal cancer
Colo_rep7_Dep6_Tu50	3.2321738373479827E-4	0.49	colorectal cancer
Colo_rep9_Dep6_Tu40	2.671549452652391E-4	0.43	colorectal cancer
Colo_rep8_Dep6_Tu5	3.8638548067503306E-5	0.24	ovarian cancer
Colo_rep1_Dep6_Tu20	1.3456079654862484E-4	0.23	colorectal cancer
Colo_rep9_Dep6_Tu2	3.043648457555876E-5	0.18	ovarian cancer
Colo_rep5_Dep6_Tu30	1.960956835258904E-4	0.41	colorectal cancer
Colo_rep4_Dep6_Tu0.1	2.577310044308522E-5	0.18	ovarian cancer
Colo_rep5_Dep6_Tu0.1	2.5369470481617953E-5	0.18	ovarian cancer
Colo_rep9_Dep6_Tu3	3.524396866534075E-5	0.18	ovarian cancer
Colo_rep2_Dep6_Tu0.1	2.7752914519348966E-5	0.18	ovarian cancer
Colo_rep8_Dep6_Tu10	6.825449871384449E-5	0.16	colorectal cancer
Colo_rep4_Dep6_Tu30	2.0207751155046176E-4	0.41	colorectal cancer
Colo_rep2_Dep6_Tu2	3.0871527552026955E-5	0.18	ovarian cancer
Colo_rep1_Dep6_Tu5	3.8009166775845245E-5	0.24	ovarian cancer
Colo_rep8_Dep6_Tu50	3.31255127955197E-4	0.5	colorectal cancer
Colo_rep5_Dep6_Tu5	3.862263140088559E-5	0.24	ovarian cancer
Colo_rep6_Dep6_Tu50	3.3824340745395947E-4	0.5	colorectal cancer
Colo_rep5_Dep6_Tu0.5	2.8886701229831946E-5	0.18	ovarian cancer
Colo_rep4_Dep6_Tu20	1.317780064179539E-4	0.23	colorectal cancer
Colo_rep8_Dep6_Tu40	2.6451997847314404E-4	0.41	colorectal cancer
Colo_rep7_Dep6_Tu0.3	2.5864197667960503E-5	0.18	ovarian cancer
Colo_rep7_Dep6_Tu30	2.002342024560919E-4	0.41	colorectal cancer
Colo_rep10_Dep6_Tu20	1.2868726028344548E-4	0.23	colorectal cancer
Colo_rep9_Dep6_Tu10	6.387214808299651E-5	0.16	colorectal cancer
Colo_rep9_Dep6_Tu0.1	2.368598239848048E-5	0.18	ovarian cancer
Colo_rep10_Dep6_Tu0.3	2.398673187524059E-5	0.18	ovarian cancer
Colo_rep8_Dep6_Tu20	1.3125730681808493E-4	0.23	colorectal cancer
Colo_rep3_Dep6_Tu3	3.40489466801529E-5	0.2	ovarian cancer
Colo_rep4_Dep6_Tu2	3.301099250741127E-5	0.18	ovarian cancer
Colo_rep10_Dep6_Tu0.1	2.7589641979712767E-5	0.18	ovarian cancer
Colo_rep4_Dep6_Tu0.3	2.487316875312882E-5	0.18	ovarian cancer
Colo_rep9_Dep6_Tu0.3	2.3950772835026185E-5	0.18	ovarian cancer
Colo_rep1_Dep6_Tu10	6.78982783466355E-5	0.16	colorectal cancer
Colo_rep6_Dep6_Tu0.3	2.7218634346260672E-5	0.18	ovarian cancer
Colo_rep6_Dep6_Tu0.5	2.963393780424962E-5	0.18	ovarian cancer
Colo_rep10_Dep6_Tu10	6.367629177900953E-5	0.16	colorectal cancer
Colo_rep10_Dep6_Tu1	2.7288597638874526E-5	0.18	ovarian cancer
Colo_rep10_Dep6_Tu5	4.484992289302008E-5	0.27	ovarian cancer
Colo_rep10_Dep6_Tu40	2.7704473424500946E-4	0.43	colorectal cancer
Colo_rep10_Dep6_Tu0.5	3.082296555976619E-5	0.18	ovarian cancer
Colo_rep1_Dep6_Tu1	2.5284006510642805E-5	0.18	ovarian cancer
Colo_rep7_Dep6_Tu20	1.2677606892275733E-4	0.23	colorectal cancer
Colo_rep6_Dep6_Tu10	6.650912820814291E-5	0.17	colorectal cancer
Colo_rep10_Dep6_Tu3	2.9565423580712452E-5	0.18	ovarian cancer
Colo_rep1_Dep6_Tu30	2.059571610485324E-4	0.41	colorectal cancer
Colo_rep1_Dep6_Tu0.1	2.6315616050216084E-5	0.18	ovarian cancer
Colo_rep7_Dep6_Tu5	3.734660460391647E-5	0.24	ovarian cancer
Colo_rep7_Dep6_Tu0.1	2.585651003989275E-5	0.18	ovarian cancer
Colo_rep6_Dep6_Tu40	2.6698254333349156E-4	0.42	colorectal cancer
Colo_rep8_Dep6_Tu2	3.057543575169172E-5	0.18	ovarian cancer
Colo_rep7_Dep6_Tu0.5	2.6526767536809517E-5	0.18	ovarian cancer
Colo_rep5_Dep6_Tu20	1.31421872159443E-4	0.23	colorectal cancer
Colo_rep8_Dep6_Tu0.3	2.3186959590903985E-5	0.18	ovarian cancer
Colo_rep4_Dep6_Tu5	3.908217431561367E-5	0.24	ovarian cancer
Colo_rep9_Dep6_Tu1	2.9102652734329227E-5	0.18	ovarian cancer
Colo_rep1_Dep6_Tu0.5	2.712968556270072E-5	0.18	ovarian cancer
Colo_rep8_Dep6_Tu3	3.505452234394252E-5	0.18	ovarian cancer
Colo_rep5_Dep6_Tu0.3	2.5221176177774278E-5	0.18	ovarian cancer
Colo_rep2_Dep6_Tu30	2.0842347197487895E-4	0.41	colorectal cancer
Colo_rep7_Dep6_Tu10	6.221404964235064E-5	0.16	colorectal cancer
Colo_rep2_Dep6_Tu40	2.723344151918162E-4	0.43	colorectal cancer
Colo_rep3_Dep6_Tu0.1	2.545655134649086E-5	0.18	ovarian cancer
Colo_rep3_Dep6_Tu1	2.3385563826295027E-5	0.13	ovarian cancer
Colo_rep8_Dep6_Tu1	2.527908291117704E-5	0.18	ovarian cancer
Colo_rep4_Dep6_Tu1	3.0748073796966826E-5	0.18	ovarian cancer
Colo_rep5_Dep6_Tu40	2.66561168632013E-4	0.47	colorectal cancer
Colo_rep5_Dep6_Tu10	6.113850280548043E-5	0.16	colorectal cancer
Colo_rep2_Dep6_Tu0.3	2.6226695119339946E-5	0.18	ovarian cancer
Colo_rep10_Dep6_Tu30	2.100231142044271E-4	0.41	colorectal cancer
Colo_rep1_Dep6_Tu40	2.682483686868066E-4	0.43	colorectal cancer
Colo_rep6_Dep6_Tu0.1	2.5545619327692958E-5	0.18	ovarian cancer
Colo_rep7_Dep6_Tu40	2.79059159589898E-4	0.41	colorectal cancer
Colo_rep1_Dep6_Tu50	3.386035386025238E-4	0.5	colorectal cancer
Colo_rep1_Dep6_Tu0.3	2.6023458444025937E-5	0.18	ovarian cancer
Colo_rep9_Dep6_Tu20	1.2583723185957313E-4	0.23	colorectal cancer
Colo_rep4_Dep6_Tu10	6.40673406667741E-5	0.17	colorectal cancer
Colo_rep6_Dep6_Tu5	3.76293520605343E-5	0.24	ovarian cancer
Colo_rep9_Dep6_Tu5	3.6890595683485436E-5	0.24	ovarian cancer
Colo_rep3_Dep6_Tu50	3.2604218201168607E-4	0.5	colorectal cancer
Colo_rep5_Dep6_Tu1	2.6870845262038407E-5	0.18	ovarian cancer
Colo_rep5_Dep6_Tu3	3.393319670317071E-5	0.18	ovarian cancer
Colo_rep2_Dep6_Tu1	2.2717340613609234E-5	0.18	ovarian cancer
Colo_rep7_Dep6_Tu1	2.6664501984117086E-5	0.18	ovarian cancer
Colo_rep5_Dep6_Tu2	2.987855336511982E-5	0.18	ovarian cancer
Colo_rep4_Dep6_Tu40	2.730794207147087E-4	0.43	colorectal cancer
Colo_rep2_Dep6_Tu20	1.2797134377380442E-4	0.23	colorectal cancer
Colo_rep4_Dep6_Tu0.5	3.0036598323995043E-5	0.18	ovarian cancer
Colo_rep2_Dep6_Tu5	4.1240723319257806E-5	0.24	ovarian cancer
Colo_rep2_Dep6_Tu3	3.2236296106848054E-5	0.18	ovarian cancer
Colo_rep3_Dep6_Tu10	6.535974692505416E-5	0.17	colorectal cancer
Colo_rep8_Dep6_Tu0.5	3.015995148738752E-5	0.18	ovarian cancer
Colo_rep7_Dep6_Tu3	3.464167165532519E-5	0.2	ovarian cancer
Colo_rep3_Dep6_Tu0.5	2.8039898701531935E-5	0.18	ovarian cancer
Colo_rep3_Dep6_Tu20	1.2996595725757847E-4	0.23	colorectal cancer
Colo_rep1_Dep6_Tu2	2.8727218554506935E-5	0.18	ovarian cancer
Colo_rep9_Dep6_Tu50	3.3231049347408115E-4	0.5	colorectal cancer
Colo_rep3_Dep6_Tu0.3	2.855621440150208E-5	0.18	ovarian cancer
Colo_rep1_Dep6_Tu3	3.4678938589218536E-5	0.18	ovarian cancer
Colo9345_rep1_Dep6_Tu5	1.371979308413586E-4	0.23	colorectal cancer
Colo9345_rep8_Dep6_Tu30	1.8683626134173166E-4	0.34	colorectal cancer
Colo9345_rep5_Dep6_Tu1	3.9849826733647826E-5	0.09	colorectal cancer
Colo9345_rep5_Dep6_Tu20	3.1678947899563297E-4	0.5	colorectal cancer
Colo9345_rep7_Dep6_Tu20	3.0970854859601064E-4	0.5	colorectal cancer
Colo9345_rep6_Dep6_Tu2	6.394652713438008E-5	0.15	colorectal cancer
Colo9345_rep10_Dep6_Tu10	7.969999984193721E-5	0.16	colorectal cancer
Colo9345_rep1_Dep6_Tu10	2.2256283662891812E-4	0.34	colorectal cancer
Colo9345_rep3_Dep6_Tu30	3.6969049119893693E-4	0.58	colorectal cancer
Colo9345_rep6_Dep6_Tu1	4.523003689093998E-5	0.09	colorectal cancer
Colo9345_rep2_Dep6_Tu10	2.1392735462204949E-4	0.34	colorectal cancer
Colo9345_rep6_Dep6_Tu5	1.4211947573133672E-4	0.23	colorectal cancer
Colo9345_rep5_Dep6_Tu10	2.186226918466083E-4	0.34	colorectal cancer
Colo9345_rep5_Dep6_Tu40	4.045827524256241E-4	0.65	colorectal cancer
Colo9345_rep1_Dep6_Tu0.1	2.8960596260263705E-5	0.18	ovarian cancer
Colo9345_rep3_Dep6_Tu10	2.2048807897054445E-4	0.34	colorectal cancer
Colo9345_rep4_Dep6_Tu2	6.597702447145365E-5	0.15	colorectal cancer
Colo9345_rep2_Dep6_Tu20	3.1025584452701907E-4	0.5	colorectal cancer
Colo9345_rep3_Dep6_Tu50	4.129062898245675E-4	0.73	colorectal cancer
Colo9345_rep6_Dep6_Tu0.1	2.7315232387397586E-5	0.18	ovarian cancer
Colo9345_rep3_Dep6_Tu40	4.0659986765522973E-4	0.65	colorectal cancer
Colo9345_rep6_Dep6_Tu3	9.263743681036844E-5	0.17	colorectal cancer
Colo9345_rep9_Dep6_Tu50	2.5077657212156776E-4	0.5	colorectal cancer
Colo9345_rep1_Dep6_Tu3	8.617271841914079E-5	0.17	colorectal cancer
Colo9345_rep6_Dep6_Tu30	3.717954644401504E-4	0.58	colorectal cancer
Colo9345_rep1_Dep6_Tu20	3.1263496896430463E-4	0.5	colorectal cancer
Colo9345_rep4_Dep6_Tu0.5	3.32856473747984E-5	0.18	ovarian cancer
Colo9345_rep9_Dep6_Tu10	7.76188940239085E-5	0.15	colorectal cancer
Colo9345_rep3_Dep6_Tu1	3.9180058020253716E-5	0.09	colorectal cancer
Colo9345_rep7_Dep6_Tu0.1	2.786770419023605E-5	0.18	ovarian cancer
Colo9345_rep4_Dep6_Tu20	3.178445702080948E-4	0.5	colorectal cancer
Colo9345_rep7_Dep6_Tu5	1.3462193799637659E-4	0.23	colorectal cancer
Colo9345_rep10_Dep6_Tu50	2.625853823328852E-4	0.47	colorectal cancer
Colo9345_rep2_Dep6_Tu50	4.200997929614602E-4	0.73	colorectal cancer
Colo9345_rep10_Dep6_Tu40	2.394994515345223E-4	0.41	colorectal cancer
Colo9345_rep9_Dep6_Tu20	1.3721871936035775E-4	0.23	colorectal cancer
Colo9345_rep8_Dep6_Tu3	3.100640210110377E-5	0.2	ovarian cancer
Colo9345_rep5_Dep6_Tu3	9.319551523891638E-5	0.17	colorectal cancer
Colo9345_rep1_Dep6_Tu40	4.088138586444579E-4	0.65	colorectal cancer
Colo9345_rep9_Dep6_Tu0.3	2.231566068108435E-5	0.18	ovarian cancer
Colo9345_rep4_Dep6_Tu1	4.264480202653562E-5	0.09	colorectal cancer
Colo9345_rep10_Dep6_Tu20	1.3598358678905664E-4	0.23	colorectal cancer
Colo9345_rep1_Dep6_Tu1	3.884358124832143E-5	0.09	colorectal cancer
Colo9345_rep6_Dep6_Tu50	0.0	0	normal
Colo9345_rep7_Dep6_Tu0.5	3.2018568172411894E-5	0.18	ovarian cancer
Colo9345_rep10_Dep6_Tu0.3	2.2795968284686397E-5	0.13	ovarian cancer
Colo9345_rep9_Dep6_Tu3	3.484780648467233E-5	0.2	ovarian cancer
Colo9345_rep3_Dep6_Tu0.1	2.5558170323521896E-5	0.18	ovarian cancer
Colo9345_rep6_Dep6_Tu20	3.1733535331406694E-4	0.5	colorectal cancer
Colo9345_rep8_Dep6_Tu0.5	2.855616891384009E-5	0.18	ovarian cancer
Colo9345_rep9_Dep6_Tu0.5	2.5608340577622422E-5	0.18	ovarian cancer
Colo9345_rep9_Dep6_Tu2	2.941868160112817E-5	0.18	ovarian cancer
Colo9345_rep8_Dep6_Tu0.3	2.2747070329474545E-5	0.15	ovarian cancer
Colo9345_rep6_Dep6_Tu0.5	3.3218003229051845E-5	0.18	ovarian cancer
Colo9345_rep4_Dep6_Tu0.1	2.4933409284536658E-5	0.18	ovarian cancer
Colo9345_rep1_Dep6_Tu0.3	2.748114098212403E-5	0.18	ovarian cancer
Colo9345_rep5_Dep6_Tu30	3.7173253836481594E-4	0.58	colorectal cancer
Colo9345_rep2_Dep6_Tu2	6.825349262119442E-5	0.15	colorectal cancer
Colo9345_rep4_Dep6_Tu40	4.212026090186391E-4	0.65	colorectal cancer
Colo9345_rep7_Dep6_Tu30	3.680615007234243E-4	0.58	colorectal cancer
Colo9345_rep5_Dep6_Tu0.3	3.0416604077795535E-5	0.18	ovarian cancer
Colo9345_rep5_Dep6_Tu0.5	3.497365272560508E-5	0.19	ovarian cancer
Colo9345_rep2_Dep6_Tu1	3.7190359067107225E-5	0.09	colorectal cancer
Colo9345_rep2_Dep6_Tu3	8.967666403932644E-5	0.17	colorectal cancer
Colo9345_rep4_Dep6_Tu30	3.6408345212513563E-4	0.58	colorectal cancer
Colo9345_rep7_Dep6_Tu2	6.773393108100336E-5	0.15	colorectal cancer
Colo9345_rep8_Dep6_Tu40	2.2083083162232508E-4	0.41	colorectal cancer
Colo9345_rep10_Dep6_Tu3	3.558671324176162E-5	0.2	ovarian cancer
Colo9345_rep3_Dep6_Tu0.3	3.0167242299088556E-5	0.18	ovarian cancer
Colo9345_rep5_Dep6_Tu0.1	2.5819816353734474E-5	0.18	ovarian cancer
Colo9345_rep2_Dep6_Tu0.5	2.9504074852382292E-5	0.18	ovarian cancer
Colo9345_rep6_Dep6_Tu10	2.2250001711632142E-4	0.32	colorectal cancer
Colo9345_rep9_Dep6_Tu0.1	2.3459849000448205E-5	0.18	ovarian cancer
Colo9345_rep7_Dep6_Tu10	2.0809750106348074E-4	0.32	colorectal cancer
Colo9345_rep10_Dep6_Tu2	3.367784974737346E-5	0.18	ovarian cancer
Colo9345_rep7_Dep6_Tu40	1.0370093607771232E-5	0.43	colorectal cancer
Colo9345_rep8_Dep6_Tu20	1.3108686946265095E-4	0.23	colorectal cancer
Colo9345_rep3_Dep6_Tu5	1.4319700361858155E-4	0.23	colorectal cancer
Colo9345_rep5_Dep6_Tu2	6.434635516388053E-5	0.15	colorectal cancer
Colo9345_rep1_Dep6_Tu30	3.733945988266498E-4	0.58	colorectal cancer
Colo9345_rep10_Dep6_Tu1	2.8060324210215805E-5	0.18	ovarian cancer
Colo9345_rep4_Dep6_Tu10	2.195307821875762E-4	0.34	colorectal cancer
Colo9345_rep3_Dep6_Tu3	9.499220814543685E-5	0.17	colorectal cancer
Colo9345_rep5_Dep6_Tu50	4.2541089825866985E-4	0.73	colorectal cancer
Colo9345_rep2_Dep6_Tu40	3.9542100367795504E-4	0.65	colorectal cancer
Colo9345_rep1_Dep6_Tu2	6.4596185961337E-5	0.15	colorectal cancer
Colo9345_rep2_Dep6_Tu5	1.38751412329431E-4	0.23	colorectal cancer
Colo9345_rep2_Dep6_Tu0.1	2.9979773445404974E-5	0.18	ovarian cancer
Colo9345_rep10_Dep6_Tu5	4.191732806686335E-5	0.11	colorectal cancer
Colo9345_rep1_Dep6_Tu0.5	3.012713371363746E-5	0.18	ovarian cancer
Colo9345_rep8_Dep6_Tu10	7.518971007990399E-5	0.15	colorectal cancer
Colo9345_rep9_Dep6_Tu5	4.0246776962041844E-5	0.09	colorectal cancer
Colo9345_rep7_Dep6_Tu1	4.180236169464467E-5	0.1	colorectal cancer
Colo9345_rep5_Dep6_Tu5	1.39115516853415E-4	0.23	colorectal cancer
Colo9345_rep7_Dep6_Tu50	4.185786064404311E-4	0.73	colorectal cancer
Colo9345_rep3_Dep6_Tu20	3.046081510450764E-4	0.5	colorectal cancer
Colo9345_rep8_Dep6_Tu1	2.8035589046573022E-5	0.18	ovarian cancer
Colo9345_rep4_Dep6_Tu5	1.3655603645104658E-4	0.23	colorectal cancer
Colo9345_rep10_Dep6_Tu30	1.7315216922375189E-4	0.32	colorectal cancer
Colo9345_rep10_Dep6_Tu0.5	2.6408729200501036E-5	0.18	ovarian cancer
Colo9345_rep8_Dep6_Tu2	3.131572199562521E-5	0.2	ovarian cancer
Colo9345_rep7_Dep6_Tu0.3	2.9414527371233556E-5	0.18	ovarian cancer
Colo9345_rep4_Dep6_Tu3	8.827685185455118E-5	0.21	colorectal cancer
Colo9345_rep3_Dep6_Tu0.5	3.018649135946406E-5	0.18	ovarian cancer
Colo9345_rep8_Dep6_Tu50	2.548818846300048E-4	0.49	colorectal cancer
Colo9345_rep2_Dep6_Tu30	3.7410438827316383E-4	0.58	colorectal cancer
Colo9345_rep8_Dep6_Tu5	3.9323751395793475E-5	0.11	colorectal cancer
Colo9345_rep1_Dep6_Tu50	4.1261998982380314E-4	0.73	colorectal cancer
Colo9345_rep8_Dep6_Tu0.1	2.6817561497244795E-5	0.18	ovarian cancer
Colo9345_rep6_Dep6_Tu0.3	3.1858425863967414E-5	0.18	ovarian cancer
Colo9345_rep9_Dep6_Tu1	3.0344415759237804E-5	0.18	ovarian cancer
Colo9345_rep7_Dep6_Tu3	9.474316700768631E-5	0.17	colorectal cancer
Colo9345_rep9_Dep6_Tu40	2.1722838835309757E-4	0.41	colorectal cancer
Colo9345_rep3_Dep6_Tu2	6.549493906992751E-5	0.15	colorectal cancer
Colo9345_rep2_Dep6_Tu0.3	3.136172886230554E-5	0.18	ovarian cancer
Colo9345_rep4_Dep6_Tu0.3	3.0346161458765422E-5	0.18	ovarian cancer
Colo9345_rep9_Dep6_Tu30	1.8186011311171422E-4	0.32	colorectal cancer
Colo9345_rep6_Dep6_Tu40	4.100063673109994E-4	0.65	colorectal cancer
Colo9345_rep10_Dep6_Tu0.1	2.253180338462177E-5	0.18	ovarian cancer
Colo9345_rep4_Dep6_Tu50	4.15389047245764E-4	0.73	colorectal cancer
Ov79_rep2_Dep6_Tu5	3.591215311682649E-5	0.2	ovarian cancer
Ov79_rep8_Dep6_Tu30	1.067437220827653E-4	0.5	ovarian cancer
Ov79_rep6_Dep6_Tu0.3	2.6821361566489977E-5	0.18	ovarian cancer
Ov79_rep1_Dep6_Tu3	2.55391343100639E-5	0.15	ovarian cancer
Ov79_rep1_Dep6_Tu50	1.768943713586687E-4	0.41	colorectal cancer
Ov79_rep7_Dep6_Tu50	1.742861113869441E-4	0.41	colorectal cancer
Ov79_rep4_Dep6_Tu50	1.6885707044665926E-4	0.41	colorectal cancer
Ov79_rep2_Dep6_Tu3	2.2941726961652662E-5	0.18	ovarian cancer
Ov79_rep7_Dep6_Tu1	2.5857995540349017E-5	0.18	ovarian cancer
Ov79_rep9_Dep6_Tu5	3.286776934161755E-5	0.2	ovarian cancer
Ov79_rep3_Dep6_Tu1	2.72343607098947E-5	0.18	ovarian cancer
Ov79_rep5_Dep6_Tu3	2.4783348350630737E-5	0.18	ovarian cancer
Ov79_rep10_Dep6_Tu0.3	2.194938711896025E-5	0.13	ovarian cancer
Ov79_rep8_Dep6_Tu2	2.9912028812638596E-5	0.18	ovarian cancer
Ov79_rep1_Dep6_Tu0.5	2.5045132922116393E-5	0.15	ovarian cancer
Ov79_rep3_Dep6_Tu0.3	2.9917661682110957E-5	0.18	ovarian cancer
Ov79_rep8_Dep6_Tu50	1.66342911857763E-4	0.41	colorectal cancer
Ov79_rep9_Dep6_Tu0.3	2.3500783076919168E-5	0.18	ovarian cancer
Ov79_rep7_Dep6_Tu2	3.056614300586053E-5	0.18	ovarian cancer
Ov79_rep7_Dep6_Tu30	1.0174325487262706E-4	0.23	colorectal cancer
Ov79_rep5_Dep6_Tu50	1.725952279634838E-4	0.41	colorectal cancer
Ov79_rep6_Dep6_Tu0.5	2.7705577430396646E-5	0.18	ovarian cancer
Ov79_rep2_Dep6_Tu2	2.8860674351557276E-5	0.18	ovarian cancer
Ov79_rep3_Dep6_Tu30	1.0076177429354068E-4	0.46	ovarian cancer
Ov79_rep9_Dep6_Tu3	2.71671969887889E-5	0.18	ovarian cancer
Ov79_rep10_Dep6_Tu2	3.1848672161542704E-5	0.18	ovarian cancer
Ov79_rep10_Dep6_Tu1	2.8265401526996335E-5	0.18	ovarian cancer
Ov79_rep6_Dep6_Tu5	3.5855480426067176E-5	0.2	ovarian cancer
Ov79_rep2_Dep6_Tu0.3	2.5448423543733235E-5	0.18	ovarian cancer
Ov79_rep4_Dep6_Tu20	7.653962213567886E-5	0.34	ovarian cancer
Ov79_rep1_Dep6_Tu0.1	2.6674372242928013E-5	0.18	ovarian cancer
Ov79_rep4_Dep6_Tu10	4.63294690405103E-5	0.27	ovarian cancer
Ov79_rep4_Dep6_Tu30	1.0584516498539736E-4	0.23	colorectal cancer
Ov79_rep5_Dep6_Tu10	4.630982896885413E-5	0.27	ovarian cancer
Ov79_rep7_Dep6_Tu3	2.6225991693909917E-5	0.18	ovarian cancer
Ov79_rep9_Dep6_Tu50	1.6986394223157965E-4	0.41	colorectal cancer
Ov79_rep10_Dep6_Tu0.5	2.5656030847173435E-5	0.15	ovarian cancer
Ov79_rep7_Dep6_Tu40	1.3081036366758729E-4	0.23	colorectal cancer
Ov79_rep7_Dep6_Tu0.1	2.5349124143123306E-5	0.18	ovarian cancer
Ov79_rep9_Dep6_Tu0.1	2.3284244943998206E-5	0.18	ovarian cancer
Ov79_rep1_Dep6_Tu5	3.801681145557664E-5	0.2	ovarian cancer
Ov79_rep9_Dep6_Tu30	1.0067829318270365E-4	0.23	colorectal cancer
Ov79_rep2_Dep6_Tu0.1	2.790163066245112E-5	0.18	ovarian cancer
Ov79_rep7_Dep6_Tu20	7.251933153563045E-5	0.38	ovarian cancer
Ov79_rep7_Dep6_Tu5	3.421268959325839E-5	0.2	ovarian cancer
Ov79_rep2_Dep6_Tu10	4.7682280547382636E-5	0.27	ovarian cancer
Ov79_rep8_Dep6_Tu0.1	2.701713855705412E-5	0.18	ovarian cancer
Ov79_rep8_Dep6_Tu5	3.9254507822365004E-5	0.24	ovarian cancer
Ov79_rep1_Dep6_Tu10	5.5540074653027846E-5	0.27	ovarian cancer
Ov79_rep1_Dep6_Tu1	2.6486644890208417E-5	0.18	ovarian cancer
Ov79_rep10_Dep6_Tu10	5.335794685283575E-5	0.27	ovarian cancer
Ov79_rep2_Dep6_Tu50	1.635886248025758E-4	0.41	colorectal cancer
Ov79_rep3_Dep6_Tu20	6.977837296105928E-5	0.38	ovarian cancer
Ov79_rep3_Dep6_Tu0.1	2.5050762602323303E-5	0.18	ovarian cancer
Ov79_rep10_Dep6_Tu3	2.672820908177201E-5	0.18	ovarian cancer
Ov79_rep5_Dep6_Tu2	3.125231906546446E-5	0.18	ovarian cancer
Ov79_rep10_Dep6_Tu0.1	2.3404878774283727E-5	0.18	ovarian cancer
Ov79_rep6_Dep6_Tu3	2.566513200608906E-5	0.18	ovarian cancer
Ov79_rep4_Dep6_Tu0.3	2.3998161206409197E-5	0.18	ovarian cancer
Ov79_rep4_Dep6_Tu3	2.4036623361526085E-5	0.15	ovarian cancer
Ov79_rep3_Dep6_Tu10	5.031663692058986E-5	0.27	ovarian cancer
Ov79_rep3_Dep6_Tu5	3.739285095330249E-5	0.2	ovarian cancer
Ov79_rep7_Dep6_Tu0.3	2.5733682102007857E-5	0.18	ovarian cancer
Ov79_rep8_Dep6_Tu3	2.4655739151318477E-5	0.18	ovarian cancer
Ov79_rep1_Dep6_Tu20	7.315857765521004E-5	0.38	ovarian cancer
Ov79_rep5_Dep6_Tu0.5	2.7671940944426725E-5	0.18	ovarian cancer
Ov79_rep7_Dep6_Tu10	4.654833359644965E-5	0.27	ovarian cancer
Ov79_rep8_Dep6_Tu0.5	2.994836940789931E-5	0.18	ovarian cancer
Ov79_rep4_Dep6_Tu0.5	2.965887139736367E-5	0.18	ovarian cancer
Ov79_rep2_Dep6_Tu40	1.391711462614104E-4	0.23	colorectal cancer
Ov79_rep9_Dep6_Tu10	4.6694578239183576E-5	0.27	ovarian cancer
Ov79_rep3_Dep6_Tu50	1.7390330194559759E-4	0.41	colorectal cancer
Ov79_rep10_Dep6_Tu50	1.6613908793968281E-4	0.41	colorectal cancer
Ov79_rep1_Dep6_Tu30	9.840816613351704E-5	0.23	colorectal cancer
Ov79_rep8_Dep6_Tu20	7.598291889309149E-5	0.38	ovarian cancer
Ov79_rep6_Dep6_Tu40	1.286916500703533E-4	0.23	colorectal cancer
Ov79_rep6_Dep6_Tu20	7.71514749031948E-5	0.37	ovarian cancer
Ov79_rep10_Dep6_Tu30	1.0290660677570411E-4	0.46	ovarian cancer
Ov79_rep4_Dep6_Tu0.1	2.472096831740608E-5	0.18	ovarian cancer
Ov79_rep5_Dep6_Tu20	7.297972934655196E-5	0.38	ovarian cancer
Ov79_rep2_Dep6_Tu30	1.034542137744228E-4	0.23	colorectal cancer
Ov79_rep5_Dep6_Tu40	1.282691648002172E-4	0.23	colorectal cancer
Ov79_rep8_Dep6_Tu0.3	2.3912768933159777E-5	0.18	ovarian cancer
Ov79_rep4_Dep6_Tu40	1.400708316256891E-4	0.23	colorectal cancer
Ov79_rep3_Dep6_Tu0.5	2.7403926598599764E-5	0.18	ovarian cancer
Ov79_rep6_Dep6_Tu10	5.220983438672086E-5	0.27	ovarian cancer
Ov79_rep8_Dep6_Tu1	2.3975745112013586E-5	0.18	ovarian cancer
Ov79_rep9_Dep6_Tu2	2.840399925520348E-5	0.18	ovarian cancer
Ov79_rep6_Dep6_Tu0.1	2.51162852588021E-5	0.18	ovarian cancer
