Sample ID	Log-likelihood ratio	Predicted tumor burden	Predicted sample class
Colo_rep10_Dep6_Tu2	2.9062863105682398E-5	0.18	ovarian cancer
Colo_rep6_Dep6_Tu3	4.155377217365624E-5	0.18	ovarian cancer
Colo_rep9_Dep6_Tu30	2.8099971919499824E-4	0.41	colorectal cancer
Colo_rep9_Dep6_Tu0.5	2.7008606149151183E-5	0.15	ovarian cancer
Colo_rep6_Dep6_Tu20	1.9207670187457683E-4	0.23	colorectal cancer
Colo_rep8_Dep6_Tu30	2.7359597525232504E-4	0.41	colorectal cancer
Colo_rep3_Dep6_Tu5	5.184184064810274E-5	0.11	colorectal cancer
Colo_rep4_Dep6_Tu3	3.685031561644671E-5	0.18	ovarian cancer
Colo_rep2_Dep6_Tu10	9.255088239790603E-5	0.17	colorectal cancer
Colo_rep3_Dep6_Tu40	3.7739683651153414E-4	0.41	colorectal cancer
Colo_rep3_Dep6_Tu30	2.905896769998055E-4	0.41	colorectal cancer
Colo_rep6_Dep6_Tu30	2.8337547757826967E-4	0.41	colorectal cancer
Colo_rep4_Dep6_Tu50	4.8289015888714604E-4	0.5	colorectal cancer
Colo_rep5_Dep6_Tu50	4.6485303843368824E-4	0.5	colorectal cancer
Colo_rep6_Dep6_Tu2	3.38604284321394E-5	0.18	ovarian cancer
Colo_rep10_Dep6_Tu50	4.7363220917455374E-4	0.5	colorectal cancer
Colo_rep7_Dep6_Tu50	4.6477677526658755E-4	0.5	colorectal cancer
Colo_rep9_Dep6_Tu40	3.799145853090076E-4	0.41	colorectal cancer
Colo_rep8_Dep6_Tu5	4.644454138252041E-5	0.1	colorectal cancer
Colo_rep1_Dep6_Tu20	1.9263757194079256E-4	0.23	colorectal cancer
Colo_rep9_Dep6_Tu2	3.272986040050512E-5	0.18	ovarian cancer
Colo_rep5_Dep6_Tu30	2.75179773972896E-4	0.41	colorectal cancer
Colo_rep4_Dep6_Tu0.1	2.769497339529132E-5	0.13	ovarian cancer
Colo_rep5_Dep6_Tu0.1	2.4893898244011307E-5	0.13	ovarian cancer
Colo_rep9_Dep6_Tu3	3.8119106000249735E-5	0.18	ovarian cancer
Colo_rep2_Dep6_Tu0.1	2.785215817306715E-5	0.15	ovarian cancer
Colo_rep8_Dep6_Tu10	9.271556810422991E-5	0.16	colorectal cancer
Colo_rep4_Dep6_Tu30	2.8798871201453656E-4	0.41	colorectal cancer
Colo_rep2_Dep6_Tu2	3.60036173317417E-5	0.15	ovarian cancer
Colo_rep1_Dep6_Tu5	4.803951165335698E-5	0.1	colorectal cancer
Colo_rep8_Dep6_Tu50	4.778989935778478E-4	0.5	colorectal cancer
Colo_rep5_Dep6_Tu5	4.8540157797312515E-5	0.1	colorectal cancer
Colo_rep6_Dep6_Tu50	4.850555583251055E-4	0.5	colorectal cancer
Colo_rep5_Dep6_Tu0.5	3.066414147239124E-5	0.15	ovarian cancer
Colo_rep4_Dep6_Tu20	1.8660257472712856E-4	0.23	colorectal cancer
Colo_rep8_Dep6_Tu40	3.7990661193744213E-4	0.41	colorectal cancer
Colo_rep7_Dep6_Tu0.3	2.614718284756098E-5	0.13	ovarian cancer
Colo_rep7_Dep6_Tu30	2.856887902493835E-4	0.41	colorectal cancer
Colo_rep10_Dep6_Tu20	1.799601991483175E-4	0.23	colorectal cancer
Colo_rep9_Dep6_Tu10	8.788014430559736E-5	0.15	colorectal cancer
Colo_rep9_Dep6_Tu0.1	2.436992524743188E-5	0.15	ovarian cancer
Colo_rep10_Dep6_Tu0.3	2.54766088077777E-5	0.15	ovarian cancer
Colo_rep8_Dep6_Tu20	1.8253075145712347E-4	0.23	colorectal cancer
Colo_rep3_Dep6_Tu3	3.6849307314365076E-5	0.18	ovarian cancer
Colo_rep4_Dep6_Tu2	3.720577468214854E-5	0.18	ovarian cancer
Colo_rep10_Dep6_Tu0.1	2.848985871553473E-5	0.15	ovarian cancer
Colo_rep4_Dep6_Tu0.3	2.5741387303990772E-5	0.15	ovarian cancer
Colo_rep9_Dep6_Tu0.3	2.2736177527391693E-5	0.13	ovarian cancer
Colo_rep1_Dep6_Tu10	9.640099201278016E-5	0.16	colorectal cancer
Colo_rep6_Dep6_Tu0.3	2.5704798612878664E-5	0.15	ovarian cancer
Colo_rep6_Dep6_Tu0.5	3.127592771080925E-5	0.15	ovarian cancer
Colo_rep10_Dep6_Tu10	8.550020348701575E-5	0.16	colorectal cancer
Colo_rep10_Dep6_Tu1	2.8037102233332574E-5	0.15	ovarian cancer
Colo_rep10_Dep6_Tu5	5.193981580057423E-5	0.24	ovarian cancer
Colo_rep10_Dep6_Tu40	3.9538339607953524E-4	0.41	colorectal cancer
Colo_rep10_Dep6_Tu0.5	3.3546711047807914E-5	0.15	ovarian cancer
Colo_rep1_Dep6_Tu1	2.5500330785624037E-5	0.15	ovarian cancer
Colo_rep7_Dep6_Tu20	1.8034792377768824E-4	0.23	colorectal cancer
Colo_rep6_Dep6_Tu10	9.354733765630105E-5	0.16	colorectal cancer
Colo_rep10_Dep6_Tu3	3.0595634123284136E-5	0.18	ovarian cancer
Colo_rep1_Dep6_Tu30	2.924223327251099E-4	0.41	colorectal cancer
Colo_rep1_Dep6_Tu0.1	2.7339640853072998E-5	0.13	ovarian cancer
Colo_rep7_Dep6_Tu5	4.422337072970791E-5	0.11	colorectal cancer
Colo_rep7_Dep6_Tu0.1	2.6465057114622525E-5	0.13	ovarian cancer
Colo_rep6_Dep6_Tu40	3.824159356873636E-4	0.41	colorectal cancer
Colo_rep8_Dep6_Tu2	3.052054762566147E-5	0.18	ovarian cancer
Colo_rep7_Dep6_Tu0.5	2.9727435412908943E-5	0.15	ovarian cancer
Colo_rep5_Dep6_Tu20	1.8975512314189458E-4	0.23	colorectal cancer
Colo_rep8_Dep6_Tu0.3	2.2076553036026557E-5	0.13	ovarian cancer
Colo_rep4_Dep6_Tu5	4.61122457741459E-5	0.08	colorectal cancer
Colo_rep9_Dep6_Tu1	3.1931164948456366E-5	0.15	ovarian cancer
Colo_rep1_Dep6_Tu0.5	3.017152259976607E-5	0.15	ovarian cancer
Colo_rep8_Dep6_Tu3	4.016684115544048E-5	0.18	ovarian cancer
Colo_rep5_Dep6_Tu0.3	2.600516646315961E-5	0.13	ovarian cancer
Colo_rep2_Dep6_Tu30	2.9532089656336794E-4	0.41	colorectal cancer
Colo_rep7_Dep6_Tu10	8.752684876938125E-5	0.16	colorectal cancer
Colo_rep2_Dep6_Tu40	3.8704572310855115E-4	0.42	colorectal cancer
Colo_rep3_Dep6_Tu0.1	2.8204912543574704E-5	0.15	ovarian cancer
Colo_rep3_Dep6_Tu1	2.562696487905316E-5	0.11	ovarian cancer
Colo_rep8_Dep6_Tu1	2.5028754554475893E-5	0.13	ovarian cancer
Colo_rep4_Dep6_Tu1	3.5398070745130906E-5	0.15	ovarian cancer
Colo_rep5_Dep6_Tu40	3.8074947039138524E-4	0.43	colorectal cancer
Colo_rep5_Dep6_Tu10	8.064375214888173E-5	0.16	colorectal cancer
Colo_rep2_Dep6_Tu0.3	2.609257975905311E-5	0.13	ovarian cancer
Colo_rep10_Dep6_Tu30	2.9705021157391923E-4	0.41	colorectal cancer
Colo_rep1_Dep6_Tu40	3.8496321493191487E-4	0.43	colorectal cancer
Colo_rep6_Dep6_Tu0.1	2.818960509836423E-5	0.13	ovarian cancer
Colo_rep7_Dep6_Tu40	3.9827456233258707E-4	0.41	colorectal cancer
Colo_rep1_Dep6_Tu50	4.8509877057548395E-4	0.5	colorectal cancer
Colo_rep1_Dep6_Tu0.3	2.713651107649341E-5	0.13	ovarian cancer
Colo_rep9_Dep6_Tu20	1.8020000926895335E-4	0.23	colorectal cancer
Colo_rep4_Dep6_Tu10	8.887924403864108E-5	0.16	colorectal cancer
Colo_rep6_Dep6_Tu5	4.721484191982786E-5	0.1	colorectal cancer
Colo_rep9_Dep6_Tu5	4.749480017243811E-5	0.11	colorectal cancer
Colo_rep3_Dep6_Tu50	4.6990641823372204E-4	0.5	colorectal cancer
Colo_rep5_Dep6_Tu1	2.9674297538021176E-5	0.15	ovarian cancer
Colo_rep5_Dep6_Tu3	3.823825602411414E-5	0.18	ovarian cancer
Colo_rep2_Dep6_Tu1	2.1636863734204684E-5	0.15	ovarian cancer
Colo_rep7_Dep6_Tu1	2.8540099663799282E-5	0.13	ovarian cancer
Colo_rep5_Dep6_Tu2	3.360635731266296E-5	0.15	ovarian cancer
Colo_rep4_Dep6_Tu40	3.9124874476780994E-4	0.41	colorectal cancer
Colo_rep2_Dep6_Tu20	1.855000737995268E-4	0.23	colorectal cancer
Colo_rep4_Dep6_Tu0.5	3.229603956743271E-5	0.15	ovarian cancer
Colo_rep2_Dep6_Tu5	4.704727558435952E-5	0.2	ovarian cancer
Colo_rep2_Dep6_Tu3	3.5509904717807285E-5	0.18	ovarian cancer
Colo_rep3_Dep6_Tu10	9.179414415499841E-5	0.16	colorectal cancer
Colo_rep8_Dep6_Tu0.5	3.388745279624011E-5	0.15	ovarian cancer
Colo_rep7_Dep6_Tu3	3.9585585225049724E-5	0.18	ovarian cancer
Colo_rep3_Dep6_Tu0.5	2.659559088352697E-5	0.15	ovarian cancer
Colo_rep3_Dep6_Tu20	1.823474396900141E-4	0.23	colorectal cancer
Colo_rep1_Dep6_Tu2	2.974148941674325E-5	0.18	ovarian cancer
Colo_rep9_Dep6_Tu50	4.740410944764499E-4	0.5	colorectal cancer
Colo_rep3_Dep6_Tu0.3	3.1336386458496524E-5	0.15	ovarian cancer
Colo_rep1_Dep6_Tu3	3.8641807483969865E-5	0.18	ovarian cancer
Colo9345_rep1_Dep6_Tu5	1.8920499250632135E-4	0.22	colorectal cancer
Colo9345_rep8_Dep6_Tu30	2.539257046605177E-4	0.32	colorectal cancer
Colo9345_rep5_Dep6_Tu1	5.4581315131985256E-5	0.09	colorectal cancer
Colo9345_rep5_Dep6_Tu20	4.2011782654798665E-4	0.48	colorectal cancer
Colo9345_rep7_Dep6_Tu20	4.0914690432889545E-4	0.48	colorectal cancer
Colo9345_rep6_Dep6_Tu2	8.597404295318836E-5	0.15	colorectal cancer
Colo9345_rep10_Dep6_Tu10	1.1068231219261306E-4	0.16	colorectal cancer
Colo9345_rep1_Dep6_Tu10	2.970957213910036E-4	0.32	colorectal cancer
Colo9345_rep3_Dep6_Tu30	4.960104773833336E-4	0.58	colorectal cancer
Colo9345_rep6_Dep6_Tu1	6.220369397689483E-5	0.09	colorectal cancer
Colo9345_rep2_Dep6_Tu10	2.8565452556740995E-4	0.32	colorectal cancer
Colo9345_rep6_Dep6_Tu5	1.9179859947644298E-4	0.21	colorectal cancer
Colo9345_rep5_Dep6_Tu10	2.859265623067862E-4	0.32	colorectal cancer
Colo9345_rep5_Dep6_Tu40	5.406523046494927E-4	0.63	colorectal cancer
Colo9345_rep1_Dep6_Tu0.1	3.0740710219725316E-5	0.15	ovarian cancer
Colo9345_rep3_Dep6_Tu10	2.9165358309730276E-4	0.32	colorectal cancer
Colo9345_rep4_Dep6_Tu2	8.462426546403534E-5	0.15	colorectal cancer
Colo9345_rep2_Dep6_Tu20	4.1512985205515704E-4	0.5	colorectal cancer
Colo9345_rep3_Dep6_Tu50	5.470428438971888E-4	0.72	colorectal cancer
Colo9345_rep6_Dep6_Tu0.1	3.0208710189385706E-5	0.15	ovarian cancer
Colo9345_rep3_Dep6_Tu40	5.429017615180973E-4	0.65	colorectal cancer
Colo9345_rep6_Dep6_Tu3	1.243879201329489E-4	0.17	colorectal cancer
Colo9345_rep9_Dep6_Tu50	3.406842931230566E-4	0.49	colorectal cancer
Colo9345_rep1_Dep6_Tu3	1.1656921979902008E-4	0.17	colorectal cancer
Colo9345_rep6_Dep6_Tu30	4.898244383842302E-4	0.58	colorectal cancer
Colo9345_rep1_Dep6_Tu20	4.1237780847611316E-4	0.47	colorectal cancer
Colo9345_rep4_Dep6_Tu0.5	3.586165960144913E-5	0.15	ovarian cancer
Colo9345_rep9_Dep6_Tu10	1.0569373793246217E-4	0.15	colorectal cancer
Colo9345_rep3_Dep6_Tu1	4.8920833260799437E-5	0.09	colorectal cancer
Colo9345_rep7_Dep6_Tu0.1	2.8650976892913617E-5	0.13	ovarian cancer
Colo9345_rep4_Dep6_Tu20	4.2488691807891397E-4	0.47	colorectal cancer
Colo9345_rep7_Dep6_Tu5	1.8082198733252385E-4	0.22	colorectal cancer
Colo9345_rep10_Dep6_Tu50	3.549014238158105E-4	0.47	colorectal cancer
Colo9345_rep2_Dep6_Tu50	5.558611351159818E-4	0.73	colorectal cancer
Colo9345_rep10_Dep6_Tu40	3.1902676364714295E-4	0.41	colorectal cancer
Colo9345_rep9_Dep6_Tu20	1.857747358256123E-4	0.23	colorectal cancer
Colo9345_rep8_Dep6_Tu3	3.748616133775223E-5	0.08	colorectal cancer
Colo9345_rep5_Dep6_Tu3	1.2606828983228012E-4	0.16	colorectal cancer
Colo9345_rep1_Dep6_Tu40	5.500527860053407E-4	0.63	colorectal cancer
Colo9345_rep9_Dep6_Tu0.3	2.020554440094677E-5	0.15	ovarian cancer
Colo9345_rep4_Dep6_Tu1	5.9559131641586754E-5	0.09	colorectal cancer
Colo9345_rep10_Dep6_Tu20	1.8615509964143125E-4	0.23	colorectal cancer
Colo9345_rep1_Dep6_Tu1	4.8230762524414064E-5	0.09	colorectal cancer
Colo9345_rep6_Dep6_Tu50	0.0	0	normal
Colo9345_rep7_Dep6_Tu0.5	4.044044317707955E-5	0.08	colorectal cancer
Colo9345_rep10_Dep6_Tu0.3	2.2724669383364023E-5	0.11	ovarian cancer
Colo9345_rep9_Dep6_Tu3	3.658866906011443E-5	0.07	colorectal cancer
Colo9345_rep3_Dep6_Tu0.1	2.8545650933744676E-5	0.15	ovarian cancer
Colo9345_rep6_Dep6_Tu20	4.26057400520002E-4	0.47	colorectal cancer
Colo9345_rep8_Dep6_Tu0.5	3.192611183061405E-5	0.15	ovarian cancer
Colo9345_rep9_Dep6_Tu0.5	2.5819684840566632E-5	0.15	ovarian cancer
Colo9345_rep9_Dep6_Tu2	3.3841127378136024E-5	0.08	colorectal cancer
Colo9345_rep8_Dep6_Tu0.3	2.1218668982977493E-5	0.13	ovarian cancer
Colo9345_rep6_Dep6_Tu0.5	3.603939139991097E-5	0.16	ovarian cancer
Colo9345_rep4_Dep6_Tu0.1	2.568085504387111E-5	0.15	ovarian cancer
Colo9345_rep1_Dep6_Tu0.3	3.140217188183823E-5	0.15	ovarian cancer
Colo9345_rep5_Dep6_Tu30	4.944310228126045E-4	0.58	colorectal cancer
Colo9345_rep2_Dep6_Tu2	9.831084422273009E-5	0.12	colorectal cancer
Colo9345_rep4_Dep6_Tu40	5.681345741879808E-4	0.65	colorectal cancer
Colo9345_rep7_Dep6_Tu30	4.895702833940231E-4	0.58	colorectal cancer
Colo9345_rep5_Dep6_Tu0.3	3.259307297304E-5	0.15	ovarian cancer
Colo9345_rep5_Dep6_Tu0.5	3.8165131967470824E-5	0.08	colorectal cancer
Colo9345_rep2_Dep6_Tu1	5.123424922432722E-5	0.09	colorectal cancer
Colo9345_rep2_Dep6_Tu3	1.1975227750828683E-4	0.16	colorectal cancer
Colo9345_rep4_Dep6_Tu30	4.8502314253639367E-4	0.58	colorectal cancer
Colo9345_rep7_Dep6_Tu2	8.985574621996569E-5	0.15	colorectal cancer
Colo9345_rep8_Dep6_Tu40	3.0022792033758037E-4	0.41	colorectal cancer
Colo9345_rep10_Dep6_Tu3	4.571878665621087E-5	0.08	colorectal cancer
Colo9345_rep3_Dep6_Tu0.3	3.5310870558874E-5	0.15	ovarian cancer
Colo9345_rep5_Dep6_Tu0.1	2.5068075958835584E-5	0.13	ovarian cancer
Colo9345_rep2_Dep6_Tu0.5	3.145829838772989E-5	0.08	colorectal cancer
Colo9345_rep6_Dep6_Tu10	2.9887912938502217E-4	0.32	colorectal cancer
Colo9345_rep9_Dep6_Tu0.1	2.3885610142322367E-5	0.13	ovarian cancer
Colo9345_rep7_Dep6_Tu10	2.756513615504166E-4	0.32	colorectal cancer
Colo9345_rep10_Dep6_Tu2	3.781173916298188E-5	0.17	ovarian cancer
Colo9345_rep7_Dep6_Tu40	4.760426249805557E-6	0.43	colorectal cancer
Colo9345_rep8_Dep6_Tu20	1.7641602512144422E-4	0.23	colorectal cancer
Colo9345_rep3_Dep6_Tu5	1.9211512051276017E-4	0.23	colorectal cancer
Colo9345_rep5_Dep6_Tu2	8.339164167412126E-5	0.14	colorectal cancer
Colo9345_rep1_Dep6_Tu30	4.973718871944199E-4	0.58	colorectal cancer
Colo9345_rep10_Dep6_Tu1	2.9627826092478795E-5	0.15	ovarian cancer
Colo9345_rep4_Dep6_Tu10	2.921087846767364E-4	0.32	colorectal cancer
Colo9345_rep3_Dep6_Tu3	1.273956890543979E-4	0.16	colorectal cancer
Colo9345_rep5_Dep6_Tu50	5.658243293758353E-4	0.7	colorectal cancer
Colo9345_rep2_Dep6_Tu40	5.253455842544624E-4	0.65	colorectal cancer
Colo9345_rep1_Dep6_Tu2	8.61290023971376E-5	0.12	colorectal cancer
Colo9345_rep2_Dep6_Tu5	1.8591265262497383E-4	0.22	colorectal cancer
Colo9345_rep2_Dep6_Tu0.1	3.083878095345611E-5	0.15	ovarian cancer
Colo9345_rep10_Dep6_Tu5	5.787366807095074E-5	0.11	colorectal cancer
Colo9345_rep1_Dep6_Tu0.5	3.469611894798384E-5	0.16	ovarian cancer
Colo9345_rep8_Dep6_Tu10	9.996405239755425E-5	0.15	colorectal cancer
Colo9345_rep9_Dep6_Tu5	5.512065829004696E-5	0.09	colorectal cancer
Colo9345_rep7_Dep6_Tu1	5.630576721371219E-5	0.1	colorectal cancer
Colo9345_rep5_Dep6_Tu5	1.8629602368534244E-4	0.21	colorectal cancer
Colo9345_rep7_Dep6_Tu50	5.575893094140287E-4	0.65	colorectal cancer
Colo9345_rep3_Dep6_Tu20	4.0263426713327684E-4	0.47	colorectal cancer
Colo9345_rep8_Dep6_Tu1	2.9073361502965876E-5	0.15	ovarian cancer
Colo9345_rep4_Dep6_Tu5	1.8159175168811948E-4	0.22	colorectal cancer
Colo9345_rep10_Dep6_Tu30	2.3521675057844128E-4	0.29	colorectal cancer
Colo9345_rep10_Dep6_Tu0.5	2.9293873437233126E-5	0.15	ovarian cancer
Colo9345_rep8_Dep6_Tu2	3.283681603714126E-5	0.17	ovarian cancer
Colo9345_rep7_Dep6_Tu0.3	2.976515826297966E-5	0.15	ovarian cancer
Colo9345_rep4_Dep6_Tu3	1.1746891749338242E-4	0.17	colorectal cancer
Colo9345_rep3_Dep6_Tu0.5	2.846589511300041E-5	0.15	ovarian cancer
Colo9345_rep8_Dep6_Tu50	3.447827810516061E-4	0.47	colorectal cancer
Colo9345_rep2_Dep6_Tu30	4.933436615188294E-4	0.58	colorectal cancer
Colo9345_rep8_Dep6_Tu5	5.243186096971373E-5	0.09	colorectal cancer
Colo9345_rep1_Dep6_Tu50	5.445956656404855E-4	0.7	colorectal cancer
Colo9345_rep8_Dep6_Tu0.1	2.773815009613857E-5	0.15	ovarian cancer
Colo9345_rep6_Dep6_Tu0.3	3.250176784956347E-5	0.15	ovarian cancer
Colo9345_rep9_Dep6_Tu1	3.3026527003679484E-5	0.15	ovarian cancer
Colo9345_rep7_Dep6_Tu3	1.2460949873057477E-4	0.17	colorectal cancer
Colo9345_rep9_Dep6_Tu40	2.864385976217516E-4	0.41	colorectal cancer
Colo9345_rep3_Dep6_Tu2	8.648117371328334E-5	0.15	colorectal cancer
Colo9345_rep2_Dep6_Tu0.3	3.3254531022421514E-5	0.15	ovarian cancer
Colo9345_rep4_Dep6_Tu0.3	3.248534432732898E-5	0.15	ovarian cancer
Colo9345_rep9_Dep6_Tu30	2.3975971432398357E-4	0.3	colorectal cancer
Colo9345_rep6_Dep6_Tu40	5.477811380305476E-4	0.65	colorectal cancer
Colo9345_rep10_Dep6_Tu0.1	2.0303752018494323E-5	0.13	ovarian cancer
Colo9345_rep4_Dep6_Tu50	5.476966077116684E-4	0.7	colorectal cancer
Ov79_rep2_Dep6_Tu5	3.907841439247178E-5	0.18	ovarian cancer
Ov79_rep8_Dep6_Tu30	1.473468643995149E-4	0.23	colorectal cancer
Ov79_rep6_Dep6_Tu0.3	2.5337248366713157E-5	0.15	ovarian cancer
Ov79_rep1_Dep6_Tu3	2.6700606323897172E-5	0.13	ovarian cancer
Ov79_rep1_Dep6_Tu50	2.4184183643115285E-4	0.41	colorectal cancer
Ov79_rep7_Dep6_Tu50	2.4206548148775022E-4	0.41	colorectal cancer
Ov79_rep4_Dep6_Tu50	2.2357913695762776E-4	0.41	colorectal cancer
Ov79_rep2_Dep6_Tu3	2.3877303670076432E-5	0.13	ovarian cancer
Ov79_rep7_Dep6_Tu1	2.683311342701283E-5	0.13	ovarian cancer
Ov79_rep9_Dep6_Tu5	3.682163975180747E-5	0.18	ovarian cancer
Ov79_rep3_Dep6_Tu1	2.7907107144669092E-5	0.15	ovarian cancer
Ov79_rep5_Dep6_Tu3	2.5301609587141297E-5	0.15	ovarian cancer
Ov79_rep10_Dep6_Tu0.3	2.123634389304434E-5	0.11	ovarian cancer
Ov79_rep8_Dep6_Tu2	2.9939398821239965E-5	0.15	ovarian cancer
Ov79_rep1_Dep6_Tu0.5	2.729305278375975E-5	0.13	ovarian cancer
Ov79_rep3_Dep6_Tu0.3	3.3013806160025986E-5	0.15	ovarian cancer
Ov79_rep8_Dep6_Tu50	2.2047608881324855E-4	0.41	colorectal cancer
Ov79_rep9_Dep6_Tu0.3	2.2528194721306938E-5	0.13	ovarian cancer
Ov79_rep7_Dep6_Tu2	3.3940359645439505E-5	0.15	ovarian cancer
Ov79_rep7_Dep6_Tu30	1.460840849551662E-4	0.23	colorectal cancer
Ov79_rep5_Dep6_Tu50	2.3620412310489946E-4	0.41	colorectal cancer
Ov79_rep6_Dep6_Tu0.5	2.960182265371952E-5	0.15	ovarian cancer
Ov79_rep2_Dep6_Tu2	3.29660056485898E-5	0.15	ovarian cancer
Ov79_rep3_Dep6_Tu30	1.3818473930083446E-4	0.23	colorectal cancer
Ov79_rep9_Dep6_Tu3	2.6444145584788046E-5	0.13	ovarian cancer
Ov79_rep10_Dep6_Tu2	3.481891709376896E-5	0.15	ovarian cancer
Ov79_rep10_Dep6_Tu1	3.0040005918140805E-5	0.15	ovarian cancer
Ov79_rep6_Dep6_Tu5	4.056261994351647E-5	0.18	ovarian cancer
Ov79_rep2_Dep6_Tu0.3	2.602717872025197E-5	0.13	ovarian cancer
Ov79_rep4_Dep6_Tu20	9.568616375324748E-5	0.34	ovarian cancer
Ov79_rep1_Dep6_Tu0.1	2.7705517017438946E-5	0.13	ovarian cancer
Ov79_rep4_Dep6_Tu10	5.222889635687255E-5	0.27	ovarian cancer
Ov79_rep4_Dep6_Tu30	1.4691309741092124E-4	0.23	colorectal cancer
Ov79_rep5_Dep6_Tu10	4.998883230250064E-5	0.24	ovarian cancer
Ov79_rep7_Dep6_Tu3	2.6883830871752767E-5	0.15	ovarian cancer
Ov79_rep9_Dep6_Tu50	2.3898019945617236E-4	0.41	colorectal cancer
Ov79_rep10_Dep6_Tu0.5	2.7684070600115382E-5	0.15	ovarian cancer
Ov79_rep7_Dep6_Tu40	1.8085149328507294E-4	0.23	colorectal cancer
Ov79_rep7_Dep6_Tu0.1	2.6069037135137156E-5	0.13	ovarian cancer
Ov79_rep9_Dep6_Tu0.1	2.3837432715193188E-5	0.13	ovarian cancer
Ov79_rep1_Dep6_Tu5	4.6203921670826876E-5	0.18	ovarian cancer
Ov79_rep9_Dep6_Tu30	1.3979527981744906E-4	0.23	colorectal cancer
Ov79_rep2_Dep6_Tu0.1	2.811488730780862E-5	0.15	ovarian cancer
Ov79_rep7_Dep6_Tu20	8.79587011876935E-5	0.17	colorectal cancer
Ov79_rep7_Dep6_Tu5	3.783796515761252E-5	0.18	ovarian cancer
Ov79_rep2_Dep6_Tu10	5.3319132384984996E-5	0.25	ovarian cancer
Ov79_rep8_Dep6_Tu0.1	2.808594909642946E-5	0.15	ovarian cancer
Ov79_rep8_Dep6_Tu5	4.464706263990891E-5	0.18	ovarian cancer
Ov79_rep1_Dep6_Tu10	6.713240030208539E-5	0.27	ovarian cancer
Ov79_rep1_Dep6_Tu1	2.7438907538971633E-5	0.15	ovarian cancer
Ov79_rep10_Dep6_Tu10	6.123098766356753E-5	0.27	ovarian cancer
Ov79_rep2_Dep6_Tu50	2.2276446298957853E-4	0.41	colorectal cancer
Ov79_rep3_Dep6_Tu20	8.851281106030152E-5	0.17	colorectal cancer
Ov79_rep3_Dep6_Tu0.1	2.7590702206674503E-5	0.15	ovarian cancer
Ov79_rep10_Dep6_Tu3	2.768855656867468E-5	0.15	ovarian cancer
Ov79_rep5_Dep6_Tu2	3.57868760705181E-5	0.15	ovarian cancer
Ov79_rep10_Dep6_Tu0.1	2.1312068488459673E-5	0.13	ovarian cancer
Ov79_rep6_Dep6_Tu3	2.8006316743364202E-5	0.13	ovarian cancer
Ov79_rep4_Dep6_Tu0.3	2.450272477437377E-5	0.15	ovarian cancer
Ov79_rep4_Dep6_Tu3	2.561685860525322E-5	0.15	ovarian cancer
Ov79_rep3_Dep6_Tu10	5.6322289348949606E-5	0.24	ovarian cancer
Ov79_rep3_Dep6_Tu5	4.246026487160646E-5	0.18	ovarian cancer
Ov79_rep7_Dep6_Tu0.3	2.5750467906194214E-5	0.13	ovarian cancer
Ov79_rep8_Dep6_Tu3	2.5951214009174605E-5	0.15	ovarian cancer
Ov79_rep1_Dep6_Tu20	9.870802593543547E-5	0.17	colorectal cancer
Ov79_rep5_Dep6_Tu0.5	2.8348225605427555E-5	0.15	ovarian cancer
Ov79_rep7_Dep6_Tu10	5.187334414294009E-5	0.24	ovarian cancer
Ov79_rep8_Dep6_Tu0.5	3.3320737361395174E-5	0.15	ovarian cancer
Ov79_rep4_Dep6_Tu0.5	3.1813696586794115E-5	0.15	ovarian cancer
Ov79_rep2_Dep6_Tu40	1.9221588554173215E-4	0.23	colorectal cancer
Ov79_rep9_Dep6_Tu10	5.110268239378166E-5	0.24	ovarian cancer
Ov79_rep3_Dep6_Tu50	2.3955951602046675E-4	0.41	colorectal cancer
Ov79_rep10_Dep6_Tu50	2.287833636726045E-4	0.41	colorectal cancer
Ov79_rep1_Dep6_Tu30	1.3422962611898083E-4	0.23	colorectal cancer
Ov79_rep8_Dep6_Tu20	9.163547042146048E-5	0.38	ovarian cancer
Ov79_rep6_Dep6_Tu40	1.7479590571667893E-4	0.23	colorectal cancer
Ov79_rep6_Dep6_Tu20	9.69118735667905E-5	0.34	ovarian cancer
Ov79_rep10_Dep6_Tu30	1.4050271714508277E-4	0.23	colorectal cancer
Ov79_rep4_Dep6_Tu0.1	2.6638122601435627E-5	0.13	ovarian cancer
Ov79_rep5_Dep6_Tu20	9.032765857137933E-5	0.17	colorectal cancer
Ov79_rep2_Dep6_Tu30	1.450231996399888E-4	0.22	colorectal cancer
Ov79_rep5_Dep6_Tu40	1.7715243704466375E-4	0.23	colorectal cancer
Ov79_rep8_Dep6_Tu0.3	2.2977637840749734E-5	0.15	ovarian cancer
Ov79_rep4_Dep6_Tu40	1.9168460405702368E-4	0.23	colorectal cancer
Ov79_rep3_Dep6_Tu0.5	2.6066505378190442E-5	0.15	ovarian cancer
Ov79_rep6_Dep6_Tu10	5.988230076757614E-5	0.27	ovarian cancer
Ov79_rep8_Dep6_Tu1	2.3870656741216887E-5	0.13	ovarian cancer
Ov79_rep9_Dep6_Tu2	3.049327106472493E-5	0.15	ovarian cancer
Ov79_rep6_Dep6_Tu0.1	2.7959108327315157E-5	0.13	ovarian cancer
Ov79_rep5_Dep6_Tu0.1	2.4608041146234903E-5	0.13	ovarian cancer
Ov79_rep10_Dep6_Tu20	9.378716725507767E-5	0.17	colorectal cancer
