Sample ID	Log-likelihood ratio	Predicted tumor burden	Predicted sample class
Colo_rep9_Dep6_Tu30	2.7471292927868673E-5	0.41	colorectal cancer
Colo_rep9_Dep6_Tu0.5	2.344913650231669E-6	0.11	ovarian cancer
Colo_rep6_Dep6_Tu20	1.788724426017425E-5	0.23	colorectal cancer
Colo_rep8_Dep6_Tu30	2.7925595286984604E-5	0.41	colorectal cancer
Colo_rep3_Dep6_Tu5	5.271750106226812E-6	0.15	colorectal cancer
Colo_rep4_Dep6_Tu3	3.2598556896122752E-6	0.11	colorectal cancer
Colo_rep2_Dep6_Tu10	8.992919714564413E-6	0.17	colorectal cancer
Colo_rep3_Dep6_Tu40	3.8729849696583305E-5	0.43	colorectal cancer
Colo_rep3_Dep6_Tu30	2.8346785015558582E-5	0.41	colorectal cancer
Colo_rep6_Dep6_Tu30	2.7728049928086648E-5	0.41	colorectal cancer
Colo_rep4_Dep6_Tu50	4.781276029795924E-5	0.5	colorectal cancer
Colo_rep5_Dep6_Tu50	4.694297759791672E-5	0.5	colorectal cancer
Colo_rep6_Dep6_Tu2	3.05030374001164E-6	0.08	colorectal cancer
Colo_rep10_Dep6_Tu50	4.7710544533420086E-5	0.5	colorectal cancer
Colo_rep7_Dep6_Tu50	4.720383040555648E-5	0.5	colorectal cancer
Colo_rep9_Dep6_Tu40	3.8088661998891515E-5	0.43	colorectal cancer
Colo_rep8_Dep6_Tu5	4.8977041952532194E-6	0.13	colorectal cancer
Colo_rep1_Dep6_Tu20	1.832922461966154E-5	0.27	colorectal cancer
Colo_rep9_Dep6_Tu2	3.016788958011989E-6	0.08	colorectal cancer
Colo_rep5_Dep6_Tu30	2.783525818147508E-5	0.41	colorectal cancer
Colo_rep4_Dep6_Tu0.1	2.1309536782499403E-6	0.11	ovarian cancer
Colo_rep5_Dep6_Tu0.1	2.083624382346977E-6	0.11	ovarian cancer
Colo_rep9_Dep6_Tu3	3.5258184260175907E-6	0.11	colorectal cancer
Colo_rep2_Dep6_Tu0.1	2.1653267002486217E-6	0.11	ovarian cancer
Colo_rep8_Dep6_Tu10	9.119193861950012E-6	0.17	colorectal cancer
Colo_rep4_Dep6_Tu30	2.776964309122109E-5	0.41	colorectal cancer
Colo_rep2_Dep6_Tu2	2.946731149432129E-6	0.08	colorectal cancer
Colo_rep1_Dep6_Tu5	4.755824846460526E-6	0.13	colorectal cancer
Colo_rep8_Dep6_Tu50	4.741606264917322E-5	0.5	colorectal cancer
Colo_rep5_Dep6_Tu5	5.047854359579481E-6	0.13	colorectal cancer
Colo_rep6_Dep6_Tu50	4.795688295959342E-5	0.5	colorectal cancer
Colo_rep5_Dep6_Tu0.5	2.1295346136622525E-6	0.11	ovarian cancer
Colo_rep4_Dep6_Tu20	1.806009913955115E-5	0.23	colorectal cancer
Colo_rep8_Dep6_Tu40	3.887613995846593E-5	0.43	colorectal cancer
Colo_rep7_Dep6_Tu0.3	2.130371991462194E-6	0.08	colorectal cancer
Colo_rep7_Dep6_Tu30	2.758095608096004E-5	0.41	colorectal cancer
Colo_rep10_Dep6_Tu20	1.7570362435237424E-5	0.23	colorectal cancer
Colo_rep9_Dep6_Tu10	9.097489636700577E-6	0.17	colorectal cancer
Colo_rep9_Dep6_Tu0.1	2.0275024098668178E-6	0.11	ovarian cancer
Colo_rep10_Dep6_Tu0.3	2.0497609279576555E-6	0.11	ovarian cancer
Colo_rep8_Dep6_Tu20	1.7742514877745386E-5	0.27	colorectal cancer
Colo_rep3_Dep6_Tu3	3.661967550135912E-6	0.11	colorectal cancer
Colo_rep4_Dep6_Tu2	2.9803303962665357E-6	0.1	colorectal cancer
Colo_rep10_Dep6_Tu0.1	1.837445403103013E-6	0.11	ovarian cancer
Colo_rep4_Dep6_Tu0.3	2.0615350241053087E-6	0.11	ovarian cancer
Colo_rep9_Dep6_Tu0.3	1.9743066004515034E-6	0.11	ovarian cancer
Colo_rep1_Dep6_Tu10	9.746692388423308E-6	0.17	colorectal cancer
Colo_rep6_Dep6_Tu0.3	2.2121845909004007E-6	0.11	ovarian cancer
Colo_rep6_Dep6_Tu0.5	2.1518809858563084E-6	0.11	ovarian cancer
Colo_rep10_Dep6_Tu10	8.642095349750098E-6	0.17	colorectal cancer
Colo_rep10_Dep6_Tu1	2.4176304746408225E-6	0.08	colorectal cancer
Colo_rep10_Dep6_Tu5	4.961025581587746E-6	0.13	colorectal cancer
Colo_rep10_Dep6_Tu40	3.8791734824332786E-5	0.43	colorectal cancer
Colo_rep10_Dep6_Tu0.5	2.459024108132433E-6	0.11	ovarian cancer
Colo_rep1_Dep6_Tu1	2.4690055086204445E-6	0.08	colorectal cancer
Colo_rep7_Dep6_Tu20	1.814972590129656E-5	0.28	colorectal cancer
Colo_rep6_Dep6_Tu10	9.002313530650303E-6	0.17	colorectal cancer
Colo_rep10_Dep6_Tu3	3.3483856750948882E-6	0.11	colorectal cancer
Colo_rep1_Dep6_Tu30	2.86252829948634E-5	0.41	colorectal cancer
Colo_rep1_Dep6_Tu0.1	2.054582383894731E-6	0.11	ovarian cancer
Colo_rep7_Dep6_Tu5	4.58250987596567E-6	0.13	colorectal cancer
Colo_rep7_Dep6_Tu0.1	2.218602734703559E-6	0.11	ovarian cancer
Colo_rep6_Dep6_Tu40	3.840271632887026E-5	0.43	colorectal cancer
Colo_rep8_Dep6_Tu2	2.9275740080061315E-6	0.1	colorectal cancer
Colo_rep7_Dep6_Tu0.5	2.192227215748993E-6	0.11	ovarian cancer
Colo_rep5_Dep6_Tu20	1.7703615823605007E-5	0.23	colorectal cancer
Colo_rep8_Dep6_Tu0.3	1.969406512280389E-6	0.11	ovarian cancer
Colo_rep4_Dep6_Tu5	5.030844532051507E-6	0.13	colorectal cancer
Colo_rep9_Dep6_Tu1	2.3180544345458195E-6	0.08	colorectal cancer
Colo_rep1_Dep6_Tu0.5	2.17278200665731E-6	0.11	ovarian cancer
Colo_rep8_Dep6_Tu3	3.4824809211304967E-6	0.11	colorectal cancer
Colo_rep5_Dep6_Tu0.3	2.2463511271011366E-6	0.08	colorectal cancer
Colo_rep2_Dep6_Tu30	2.789736651370455E-5	0.41	colorectal cancer
Colo_rep7_Dep6_Tu10	8.891459856890651E-6	0.17	colorectal cancer
Colo_rep2_Dep6_Tu40	3.7872703976536556E-5	0.43	colorectal cancer
Colo_rep3_Dep6_Tu0.1	2.1883458493834455E-6	0.11	ovarian cancer
Colo_rep3_Dep6_Tu1	2.3563044885803005E-6	0.08	colorectal cancer
Colo_rep8_Dep6_Tu1	2.3620510246628935E-6	0.08	colorectal cancer
Colo_rep4_Dep6_Tu1	2.6984868516513644E-6	0.08	colorectal cancer
Colo_rep5_Dep6_Tu40	3.760878417271184E-5	0.43	colorectal cancer
Colo_rep5_Dep6_Tu10	8.97794428099681E-6	0.17	colorectal cancer
Colo_rep2_Dep6_Tu0.3	2.125329561674252E-6	0.11	ovarian cancer
Colo_rep10_Dep6_Tu30	2.9315556254867156E-5	0.41	colorectal cancer
Colo_rep1_Dep6_Tu40	3.803177716907955E-5	0.43	colorectal cancer
Colo_rep6_Dep6_Tu0.1	2.190600974521785E-6	0.11	ovarian cancer
Colo_rep7_Dep6_Tu40	3.887590299219856E-5	0.43	colorectal cancer
Colo_rep1_Dep6_Tu50	4.825004162622351E-5	0.5	colorectal cancer
Colo_rep1_Dep6_Tu0.3	2.2727581763744614E-6	0.11	ovarian cancer
Colo_rep9_Dep6_Tu20	1.7854657229524705E-5	0.23	colorectal cancer
Colo_rep4_Dep6_Tu10	9.210503141857914E-6	0.17	colorectal cancer
Colo_rep6_Dep6_Tu5	4.966113176480481E-6	0.12	colorectal cancer
Colo_rep9_Dep6_Tu5	4.796365673724899E-6	0.13	colorectal cancer
Colo_rep3_Dep6_Tu50	4.80908891475061E-5	0.5	colorectal cancer
Colo_rep5_Dep6_Tu1	2.418025788755465E-6	0.08	colorectal cancer
Colo_rep5_Dep6_Tu3	3.5988265544960785E-6	0.11	colorectal cancer
Colo_rep2_Dep6_Tu1	1.8740147484253631E-6	0.08	colorectal cancer
Colo_rep7_Dep6_Tu1	2.2070525645101293E-6	0.12	ovarian cancer
Colo_rep5_Dep6_Tu2	2.964102576349436E-6	0.08	colorectal cancer
Colo_rep4_Dep6_Tu40	3.806307327817616E-5	0.43	colorectal cancer
Colo_rep2_Dep6_Tu20	1.831674505980034E-5	0.23	colorectal cancer
Colo_rep4_Dep6_Tu0.5	2.281705747007349E-6	0.08	colorectal cancer
Colo_rep2_Dep6_Tu5	5.042632016099262E-6	0.13	colorectal cancer
Colo_rep2_Dep6_Tu3	3.70249961714262E-6	0.11	colorectal cancer
Colo_rep3_Dep6_Tu10	8.914145530075754E-6	0.17	colorectal cancer
Colo_rep8_Dep6_Tu0.5	2.427212082133032E-6	0.11	ovarian cancer
Colo_rep7_Dep6_Tu3	3.694772157543248E-6	0.11	colorectal cancer
Colo_rep3_Dep6_Tu0.5	2.2793775422198688E-6	0.08	colorectal cancer
Colo_rep3_Dep6_Tu20	1.7734842293431654E-5	0.27	colorectal cancer
Colo_rep1_Dep6_Tu2	2.8777649715512383E-6	0.1	colorectal cancer
Colo_rep9_Dep6_Tu50	4.7520057926792234E-5	0.5	colorectal cancer
Colo_rep3_Dep6_Tu0.3	2.2615548236178243E-6	0.11	ovarian cancer
Colo_rep1_Dep6_Tu3	3.644383928429199E-6	0.11	colorectal cancer
Colo9345_rep1_Dep6_Tu5	1.4141637062994194E-5	0.21	colorectal cancer
Colo9345_rep8_Dep6_Tu30	1.8447826392803775E-5	0.29	colorectal cancer
Colo9345_rep5_Dep6_Tu1	4.305387621000303E-6	0.11	colorectal cancer
Colo9345_rep5_Dep6_Tu20	3.6355159425663406E-5	0.41	colorectal cancer
Colo9345_rep7_Dep6_Tu20	3.592815965730695E-5	0.41	colorectal cancer
Colo9345_rep6_Dep6_Tu2	6.74036508567114E-6	0.15	colorectal cancer
Colo9345_rep10_Dep6_Tu10	7.974960117418226E-6	0.15	colorectal cancer
Colo9345_rep1_Dep6_Tu10	2.352209768788979E-5	0.3	colorectal cancer
Colo9345_rep3_Dep6_Tu30	4.4008546398204415E-5	0.5	colorectal cancer
Colo9345_rep6_Dep6_Tu1	4.782304421593575E-6	0.11	colorectal cancer
Colo9345_rep2_Dep6_Tu10	2.2898682914852533E-5	0.29	colorectal cancer
Colo9345_rep6_Dep6_Tu5	1.4022246422949656E-5	0.21	colorectal cancer
Colo9345_rep5_Dep6_Tu10	2.3931450658985232E-5	0.3	colorectal cancer
Colo9345_rep5_Dep6_Tu40	4.919004780800028E-5	0.54	colorectal cancer
Colo9345_rep1_Dep6_Tu0.1	2.16983274004798E-6	0.11	ovarian cancer
Colo9345_rep3_Dep6_Tu10	2.3457370867981198E-5	0.28	colorectal cancer
Colo9345_rep4_Dep6_Tu2	7.095952834671225E-6	0.15	colorectal cancer
Colo9345_rep2_Dep6_Tu20	3.528829948152967E-5	0.41	colorectal cancer
Colo9345_rep3_Dep6_Tu50	5.143942635368279E-5	0.61	colorectal cancer
Colo9345_rep6_Dep6_Tu0.1	2.3262872635680107E-6	0.08	colorectal cancer
Colo9345_rep3_Dep6_Tu40	4.9139410628978376E-5	0.55	colorectal cancer
Colo9345_rep6_Dep6_Tu3	9.927178403535807E-6	0.17	colorectal cancer
Colo9345_rep9_Dep6_Tu50	2.6902533254436394E-5	0.41	colorectal cancer
Colo9345_rep1_Dep6_Tu3	9.46266207922734E-6	0.17	colorectal cancer
Colo9345_rep6_Dep6_Tu30	4.350204120225142E-5	0.5	colorectal cancer
Colo9345_rep1_Dep6_Tu20	3.535430046203211E-5	0.41	colorectal cancer
Colo9345_rep4_Dep6_Tu0.5	3.284769825939708E-6	0.08	colorectal cancer
Colo9345_rep9_Dep6_Tu10	7.988285972480478E-6	0.15	colorectal cancer
Colo9345_rep3_Dep6_Tu1	4.358467143497741E-6	0.11	colorectal cancer
Colo9345_rep7_Dep6_Tu0.1	2.266909177964123E-6	0.11	ovarian cancer
Colo9345_rep4_Dep6_Tu20	3.5987016144044915E-5	0.41	colorectal cancer
Colo9345_rep7_Dep6_Tu5	1.4336958072823034E-5	0.21	colorectal cancer
Colo9345_rep10_Dep6_Tu50	2.7880938204788077E-5	0.4	colorectal cancer
Colo9345_rep2_Dep6_Tu50	5.213670208590854E-5	0.61	colorectal cancer
Colo9345_rep10_Dep6_Tu40	2.3304481607251E-5	0.34	colorectal cancer
Colo9345_rep9_Dep6_Tu20	1.3124680556272178E-5	0.22	colorectal cancer
Colo9345_rep8_Dep6_Tu3	3.2870317357309052E-6	0.1	colorectal cancer
Colo9345_rep5_Dep6_Tu3	9.680326371804052E-6	0.16	colorectal cancer
Colo9345_rep1_Dep6_Tu40	4.9067060780204935E-5	0.54	colorectal cancer
Colo9345_rep9_Dep6_Tu0.3	1.8616649354547306E-6	0.11	ovarian cancer
Colo9345_rep4_Dep6_Tu1	4.780830153570402E-6	0.11	colorectal cancer
Colo9345_rep10_Dep6_Tu20	1.3638158027121102E-5	0.23	colorectal cancer
Colo9345_rep1_Dep6_Tu1	4.669876475993721E-6	0.11	colorectal cancer
Colo9345_rep6_Dep6_Tu50	0.0	0	normal
Colo9345_rep7_Dep6_Tu0.5	3.2251022873840958E-6	0.08	colorectal cancer
Colo9345_rep10_Dep6_Tu0.3	1.918221573604729E-6	0.11	ovarian cancer
Colo9345_rep9_Dep6_Tu3	3.446829933532959E-6	0.1	colorectal cancer
Colo9345_rep3_Dep6_Tu0.1	2.1785440152744853E-6	0.11	ovarian cancer
Colo9345_rep6_Dep6_Tu20	3.538635925801196E-5	0.41	colorectal cancer
Colo9345_rep8_Dep6_Tu0.5	2.3207401107546535E-6	0.11	ovarian cancer
Colo9345_rep9_Dep6_Tu0.5	2.309241773778725E-6	0.11	ovarian cancer
Colo9345_rep9_Dep6_Tu2	3.0732736066654672E-6	0.09	colorectal cancer
Colo9345_rep8_Dep6_Tu0.3	1.8698575355664722E-6	0.11	ovarian cancer
Colo9345_rep6_Dep6_Tu0.5	3.063346070877589E-6	0.08	colorectal cancer
Colo9345_rep4_Dep6_Tu0.1	2.1013394515140657E-6	0.08	colorectal cancer
Colo9345_rep1_Dep6_Tu0.3	2.7693810364886795E-6	0.08	colorectal cancer
Colo9345_rep5_Dep6_Tu30	4.396481602826079E-5	0.5	colorectal cancer
Colo9345_rep2_Dep6_Tu2	6.9204753281389154E-6	0.15	colorectal cancer
Colo9345_rep4_Dep6_Tu40	4.971494857015389E-5	0.54	colorectal cancer
Colo9345_rep7_Dep6_Tu30	4.343777337093481E-5	0.5	colorectal cancer
Colo9345_rep5_Dep6_Tu0.3	2.680767890031108E-6	0.08	colorectal cancer
Colo9345_rep5_Dep6_Tu0.5	3.057583345443893E-6	0.09	colorectal cancer
Colo9345_rep2_Dep6_Tu1	3.945368839804381E-6	0.11	colorectal cancer
Colo9345_rep2_Dep6_Tu3	9.834952391964439E-6	0.16	colorectal cancer
Colo9345_rep4_Dep6_Tu30	4.351855804614748E-5	0.5	colorectal cancer
Colo9345_rep7_Dep6_Tu2	6.840661043022342E-6	0.15	colorectal cancer
Colo9345_rep8_Dep6_Tu40	2.3544262243933997E-5	0.34	colorectal cancer
Colo9345_rep10_Dep6_Tu3	3.661346241519916E-6	0.11	colorectal cancer
Colo9345_rep3_Dep6_Tu0.3	2.485964276949607E-6	0.08	colorectal cancer
Colo9345_rep5_Dep6_Tu0.1	2.150423936091118E-6	0.11	ovarian cancer
Colo9345_rep2_Dep6_Tu0.5	2.9715480717687276E-6	0.08	colorectal cancer
Colo9345_rep6_Dep6_Tu10	2.4052208073690323E-5	0.28	colorectal cancer
Colo9345_rep9_Dep6_Tu0.1	1.9928124515895614E-6	0.11	ovarian cancer
Colo9345_rep7_Dep6_Tu10	2.3192317856336725E-5	0.28	colorectal cancer
Colo9345_rep10_Dep6_Tu2	2.9351598635343783E-6	0.08	colorectal cancer
Colo9345_rep7_Dep6_Tu40	3.6759492337484616E-6	0.36	colorectal cancer
Colo9345_rep8_Dep6_Tu20	1.3407105197687686E-5	0.22	colorectal cancer
Colo9345_rep3_Dep6_Tu5	1.4216696693956263E-5	0.21	colorectal cancer
Colo9345_rep5_Dep6_Tu2	7.0125814459196736E-6	0.15	colorectal cancer
Colo9345_rep1_Dep6_Tu30	4.362744050114218E-5	0.5	colorectal cancer
Colo9345_rep10_Dep6_Tu1	2.1412222929437763E-6	0.08	colorectal cancer
Colo9345_rep4_Dep6_Tu10	2.3857804991531067E-5	0.28	colorectal cancer
Colo9345_rep3_Dep6_Tu3	9.906189667469374E-6	0.17	colorectal cancer
Colo9345_rep5_Dep6_Tu50	5.2276844842346694E-5	0.61	colorectal cancer
Colo9345_rep2_Dep6_Tu40	4.831539585733733E-5	0.55	colorectal cancer
Colo9345_rep1_Dep6_Tu2	6.80706286050725E-6	0.15	colorectal cancer
Colo9345_rep2_Dep6_Tu5	1.4579265968536866E-5	0.21	colorectal cancer
Colo9345_rep2_Dep6_Tu0.1	2.2305681717958333E-6	0.11	ovarian cancer
Colo9345_rep10_Dep6_Tu5	4.803965280693044E-6	0.12	colorectal cancer
Colo9345_rep1_Dep6_Tu0.5	2.8757769516529912E-6	0.08	colorectal cancer
Colo9345_rep8_Dep6_Tu10	7.920940801733205E-6	0.15	colorectal cancer
Colo9345_rep9_Dep6_Tu5	4.494237610391365E-6	0.11	colorectal cancer
Colo9345_rep7_Dep6_Tu1	4.309443744857381E-6	0.11	colorectal cancer
Colo9345_rep5_Dep6_Tu5	1.4158198063915814E-5	0.21	colorectal cancer
Colo9345_rep7_Dep6_Tu50	5.187336711618592E-5	0.61	colorectal cancer
Colo9345_rep3_Dep6_Tu20	3.544650023249401E-5	0.41	colorectal cancer
Colo9345_rep8_Dep6_Tu1	2.466114521312331E-6	0.08	colorectal cancer
Colo9345_rep4_Dep6_Tu5	1.390653448449875E-5	0.21	colorectal cancer
Colo9345_rep10_Dep6_Tu30	1.818225186371028E-5	0.28	colorectal cancer
Colo9345_rep10_Dep6_Tu0.5	2.28936349818324E-6	0.11	ovarian cancer
Colo9345_rep8_Dep6_Tu2	3.1425048248234495E-6	0.09	colorectal cancer
Colo9345_rep7_Dep6_Tu0.3	2.7528634185166893E-6	0.08	colorectal cancer
Colo9345_rep4_Dep6_Tu3	9.066179954794382E-6	0.17	colorectal cancer
Colo9345_rep3_Dep6_Tu0.5	3.179587494618214E-6	0.08	colorectal cancer
Colo9345_rep8_Dep6_Tu50	2.704410716998689E-5	0.41	colorectal cancer
Colo9345_rep2_Dep6_Tu30	4.341981041009951E-5	0.5	colorectal cancer
Colo9345_rep8_Dep6_Tu5	4.682558585142293E-6	0.12	colorectal cancer
Colo9345_rep1_Dep6_Tu50	5.18937076944811E-5	0.61	colorectal cancer
Colo9345_rep8_Dep6_Tu0.1	2.1187716528986228E-6	0.08	ovarian cancer
Colo9345_rep6_Dep6_Tu0.3	2.8555962432816468E-6	0.08	colorectal cancer
Colo9345_rep9_Dep6_Tu1	2.2881112788927712E-6	0.08	colorectal cancer
Colo9345_rep7_Dep6_Tu3	9.942602854281512E-6	0.17	colorectal cancer
Colo9345_rep9_Dep6_Tu40	2.287557480288178E-5	0.34	colorectal cancer
Colo9345_rep3_Dep6_Tu2	7.222511443824452E-6	0.15	colorectal cancer
Colo9345_rep2_Dep6_Tu0.3	2.536775814123985E-6	0.08	colorectal cancer
Colo9345_rep4_Dep6_Tu0.3	2.659858689991891E-6	0.08	colorectal cancer
Colo9345_rep9_Dep6_Tu30	1.8610784443813088E-5	0.28	colorectal cancer
Colo9345_rep6_Dep6_Tu40	4.933939033611304E-5	0.54	colorectal cancer
Colo9345_rep10_Dep6_Tu0.1	2.2249607214995025E-6	0.11	ovarian cancer
Colo9345_rep4_Dep6_Tu50	5.1234133724012194E-5	0.61	colorectal cancer
Ov79_rep2_Dep6_Tu5	3.500570418458146E-6	0.15	ovarian cancer
Ov79_rep8_Dep6_Tu30	1.550417484770482E-5	0.3	colorectal cancer
Ov79_rep6_Dep6_Tu0.3	2.214207094827018E-6	0.11	ovarian cancer
Ov79_rep1_Dep6_Tu3	2.1106247417180146E-6	0.11	ovarian cancer
Ov79_rep1_Dep6_Tu50	2.6501284156361726E-5	0.43	colorectal cancer
Ov79_rep7_Dep6_Tu50	2.5813885573619043E-5	0.47	colorectal cancer
Ov79_rep4_Dep6_Tu50	2.5868879558295897E-5	0.43	colorectal cancer
Ov79_rep2_Dep6_Tu3	2.0845325268090737E-6	0.11	ovarian cancer
Ov79_rep7_Dep6_Tu1	2.2859488500713273E-6	0.12	ovarian cancer
Ov79_rep9_Dep6_Tu5	3.330531026347144E-6	0.11	colorectal cancer
Ov79_rep3_Dep6_Tu1	2.4186482987842014E-6	0.12	ovarian cancer
Ov79_rep5_Dep6_Tu3	2.132799407054094E-6	0.11	ovarian cancer
Ov79_rep10_Dep6_Tu0.3	1.922842405081839E-6	0.11	ovarian cancer
Ov79_rep8_Dep6_Tu2	2.6886600332294243E-6	0.15	ovarian cancer
Ov79_rep1_Dep6_Tu0.5	2.110850328931035E-6	0.11	ovarian cancer
Ov79_rep3_Dep6_Tu0.3	2.3816790823525408E-6	0.11	ovarian cancer
Ov79_rep8_Dep6_Tu50	2.5562995383269224E-5	0.43	colorectal cancer
Ov79_rep9_Dep6_Tu0.3	1.9778043638447063E-6	0.11	ovarian cancer
Ov79_rep7_Dep6_Tu2	2.538203090355679E-6	0.12	ovarian cancer
Ov79_rep7_Dep6_Tu30	1.4898600314895811E-5	0.28	colorectal cancer
Ov79_rep5_Dep6_Tu50	2.6380320536064764E-5	0.43	colorectal cancer
Ov79_rep6_Dep6_Tu0.5	2.1869739656695947E-6	0.11	ovarian cancer
Ov79_rep2_Dep6_Tu2	2.7374126935798745E-6	0.13	ovarian cancer
Ov79_rep3_Dep6_Tu30	1.521062843590198E-5	0.28	colorectal cancer
Ov79_rep9_Dep6_Tu3	2.043700911756688E-6	0.11	ovarian cancer
Ov79_rep10_Dep6_Tu2	2.516587720906866E-6	0.13	ovarian cancer
Ov79_rep10_Dep6_Tu1	2.080783394611332E-6	0.12	ovarian cancer
Ov79_rep6_Dep6_Tu5	3.3828518882770588E-6	0.11	colorectal cancer
Ov79_rep2_Dep6_Tu0.3	2.0724810851293055E-6	0.11	ovarian cancer
Ov79_rep4_Dep6_Tu20	1.0347323396827183E-5	0.21	colorectal cancer
Ov79_rep1_Dep6_Tu0.1	2.056207981049466E-6	0.11	ovarian cancer
Ov79_rep4_Dep6_Tu10	5.44568938536385E-6	0.15	colorectal cancer
Ov79_rep4_Dep6_Tu30	1.4897539431863008E-5	0.3	colorectal cancer
Ov79_rep5_Dep6_Tu10	5.840980695654557E-6	0.15	colorectal cancer
Ov79_rep7_Dep6_Tu3	2.0203277970901784E-6	0.08	colorectal cancer
Ov79_rep9_Dep6_Tu50	2.6341805453259205E-5	0.43	colorectal cancer
Ov79_rep10_Dep6_Tu0.5	2.3512479281929603E-6	0.11	ovarian cancer
Ov79_rep7_Dep6_Tu40	1.996524291970729E-5	0.41	colorectal cancer
Ov79_rep7_Dep6_Tu0.1	2.2260242632118264E-6	0.11	ovarian cancer
Ov79_rep9_Dep6_Tu0.1	2.0086538806628684E-6	0.11	ovarian cancer
Ov79_rep1_Dep6_Tu5	3.6936861898876788E-6	0.11	colorectal cancer
Ov79_rep9_Dep6_Tu30	1.4884375991746598E-5	0.3	colorectal cancer
Ov79_rep2_Dep6_Tu0.1	2.186321428517582E-6	0.11	ovarian cancer
Ov79_rep7_Dep6_Tu20	1.0736070023442968E-5	0.22	colorectal cancer
Ov79_rep7_Dep6_Tu5	3.3972984924871038E-6	0.15	ovarian cancer
Ov79_rep2_Dep6_Tu10	5.213294804565553E-6	0.15	colorectal cancer
Ov79_rep8_Dep6_Tu0.1	2.1420969912962858E-6	0.08	ovarian cancer
Ov79_rep8_Dep6_Tu5	3.5212610860924042E-6	0.11	colorectal cancer
Ov79_rep1_Dep6_Tu10	6.2625745294358436E-6	0.15	colorectal cancer
Ov79_rep1_Dep6_Tu1	2.423665218349221E-6	0.11	ovarian cancer
Ov79_rep10_Dep6_Tu10	5.585094143231397E-6	0.15	colorectal cancer
Ov79_rep2_Dep6_Tu50	2.5705364356366474E-5	0.43	colorectal cancer
Ov79_rep3_Dep6_Tu20	9.929715712612405E-6	0.22	colorectal cancer
Ov79_rep3_Dep6_Tu0.1	2.1760450308312113E-6	0.11	ovarian cancer
Ov79_rep10_Dep6_Tu3	2.0891179833984334E-6	0.11	ovarian cancer
Ov79_rep5_Dep6_Tu2	2.560523492216148E-6	0.08	colorectal cancer
Ov79_rep10_Dep6_Tu0.1	2.2686410379679938E-6	0.11	ovarian cancer
Ov79_rep6_Dep6_Tu3	2.11769757469701E-6	0.11	ovarian cancer
Ov79_rep4_Dep6_Tu0.3	2.0269331733632835E-6	0.11	ovarian cancer
Ov79_rep4_Dep6_Tu3	1.7838774544491438E-6	0.11	ovarian cancer
Ov79_rep3_Dep6_Tu10	5.7905846747704825E-6	0.15	colorectal cancer
Ov79_rep3_Dep6_Tu5	3.6517166339399544E-6	0.11	colorectal cancer
Ov79_rep7_Dep6_Tu0.3	2.076883786319493E-6	0.11	ovarian cancer
Ov79_rep8_Dep6_Tu3	1.790485221217931E-6	0.11	ovarian cancer
Ov79_rep1_Dep6_Tu20	1.0482640383184086E-5	0.21	colorectal cancer
Ov79_rep5_Dep6_Tu0.5	2.0871915381086876E-6	0.11	ovarian cancer
Ov79_rep7_Dep6_Tu10	5.608951065957967E-6	0.15	colorectal cancer
Ov79_rep8_Dep6_Tu0.5	2.3830300515550414E-6	0.11	ovarian cancer
Ov79_rep4_Dep6_Tu0.5	2.3482750443701688E-6	0.11	ovarian cancer
Ov79_rep2_Dep6_Tu40	2.0671105707649047E-5	0.41	colorectal cancer
Ov79_rep9_Dep6_Tu10	5.578143060030119E-6	0.15	colorectal cancer
Ov79_rep3_Dep6_Tu50	2.666858409557536E-5	0.47	colorectal cancer
Ov79_rep10_Dep6_Tu50	2.6251091161317075E-5	0.43	colorectal cancer
Ov79_rep1_Dep6_Tu30	1.5815495710291984E-5	0.3	colorectal cancer
Ov79_rep8_Dep6_Tu20	1.0489684930525202E-5	0.21	colorectal cancer
Ov79_rep6_Dep6_Tu40	2.0314318676399697E-5	0.41	colorectal cancer
Ov79_rep6_Dep6_Tu20	1.0151234982107362E-5	0.21	colorectal cancer
Ov79_rep10_Dep6_Tu30	1.493734797992464E-5	0.28	colorectal cancer
Ov79_rep4_Dep6_Tu0.1	2.08953849159395E-6	0.11	ovarian cancer
Ov79_rep5_Dep6_Tu20	1.0355461283989167E-5	0.21	colorectal cancer
Ov79_rep2_Dep6_Tu30	1.615300388488916E-5	0.28	colorectal cancer
Ov79_rep5_Dep6_Tu40	2.0556431938247696E-5	0.41	colorectal cancer
Ov79_rep8_Dep6_Tu0.3	1.99236073153871E-6	0.11	ovarian cancer
Ov79_rep4_Dep6_Tu40	2.0752942480760364E-5	0.41	colorectal cancer
Ov79_rep3_Dep6_Tu0.5	2.2957529375380654E-6	0.11	ovarian cancer
Ov79_rep6_Dep6_Tu10	5.753424137598899E-6	0.15	colorectal cancer
Ov79_rep8_Dep6_Tu1	2.2792670971573117E-6	0.13	ovarian cancer
Ov79_rep9_Dep6_Tu2	2.6279596079406036E-6	0.13	ovarian cancer
Ov79_rep6_Dep6_Tu0.1	2.2104400691787405E-6	0.11	ovarian cancer
Ov79_rep5_Dep6_Tu0.1	2.1003162270737373E-6	0.11	ovarian cancer
Ov79_rep10_Dep6_Tu20	1.0031365690227089E-5	0.21	colorectal cancer
Ov79_rep5_Dep6_Tu0.3	2.1637291919389985E-6	0.08	colorectal cancer
