Sample ID	Log-likelihood ratio	Predicted tumor burden	Predicted sample class
Colo_rep6_Dep6_Tu2	4.5258536276061227E-4	0.01	colorectal cancer
Colo_rep10_Dep6_Tu50	0.0017226257935292057	0.58	colorectal cancer
Colo_rep7_Dep6_Tu50	0.0017682893247318737	0.41	colorectal cancer
Colo_rep9_Dep6_Tu40	0.0016326681373453314	0.5	colorectal cancer
Colo_rep8_Dep6_Tu5	4.3977280610240857E-4	0.21	colorectal cancer
Colo_rep1_Dep6_Tu20	6.288885707252899E-4	0.23	colorectal cancer
Colo_rep9_Dep6_Tu2	3.718408583171235E-4	0.01	breast cancer
Colo_rep5_Dep6_Tu30	6.187970386423072E-4	0.21	ovarian cancer
Colo_rep4_Dep6_Tu0.1	3.482315434885014E-4	0.01	colorectal cancer
Colo_rep5_Dep6_Tu0.1	2.8625416321871047E-4	0.01	breast cancer
Colo_rep9_Dep6_Tu3	4.821689993791389E-4	0.01	colorectal cancer
Colo_rep2_Dep6_Tu0.1	4.102031053986916E-4	0.01	colorectal cancer
Colo_rep8_Dep6_Tu10	4.21051440667646E-4	0.01	colorectal cancer
Colo_rep4_Dep6_Tu30	0.0013174229583334336	0.41	colorectal cancer
Colo_rep2_Dep6_Tu2	3.274511700958811E-4	0.01	colorectal cancer
Colo_rep1_Dep6_Tu5	3.9513221999663183E-4	0.01	breast cancer
Colo_rep8_Dep6_Tu50	0.0018937074900575526	0.41	colorectal cancer
Colo_rep5_Dep6_Tu5	4.6453818742310657E-4	0.01	colorectal cancer
Colo_rep6_Dep6_Tu50	0.0015601822326252596	0.5	colorectal cancer
Colo_rep5_Dep6_Tu0.5	3.7169676114366424E-4	0.01	breast cancer
Colo_rep4_Dep6_Tu20	0.001120725249797954	0.41	colorectal cancer
Colo_rep8_Dep6_Tu40	0.0013431404076806625	0.41	colorectal cancer
Colo_rep7_Dep6_Tu0.3	2.2523410239232765E-4	0.01	ovarian cancer
Colo_rep7_Dep6_Tu30	0.0015582743612373429	0.41	colorectal cancer
Colo_rep10_Dep6_Tu20	6.162801302160401E-4	0.23	colorectal cancer
Colo_rep9_Dep6_Tu10	4.8779811672063734E-4	0.17	colorectal cancer
Colo_rep9_Dep6_Tu0.1	2.674272818731981E-4	0.01	colorectal cancer
Colo_rep10_Dep6_Tu0.3	4.3226266968264033E-4	0.01	ovarian cancer
Colo_rep8_Dep6_Tu20	9.077491671639403E-4	0.21	ovarian cancer
Colo_rep3_Dep6_Tu3	2.327493504645412E-4	0.22	colorectal cancer
Colo_rep4_Dep6_Tu2	4.0364655180032236E-4	0.01	ovarian cancer
Colo_rep10_Dep6_Tu0.1	3.216600474108548E-4	0.01	ovarian cancer
Colo_rep4_Dep6_Tu0.3	2.798734582205367E-4	0.01	colorectal cancer
Colo_rep9_Dep6_Tu0.3	3.489559389016042E-4	0.01	ovarian cancer
Colo_rep1_Dep6_Tu10	6.290492773060094E-4	0.15	ovarian cancer
Colo_rep6_Dep6_Tu0.3	4.905410636044274E-4	0.01	ovarian cancer
Colo_rep6_Dep6_Tu0.5	3.654640357852951E-4	0.01	colorectal cancer
Colo_rep10_Dep6_Tu10	2.892632580397791E-4	0.23	colorectal cancer
Colo_rep10_Dep6_Tu1	2.194243788666278E-4	0.01	colorectal cancer
Colo_rep10_Dep6_Tu5	6.95198530800951E-4	0.23	colorectal cancer
Colo_rep10_Dep6_Tu40	0.0017594843019014433	0.41	colorectal cancer
Colo_rep10_Dep6_Tu0.5	4.20873293134299E-4	0.01	ovarian cancer
Colo_rep1_Dep6_Tu1	3.020851861783254E-4	0.01	colorectal cancer
Colo_rep7_Dep6_Tu20	3.906210264508449E-4	0.23	colorectal cancer
Colo_rep6_Dep6_Tu10	6.223963623255598E-4	0.21	colorectal cancer
Colo_rep10_Dep6_Tu3	3.9632223400170555E-4	0.01	colorectal cancer
Colo_rep1_Dep6_Tu30	0.0010870582636378259	0.41	colorectal cancer
Colo_rep1_Dep6_Tu0.1	3.857392298763103E-4	0.01	ovarian cancer
Colo_rep7_Dep6_Tu5	3.62929831523064E-4	0.01	colorectal cancer
Colo_rep7_Dep6_Tu0.1	3.0072432006207926E-4	0.01	colorectal cancer
Colo_rep6_Dep6_Tu40	0.001162309002101639	0.47	colorectal cancer
Colo_rep8_Dep6_Tu2	4.265401374194553E-4	0.01	colorectal cancer
Colo_rep7_Dep6_Tu0.5	3.7981302990145274E-4	0.01	colorectal cancer
Colo_rep5_Dep6_Tu20	7.965555526898917E-4	0.23	colorectal cancer
Colo_rep8_Dep6_Tu0.3	3.573279873831739E-4	0.01	ovarian cancer
Colo_rep4_Dep6_Tu5	4.7603977184366574E-4	0.01	colorectal cancer
Colo_rep9_Dep6_Tu1	3.061013108043919E-4	0.01	colorectal cancer
Colo_rep1_Dep6_Tu0.5	2.8440245396245037E-4	0.01	colorectal cancer
Colo_rep8_Dep6_Tu3	4.4977776446986084E-4	0.01	colorectal cancer
Colo_rep5_Dep6_Tu0.3	4.074641388504258E-4	0.01	colorectal cancer
Colo_rep2_Dep6_Tu30	0.00150029938083113	0.41	colorectal cancer
Colo_rep7_Dep6_Tu10	4.214000038996818E-4	0.23	colorectal cancer
Colo_rep2_Dep6_Tu40	0.0013644546751066845	0.41	colorectal cancer
Colo_rep3_Dep6_Tu0.1	4.569220470376996E-4	0.01	colorectal cancer
Colo_rep3_Dep6_Tu1	3.4591874260913463E-4	0.01	ovarian cancer
Colo_rep8_Dep6_Tu1	2.6635665697386895E-4	0.17	colorectal cancer
Colo_rep4_Dep6_Tu1	4.073088381209845E-4	0.01	colorectal cancer
Colo_rep5_Dep6_Tu40	0.0014809461867280821	0.41	colorectal cancer
Colo_rep5_Dep6_Tu10	4.467017764216102E-4	0.01	breast cancer
Colo_rep2_Dep6_Tu0.3	3.8124432438005064E-4	0.01	colorectal cancer
Colo_rep10_Dep6_Tu30	9.506698190698238E-4	0.23	colorectal cancer
Colo_rep1_Dep6_Tu40	0.001681678522268161	0.41	colorectal cancer
Colo_rep6_Dep6_Tu0.1	2.9888111205522553E-4	0.01	breast cancer
Colo_rep7_Dep6_Tu40	0.0018853183067933557	0.41	colorectal cancer
Colo_rep1_Dep6_Tu50	0.0023335207689343536	0.5	colorectal cancer
Colo_rep1_Dep6_Tu0.3	2.9490831187174086E-4	0.01	colorectal cancer
Colo_rep9_Dep6_Tu20	4.297196284975843E-4	0.41	colorectal cancer
Colo_rep4_Dep6_Tu10	1.747560578245982E-4	0.17	ovarian cancer
Colo_rep6_Dep6_Tu5	3.8920911982718925E-4	0.01	colorectal cancer
Colo_rep9_Dep6_Tu5	3.6510021874652744E-4	0.01	breast cancer
Colo_rep3_Dep6_Tu50	0.001618080921707155	0.5	colorectal cancer
Colo_rep5_Dep6_Tu1	3.4746920960006575E-4	0.01	breast cancer
Colo_rep5_Dep6_Tu3	3.847164030249187E-4	0.01	colorectal cancer
Colo_rep2_Dep6_Tu1	4.276795465591979E-4	0.01	ovarian cancer
Colo_rep7_Dep6_Tu1	3.6878733561730313E-4	0.01	ovarian cancer
Colo_rep5_Dep6_Tu2	4.6618254449583567E-4	0.01	ovarian cancer
Colo_rep4_Dep6_Tu40	0.001834726135454465	0.47	colorectal cancer
Colo_rep2_Dep6_Tu20	8.714776239202756E-4	0.41	colorectal cancer
Colo_rep4_Dep6_Tu0.5	3.5523318695967256E-4	0.01	colorectal cancer
Colo_rep2_Dep6_Tu5	4.297589982788623E-4	0.17	colorectal cancer
Colo_rep2_Dep6_Tu3	4.134370480727021E-4	0.01	ovarian cancer
Colo_rep3_Dep6_Tu10	3.434999321150598E-4	0.11	ovarian cancer
Colo_rep8_Dep6_Tu0.5	3.2375806390684146E-4	0.01	colorectal cancer
Colo_rep7_Dep6_Tu3	3.852390613421269E-4	0.01	colorectal cancer
Colo_rep3_Dep6_Tu0.5	4.6554450510947185E-4	0.01	breast cancer
Colo_rep3_Dep6_Tu20	5.894769215852577E-4	0.41	colorectal cancer
Colo_rep1_Dep6_Tu2	6.89497246675891E-5	0.01	breast cancer
Colo_rep9_Dep6_Tu50	0.0014259160982592262	0.5	colorectal cancer
Colo_rep3_Dep6_Tu0.3	3.224648470182014E-4	0.01	colorectal cancer
Colo_rep1_Dep6_Tu3	3.282294388532451E-4	0.01	colorectal cancer
Colo9345_rep1_Dep6_Tu5	0.0014255226043181047	0.41	breast cancer
Colo9345_rep8_Dep6_Tu30	0.0023836470790690374	0.43	colorectal cancer
Colo9345_rep5_Dep6_Tu1	6.444560935956695E-4	0.21	colorectal cancer
Colo9345_rep5_Dep6_Tu20	0.0013921009406938308	0.74	colorectal cancer
Colo9345_rep7_Dep6_Tu20	7.948694572998869E-4	0.65	colorectal cancer
Colo9345_rep6_Dep6_Tu2	0.0011463758583668097	0.23	colorectal cancer
Colo9345_rep10_Dep6_Tu10	0.001565856687524886	0.23	colorectal cancer
Colo9345_rep1_Dep6_Tu10	0.0022469070010449565	0.58	colorectal cancer
Colo9345_rep3_Dep6_Tu30	5.232028380556219E-6	0.77	colorectal cancer
Colo9345_rep6_Dep6_Tu1	6.155785246117198E-4	0.16	colorectal cancer
Colo9345_rep2_Dep6_Tu10	0.0017447234502403826	0.5	colorectal cancer
Colo9345_rep6_Dep6_Tu5	0.0017517359428861198	0.28	colorectal cancer
Colo9345_rep5_Dep6_Tu10	0.0017641303802586625	0.47	colorectal cancer
Colo9345_rep5_Dep6_Tu40	4.601514053350047E-4	0.8	colorectal cancer
Colo9345_rep1_Dep6_Tu0.1	4.0437897756856673E-4	0.01	colorectal cancer
Colo9345_rep3_Dep6_Tu10	0.002100822039627893	0.5	colorectal cancer
Colo9345_rep4_Dep6_Tu2	5.909852686224357E-4	0.21	breast cancer
Colo9345_rep2_Dep6_Tu20	0.0011884174763944601	0.74	colorectal cancer
Colo9345_rep3_Dep6_Tu50	0.0	0	normal
Colo9345_rep6_Dep6_Tu0.1	3.9575102932256495E-4	0.01	colorectal cancer
Colo9345_rep3_Dep6_Tu40	3.280493707598382E-4	0.77	colorectal cancer
Colo9345_rep6_Dep6_Tu3	0.0013967833133974286	0.23	colorectal cancer
Colo9345_rep9_Dep6_Tu50	0.0016894968742131665	0.6	colorectal cancer
Colo9345_rep1_Dep6_Tu3	0.001457725094713893	0.41	colorectal cancer
Colo9345_rep6_Dep6_Tu30	4.861748480028765E-4	0.77	colorectal cancer
Colo9345_rep1_Dep6_Tu20	0.0013192048521830002	0.73	colorectal cancer
Colo9345_rep4_Dep6_Tu0.5	5.815689326502352E-4	0.15	ovarian cancer
Colo9345_rep9_Dep6_Tu10	0.0014500282245896042	0.21	colorectal cancer
Colo9345_rep3_Dep6_Tu1	3.1116188279927347E-4	0.17	ovarian cancer
Colo9345_rep7_Dep6_Tu0.1	2.962624478196478E-4	0.01	colorectal cancer
Colo9345_rep4_Dep6_Tu20	7.909119743226042E-4	0.73	colorectal cancer
Colo9345_rep7_Dep6_Tu5	0.0017359384222779054	0.41	colorectal cancer
Colo9345_rep10_Dep6_Tu50	0.0014829039284014385	0.6	colorectal cancer
Colo9345_rep2_Dep6_Tu50	0.0	0	normal
Colo9345_rep10_Dep6_Tu40	0.0014614487557155042	0.6	colorectal cancer
Colo9345_rep9_Dep6_Tu20	0.00120504612586991	0.47	colorectal cancer
Colo9345_rep8_Dep6_Tu3	5.273923326585599E-4	0.01	breast cancer
Colo9345_rep5_Dep6_Tu3	0.0014498457063389463	0.23	colorectal cancer
Colo9345_rep1_Dep6_Tu40	4.284495906909185E-4	0.8	colorectal cancer
Colo9345_rep9_Dep6_Tu0.3	3.600275598693189E-4	0.01	breast cancer
Colo9345_rep4_Dep6_Tu1	6.475528197382866E-4	0.16	colorectal cancer
Colo9345_rep10_Dep6_Tu20	0.0021882992351044987	0.41	colorectal cancer
Colo9345_rep1_Dep6_Tu1	4.0244911903124735E-4	0.15	ovarian cancer
Colo9345_rep6_Dep6_Tu50	0.0	0	normal
Colo9345_rep7_Dep6_Tu0.5	4.5514275617738385E-4	0.11	ovarian cancer
Colo9345_rep10_Dep6_Tu0.3	3.805510466370237E-4	0.01	ovarian cancer
Colo9345_rep9_Dep6_Tu3	4.898594574808484E-4	0.16	colorectal cancer
Colo9345_rep3_Dep6_Tu0.1	4.903459846415842E-4	0.01	colorectal cancer
Colo9345_rep6_Dep6_Tu20	0.0015764624436947572	0.6	colorectal cancer
Colo9345_rep8_Dep6_Tu0.5	9.9145675706971E-5	0.01	colorectal cancer
Colo9345_rep9_Dep6_Tu0.5	3.0013356798771405E-4	0.01	colorectal cancer
Colo9345_rep9_Dep6_Tu2	5.701411620583773E-4	0.17	ovarian cancer
Colo9345_rep8_Dep6_Tu0.3	3.617870561067503E-4	0.01	ovarian cancer
Colo9345_rep6_Dep6_Tu0.5	5.043549613958669E-4	0.01	colorectal cancer
Colo9345_rep4_Dep6_Tu0.1	2.7874490456478553E-4	0.01	colorectal cancer
Colo9345_rep1_Dep6_Tu0.3	3.2611009652145354E-4	0.01	colorectal cancer
Colo9345_rep5_Dep6_Tu30	0.0012469123963657544	0.77	colorectal cancer
Colo9345_rep2_Dep6_Tu2	0.0010294362862245914	0.21	colorectal cancer
Colo9345_rep4_Dep6_Tu40	7.084106986688655E-4	0.77	colorectal cancer
Colo9345_rep7_Dep6_Tu30	7.406548876370804E-4	0.77	colorectal cancer
Colo9345_rep5_Dep6_Tu0.3	4.91989770842766E-4	0.01	colorectal cancer
Colo9345_rep5_Dep6_Tu0.5	5.634167162626862E-4	0.17	ovarian cancer
Colo9345_rep2_Dep6_Tu1	9.810942004732058E-4	0.22	colorectal cancer
Colo9345_rep2_Dep6_Tu3	7.489940771715084E-4	0.23	colorectal cancer
Colo9345_rep4_Dep6_Tu30	9.089825887581866E-4	0.73	colorectal cancer
Colo9345_rep7_Dep6_Tu2	0.0011595003624317287	0.21	colorectal cancer
Colo9345_rep8_Dep6_Tu40	0.0021573710448397807	0.58	colorectal cancer
Colo9345_rep10_Dep6_Tu3	4.660652008256299E-4	0.17	colorectal cancer
Colo9345_rep3_Dep6_Tu0.3	3.535160155930059E-4	0.01	colorectal cancer
Colo9345_rep5_Dep6_Tu0.1	3.0164414742691866E-4	0.01	breast cancer
Colo9345_rep2_Dep6_Tu0.5	4.6174501655962314E-4	0.15	ovarian cancer
Colo9345_rep6_Dep6_Tu10	0.0018724830242725875	0.47	colorectal cancer
Colo9345_rep9_Dep6_Tu0.1	2.9359223810858717E-4	0.01	colorectal cancer
Colo9345_rep7_Dep6_Tu10	0.0016346662418420055	0.5	colorectal cancer
Colo9345_rep10_Dep6_Tu2	5.149740724204422E-4	0.15	ovarian cancer
Colo9345_rep7_Dep6_Tu40	0.0	0	normal
Colo9345_rep8_Dep6_Tu20	0.0014081471132649619	0.41	colorectal cancer
Colo9345_rep3_Dep6_Tu5	0.002347996848054773	0.41	colorectal cancer
Colo9345_rep5_Dep6_Tu2	7.723021109010402E-4	0.17	colorectal cancer
Colo9345_rep1_Dep6_Tu30	0.0012839307356349433	0.77	colorectal cancer
Colo9345_rep10_Dep6_Tu1	4.750139566892402E-4	0.01	breast cancer
Colo9345_rep4_Dep6_Tu10	0.0027482194859406108	0.5	colorectal cancer
Colo9345_rep3_Dep6_Tu3	0.0017059055950640152	0.41	colorectal cancer
Colo9345_rep5_Dep6_Tu50	0.0	0	normal
Colo9345_rep2_Dep6_Tu40	0.0	0	normal
Colo9345_rep1_Dep6_Tu2	8.675359420456672E-4	0.23	colorectal cancer
Colo9345_rep2_Dep6_Tu5	0.001185604296060902	0.41	colorectal cancer
Colo9345_rep2_Dep6_Tu0.1	4.197060593349804E-4	0.01	colorectal cancer
Colo9345_rep10_Dep6_Tu5	7.822454220358434E-4	0.12	colorectal cancer
Colo9345_rep1_Dep6_Tu0.5	4.449233270721888E-4	0.15	ovarian cancer
Colo9345_rep8_Dep6_Tu10	0.0014930097466256543	0.23	colorectal cancer
Colo9345_rep9_Dep6_Tu5	5.820626111246026E-4	0.21	breast cancer
Colo9345_rep7_Dep6_Tu1	7.219116507093188E-4	0.16	colorectal cancer
Colo9345_rep5_Dep6_Tu5	0.0014865954251722774	0.23	colorectal cancer
Colo9345_rep7_Dep6_Tu50	0.0	0	normal
Colo9345_rep3_Dep6_Tu20	0.0	0	normal
Colo9345_rep8_Dep6_Tu1	3.858496773352447E-4	0.01	colorectal cancer
Colo9345_rep4_Dep6_Tu5	0.0011789641611507438	0.41	colorectal cancer
Colo9345_rep10_Dep6_Tu30	0.0013369149140700976	0.5	colorectal cancer
Colo9345_rep10_Dep6_Tu0.5	3.194769215085879E-4	0.01	colorectal cancer
Colo9345_rep8_Dep6_Tu2	6.689264423232293E-4	0.16	colorectal cancer
Colo9345_rep7_Dep6_Tu0.3	3.2314616650007877E-4	0.01	colorectal cancer
Colo9345_rep4_Dep6_Tu3	9.793579101926271E-4	0.21	colorectal cancer
Colo9345_rep3_Dep6_Tu0.5	5.457018681093659E-4	0.01	colorectal cancer
Colo9345_rep8_Dep6_Tu50	0.0018615683219818844	0.6	colorectal cancer
Colo9345_rep2_Dep6_Tu30	0.0012007591461174825	0.77	colorectal cancer
Colo9345_rep8_Dep6_Tu5	7.187531569042977E-4	0.21	colorectal cancer
Colo9345_rep1_Dep6_Tu50	0.0	0	normal
Colo9345_rep8_Dep6_Tu0.1	1.6638203862703616E-4	0.01	ovarian cancer
Colo9345_rep6_Dep6_Tu0.3	4.955022779299314E-4	0.01	breast cancer
Colo9345_rep9_Dep6_Tu1	3.397880102706034E-4	0.01	breast cancer
Colo9345_rep7_Dep6_Tu3	0.0014809422464123043	0.41	colorectal cancer
Colo9345_rep9_Dep6_Tu40	0.0015816986398699841	0.6	colorectal cancer
Colo9345_rep3_Dep6_Tu2	9.2402079287439E-4	0.23	colorectal cancer
Colo9345_rep2_Dep6_Tu0.3	5.583501700250159E-4	0.21	colorectal cancer
Colo9345_rep4_Dep6_Tu0.3	2.886131145842311E-4	0.01	breast cancer
Colo9345_rep9_Dep6_Tu30	8.794000887014475E-4	0.48	colorectal cancer
Colo9345_rep6_Dep6_Tu40	1.806763620689232E-4	0.8	colorectal cancer
Colo9345_rep10_Dep6_Tu0.1	3.9732770558782824E-4	0.01	ovarian cancer
Colo9345_rep4_Dep6_Tu50	0.0	0	normal
Ov79_rep2_Dep6_Tu5	4.6058965689057364E-4	0.01	colorectal cancer
Ov79_rep8_Dep6_Tu30	0.0010709402086854552	0.23	breast cancer
Ov79_rep6_Dep6_Tu0.3	4.6283589043847993E-4	0.01	breast cancer
Ov79_rep1_Dep6_Tu3	3.046683085092634E-4	0.01	ovarian cancer
Ov79_rep1_Dep6_Tu50	0.0016474317295468372	0.5	ovarian cancer
Ov79_rep7_Dep6_Tu50	0.0015617739372985092	0.41	breast cancer
Ov79_rep4_Dep6_Tu50	0.0015877024860198935	0.5	ovarian cancer
Ov79_rep2_Dep6_Tu3	4.211585392982456E-4	0.01	ovarian cancer
Ov79_rep7_Dep6_Tu1	3.658600264377549E-4	0.01	ovarian cancer
Ov79_rep9_Dep6_Tu5	4.0121581698499773E-4	0.15	ovarian cancer
Ov79_rep3_Dep6_Tu1	3.4548906462776666E-4	0.01	ovarian cancer
Ov79_rep5_Dep6_Tu3	3.615449197129934E-4	0.01	ovarian cancer
Ov79_rep10_Dep6_Tu0.3	3.585873404621826E-4	0.01	ovarian cancer
Ov79_rep8_Dep6_Tu2	2.456388806297762E-4	0.17	colorectal cancer
Ov79_rep1_Dep6_Tu0.5	1.9887980851598125E-4	0.01	colorectal cancer
Ov79_rep3_Dep6_Tu0.3	3.591201292878836E-4	0.01	colorectal cancer
Ov79_rep8_Dep6_Tu50	0.0014500075450314884	0.54	ovarian cancer
Ov79_rep9_Dep6_Tu0.3	3.5249998504496903E-4	0.01	ovarian cancer
Ov79_rep7_Dep6_Tu2	2.7215255535982817E-4	0.01	breast cancer
Ov79_rep7_Dep6_Tu30	8.483484828040689E-4	0.41	colorectal cancer
Ov79_rep5_Dep6_Tu50	0.0013674332011014904	0.44	ovarian cancer
Ov79_rep6_Dep6_Tu0.5	3.797628411796205E-4	0.01	colorectal cancer
Ov79_rep2_Dep6_Tu2	3.198353342034298E-4	0.01	colorectal cancer
Ov79_rep3_Dep6_Tu30	0.001040156042273392	0.23	breast cancer
Ov79_rep9_Dep6_Tu3	4.883676060096348E-4	0.01	colorectal cancer
Ov79_rep10_Dep6_Tu2	4.0719617944527046E-4	0.11	ovarian cancer
Ov79_rep10_Dep6_Tu1	4.20861484412902E-4	0.01	cervical cancer
Ov79_rep6_Dep6_Tu5	4.0169182613670475E-4	0.01	colorectal cancer
Ov79_rep2_Dep6_Tu0.3	3.842265278085087E-4	0.01	colorectal cancer
Ov79_rep4_Dep6_Tu20	0.001148112882787688	0.25	ovarian cancer
Ov79_rep1_Dep6_Tu0.1	3.8436845062371516E-4	0.01	ovarian cancer
Ov79_rep4_Dep6_Tu10	1.1309563410550408E-4	0.17	ovarian cancer
Ov79_rep4_Dep6_Tu30	0.0012554699157914955	0.36	ovarian cancer
Ov79_rep5_Dep6_Tu10	4.979521124784186E-4	0.22	colorectal cancer
Ov79_rep7_Dep6_Tu3	3.8813887086378414E-4	0.01	colorectal cancer
Ov79_rep9_Dep6_Tu50	0.0021414572569580844	0.5	ovarian cancer
Ov79_rep10_Dep6_Tu0.5	3.147879535785818E-4	0.01	colorectal cancer
Ov79_rep7_Dep6_Tu40	0.0015285731985944756	0.5	colorectal cancer
Ov79_rep7_Dep6_Tu0.1	2.929344345558834E-4	0.01	colorectal cancer
Ov79_rep9_Dep6_Tu0.1	2.677537569783538E-4	0.01	colorectal cancer
Ov79_rep1_Dep6_Tu5	4.997201827271333E-4	0.11	ovarian cancer
Ov79_rep9_Dep6_Tu30	0.001368727590941785	0.34	ovarian cancer
Ov79_rep2_Dep6_Tu0.1	4.1522615394882736E-4	0.01	colorectal cancer
Ov79_rep7_Dep6_Tu20	8.850374710707935E-4	0.23	ovarian cancer
Ov79_rep7_Dep6_Tu5	4.5570836293542466E-5	0.13	ovarian cancer
Ov79_rep2_Dep6_Tu10	3.875277912166138E-4	0.22	ovarian cancer
Ov79_rep8_Dep6_Tu0.1	1.5488827940118835E-4	0.01	ovarian cancer
Ov79_rep8_Dep6_Tu5	4.2794196683547376E-4	0.14	ovarian cancer
Ov79_rep1_Dep6_Tu10	6.640493682379097E-4	0.22	ovarian cancer
Ov79_rep1_Dep6_Tu1	2.7345253508249707E-4	0.01	colorectal cancer
Ov79_rep10_Dep6_Tu10	4.654907450412795E-4	0.18	ovarian cancer
Ov79_rep2_Dep6_Tu50	0.0012394165004419996	0.5	colorectal cancer
Ov79_rep3_Dep6_Tu20	6.739210611743606E-4	0.41	colorectal cancer
Ov79_rep3_Dep6_Tu0.1	4.5595585596984765E-4	0.01	colorectal cancer
Ov79_rep10_Dep6_Tu3	3.778290025664463E-4	0.01	colorectal cancer
Ov79_rep5_Dep6_Tu2	4.5553009621475854E-4	0.11	ovarian cancer
Ov79_rep10_Dep6_Tu0.1	3.7841951463225544E-4	0.01	ovarian cancer
Ov79_rep6_Dep6_Tu3	3.4437881518104604E-4	0.01	ovarian cancer
Ov79_rep4_Dep6_Tu0.3	2.9345857747429963E-4	0.01	colorectal cancer
Ov79_rep4_Dep6_Tu3	3.803361056136351E-4	0.01	ovarian cancer
Ov79_rep3_Dep6_Tu10	3.297685036340013E-4	0.17	ovarian cancer
Ov79_rep3_Dep6_Tu5	4.485950169556349E-4	0.15	ovarian cancer
Ov79_rep7_Dep6_Tu0.3	2.236974280243281E-4	0.01	ovarian cancer
Ov79_rep8_Dep6_Tu3	4.0694480487419145E-4	0.01	colorectal cancer
Ov79_rep1_Dep6_Tu20	0.0012398761574327721	0.34	ovarian cancer
Ov79_rep5_Dep6_Tu0.5	3.757853433564918E-4	0.01	breast cancer
Ov79_rep7_Dep6_Tu10	4.999194259879887E-4	0.22	ovarian cancer
Ov79_rep8_Dep6_Tu0.5	3.247379840282385E-4	0.01	colorectal cancer
Ov79_rep4_Dep6_Tu0.5	3.59984827859937E-4	0.01	colorectal cancer
Ov79_rep2_Dep6_Tu40	0.0010699715862991287	0.41	colorectal cancer
Ov79_rep9_Dep6_Tu10	6.083502885488023E-4	0.15	ovarian cancer
Ov79_rep3_Dep6_Tu50	0.0014141759676442986	0.5	ovarian cancer
Ov79_rep10_Dep6_Tu50	0.001230301718937868	0.41	breast cancer
Ov79_rep1_Dep6_Tu30	0.001271837419859602	0.23	breast cancer
Ov79_rep8_Dep6_Tu20	0.001011102523521822	0.25	ovarian cancer
Ov79_rep6_Dep6_Tu40	0.0012271737430634977	0.41	ovarian cancer
Ov79_rep6_Dep6_Tu20	6.737643203309556E-4	0.22	ovarian cancer
Ov79_rep10_Dep6_Tu30	0.001413490745131549	0.41	ovarian cancer
Ov79_rep4_Dep6_Tu0.1	3.225569777853851E-4	0.01	colorectal cancer
Ov79_rep5_Dep6_Tu20	7.102266358726397E-4	0.21	ovarian cancer
Ov79_rep2_Dep6_Tu30	0.001020363887662611	0.23	breast cancer
Ov79_rep5_Dep6_Tu40	0.0014723517992525146	0.5	ovarian cancer
Ov79_rep8_Dep6_Tu0.3	3.461528976553026E-4	0.01	ovarian cancer
Ov79_rep4_Dep6_Tu40	0.0012284559353851975	0.5	colorectal cancer
Ov79_rep3_Dep6_Tu0.5	4.6319743467184376E-4	0.01	ovarian cancer
Ov79_rep6_Dep6_Tu10	5.835817293957256E-4	0.17	ovarian cancer
Ov79_rep8_Dep6_Tu1	3.6759953068520246E-4	0.01	ovarian cancer
Ov79_rep9_Dep6_Tu2	3.818852221066305E-4	0.01	breast cancer
Ov79_rep6_Dep6_Tu0.1	3.7848070045098025E-4	0.01	ovarian cancer
Ov79_rep5_Dep6_Tu0.1	2.865144820117759E-4	0.01	breast cancer
Ov79_rep10_Dep6_Tu20	0.0010234294242582784	0.23	ovarian cancer
Ov79_rep5_Dep6_Tu0.3	4.0510803314485703E-4	0.01	colorectal cancer
Ov79_rep10_Dep6_Tu5	4.1240018369273745E-4	0.01	colorectal cancer
Ov79_rep5_Dep6_Tu5	3.588294703430878E-4	0.14	ovarian cancer
Ov79_rep1_Dep6_Tu40	0.0013622788028384903	0.41	ovarian cancer
Ov79_rep8_Dep6_Tu40	0.0012704897423008177	0.5	ovarian cancer
Ov79_rep6_Dep6_Tu50	0.001576291273312619	0.41	breast cancer
Ov79_rep2_Dep6_Tu20	9.684908147913507E-4	0.25	ovarian cancer
Ov79_rep1_Dep6_Tu0.3	2.947724623053794E-4	0.01	colorectal cancer
Ov79_rep6_Dep6_Tu1	3.5307117892780833E-4	0.01	colorectal cancer
Ov79_rep8_Dep6_Tu10	4.988742834262587E-4	0.01	colorectal cancer
Ov79_rep9_Dep6_Tu20	9.652463076369477E-4	0.26	ovarian cancer
Ov79_rep6_Dep6_Tu2	4.4360204799811034E-4	0.13	ovarian cancer
Ov79_rep10_Dep6_Tu40	0.0013983247656156347	0.5	ovarian cancer
Ov79_rep4_Dep6_Tu1	3.973405936482795E-4	0.01	colorectal cancer
Ov79_rep1_Dep6_Tu2	4.043516733125047E-4	0.01	breast cancer
Ov79_rep3_Dep6_Tu2	3.17594614346235E-4	0.01	colorectal cancer
Ov79_rep4_Dep6_Tu2	4.493891033725603E-4	0.01	breast cancer
Ov79_rep9_Dep6_Tu40	0.001027142385989778	0.41	breast cancer
Ov79_rep4_Dep6_Tu5	5.674832133577473E-4	0.17	ovarian cancer
Ov79_rep2_Dep6_Tu0.5	3.969799071210448E-4	0.01	ovarian cancer
Ov79_rep5_Dep6_Tu30	9.040161732959236E-4	0.38	ovarian cancer
Ov79_rep3_Dep6_Tu40	0.0017698096372973453	0.5	ovarian cancer
Ov79_rep6_Dep6_Tu30	9.740378291838106E-4	0.41	ovarian cancer
