Sample ID	Log-likelihood ratio	Predicted tumor burden	Predicted sample class
Colo_rep10_Dep6_Tu50	0.001666835088280093	0.5	colorectal cancer
Colo_rep7_Dep6_Tu50	0.0012587370203621148	0.41	colorectal cancer
Colo_rep9_Dep6_Tu40	0.0015416963124554707	0.48	colorectal cancer
Colo_rep8_Dep6_Tu5	3.194127743417375E-4	0.15	ovarian cancer
Colo_rep1_Dep6_Tu20	4.929680775878642E-4	0.21	ovarian cancer
Colo_rep9_Dep6_Tu2	3.171008241825962E-4	0.01	breast cancer
Colo_rep5_Dep6_Tu30	7.121778741652386E-4	0.41	colorectal cancer
Colo_rep4_Dep6_Tu0.1	3.0350912360499173E-4	0.01	colorectal cancer
Colo_rep5_Dep6_Tu0.1	3.0939582961246983E-4	0.01	breast cancer
Colo_rep9_Dep6_Tu3	4.793579386149272E-4	0.01	breast cancer
Colo_rep2_Dep6_Tu0.1	3.4221275464286105E-4	0.01	breast cancer
Colo_rep8_Dep6_Tu10	3.870228570132159E-4	0.01	breast cancer
Colo_rep4_Dep6_Tu30	0.0011044098857200064	0.23	colorectal cancer
Colo_rep2_Dep6_Tu2	3.379627211331998E-4	0.01	colorectal cancer
Colo_rep1_Dep6_Tu5	2.6780552758151106E-4	0.21	colorectal cancer
Colo_rep8_Dep6_Tu50	0.001371223738118084	0.41	colorectal cancer
Colo_rep5_Dep6_Tu5	4.4132632446162415E-4	0.01	colorectal cancer
Colo_rep6_Dep6_Tu50	0.0012583680448750559	0.41	colorectal cancer
Colo_rep5_Dep6_Tu0.5	2.892749979886135E-4	0.01	breast cancer
Colo_rep4_Dep6_Tu20	8.045380346742051E-4	0.23	colorectal cancer
Colo_rep8_Dep6_Tu40	0.001128512881325484	0.41	colorectal cancer
Colo_rep7_Dep6_Tu0.3	2.9212430377943287E-4	0.01	colorectal cancer
Colo_rep7_Dep6_Tu30	0.0013308471055269173	0.41	colorectal cancer
Colo_rep10_Dep6_Tu20	7.05527922269946E-4	0.23	colorectal cancer
Colo_rep9_Dep6_Tu10	4.803963481661503E-4	0.15	ovarian cancer
Colo_rep9_Dep6_Tu0.1	3.5592490340061124E-4	0.01	colorectal cancer
Colo_rep10_Dep6_Tu0.3	4.173712487483516E-4	0.01	ovarian cancer
Colo_rep8_Dep6_Tu20	9.728632674891392E-4	0.23	ovarian cancer
Colo_rep3_Dep6_Tu3	2.331735739457392E-4	0.21	colorectal cancer
Colo_rep4_Dep6_Tu2	3.452499439193358E-4	0.01	colorectal cancer
Colo_rep10_Dep6_Tu0.1	2.916006562968196E-4	0.01	breast cancer
Colo_rep4_Dep6_Tu0.3	3.986206111740947E-4	0.01	colorectal cancer
Colo_rep9_Dep6_Tu0.3	3.568335513225164E-4	0.01	breast cancer
Colo_rep1_Dep6_Tu10	6.300852311749493E-4	0.15	ovarian cancer
Colo_rep6_Dep6_Tu0.3	4.7232182008762085E-4	0.01	breast cancer
Colo_rep6_Dep6_Tu0.5	2.879897749168593E-4	0.01	breast cancer
Colo_rep10_Dep6_Tu10	2.6728665368914425E-4	0.23	colorectal cancer
Colo_rep10_Dep6_Tu1	3.821016116240844E-4	0.01	colorectal cancer
Colo_rep10_Dep6_Tu5	6.667035140970752E-4	0.23	colorectal cancer
Colo_rep10_Dep6_Tu40	0.0014007203792546833	0.41	colorectal cancer
Colo_rep10_Dep6_Tu0.5	3.934840250931288E-4	0.01	colorectal cancer
Colo_rep1_Dep6_Tu1	2.802977763922553E-4	0.01	colorectal cancer
Colo_rep7_Dep6_Tu20	3.245198047547129E-4	0.41	colorectal cancer
Colo_rep6_Dep6_Tu10	6.309549413950638E-4	0.21	colorectal cancer
Colo_rep10_Dep6_Tu3	3.656875144864237E-4	0.01	breast cancer
Colo_rep1_Dep6_Tu30	8.682833675506442E-4	0.23	colorectal cancer
Colo_rep1_Dep6_Tu0.1	2.874194231112524E-4	0.01	breast cancer
Colo_rep7_Dep6_Tu5	3.0358744233441147E-4	0.01	breast cancer
Colo_rep7_Dep6_Tu0.1	2.937352488590866E-4	0.01	colorectal cancer
Colo_rep6_Dep6_Tu40	9.844517401436193E-4	0.41	colorectal cancer
Colo_rep8_Dep6_Tu2	3.6458603130836315E-4	0.01	breast cancer
Colo_rep7_Dep6_Tu0.5	3.451494406929145E-4	0.01	colorectal cancer
Colo_rep5_Dep6_Tu20	7.727607123058E-4	0.23	colorectal cancer
Colo_rep8_Dep6_Tu0.3	3.6756549983568514E-4	0.01	breast cancer
Colo_rep4_Dep6_Tu5	4.1721426285670527E-4	0.01	colorectal cancer
Colo_rep9_Dep6_Tu1	2.9295773580491265E-4	0.01	breast cancer
Colo_rep1_Dep6_Tu0.5	3.665782404783948E-4	0.01	colorectal cancer
Colo_rep8_Dep6_Tu3	3.402278724504685E-4	0.01	breast cancer
Colo_rep5_Dep6_Tu0.3	3.4797056649603185E-4	0.01	colorectal cancer
Colo_rep2_Dep6_Tu30	0.001254536871872507	0.41	colorectal cancer
Colo_rep7_Dep6_Tu10	3.5037814158840825E-4	0.15	ovarian cancer
Colo_rep2_Dep6_Tu40	0.0012724944212083081	0.41	colorectal cancer
Colo_rep3_Dep6_Tu0.1	4.3192184380969577E-4	0.01	breast cancer
Colo_rep3_Dep6_Tu1	3.9636888916062173E-4	0.01	breast cancer
Colo_rep8_Dep6_Tu1	3.878959043322617E-4	0.01	breast cancer
Colo_rep4_Dep6_Tu1	4.339803616815752E-4	0.01	colorectal cancer
Colo_rep5_Dep6_Tu40	0.0011507646442648549	0.41	colorectal cancer
Colo_rep5_Dep6_Tu10	4.282178140253974E-4	0.15	ovarian cancer
Colo_rep2_Dep6_Tu0.3	3.019278366117692E-4	0.01	breast cancer
Colo_rep10_Dep6_Tu30	8.734371337539177E-4	0.23	colorectal cancer
Colo_rep1_Dep6_Tu40	0.0014083187436072068	0.41	colorectal cancer
Colo_rep6_Dep6_Tu0.1	2.984304285259509E-4	0.02	breast cancer
Colo_rep7_Dep6_Tu40	0.00140363786680639	0.41	colorectal cancer
Colo_rep1_Dep6_Tu50	0.001968461915179892	0.5	colorectal cancer
Colo_rep1_Dep6_Tu0.3	3.7275253799114833E-4	0.01	colorectal cancer
Colo_rep9_Dep6_Tu20	4.1990982219553593E-4	0.18	ovarian cancer
Colo_rep4_Dep6_Tu10	4.1412436201280497E-4	0.17	ovarian cancer
Colo_rep6_Dep6_Tu5	3.522529625177057E-4	0.01	colorectal cancer
Colo_rep9_Dep6_Tu5	4.184148903919299E-4	0.01	breast cancer
Colo_rep3_Dep6_Tu50	0.0015733189024685983	0.48	colorectal cancer
Colo_rep5_Dep6_Tu1	3.877423335678523E-4	0.01	breast cancer
Colo_rep5_Dep6_Tu3	3.297231149086302E-4	0.01	colorectal cancer
Colo_rep2_Dep6_Tu1	3.486557433935731E-4	0.01	breast cancer
Colo_rep7_Dep6_Tu1	3.1815982853727773E-4	0.01	breast cancer
Colo_rep5_Dep6_Tu2	4.577280614067003E-4	0.01	breast cancer
Colo_rep4_Dep6_Tu40	0.001503865559293606	0.41	colorectal cancer
Colo_rep2_Dep6_Tu20	9.373350314142891E-4	0.41	colorectal cancer
Colo_rep4_Dep6_Tu0.5	3.2641923730428234E-4	0.01	colorectal cancer
Colo_rep2_Dep6_Tu5	3.600277553868652E-4	0.01	breast cancer
Colo_rep2_Dep6_Tu3	3.5078579564056943E-4	0.01	ovarian cancer
Colo_rep3_Dep6_Tu10	3.6948408736728317E-4	0.11	ovarian cancer
Colo_rep8_Dep6_Tu0.5	3.8468223414958645E-4	0.01	colorectal cancer
Colo_rep7_Dep6_Tu3	3.471304562419168E-4	0.01	colorectal cancer
Colo_rep3_Dep6_Tu0.5	4.437528156436735E-4	0.01	breast cancer
Colo_rep3_Dep6_Tu20	3.0516588202984053E-4	0.23	colorectal cancer
Colo_rep1_Dep6_Tu2	4.329531331919335E-6	0.15	ovarian cancer
Colo_rep9_Dep6_Tu50	0.0013411202340141341	0.5	colorectal cancer
Colo_rep3_Dep6_Tu0.3	3.856768835151823E-4	0.01	colorectal cancer
Colo_rep1_Dep6_Tu3	3.7294779218185374E-4	0.01	colorectal cancer
Colo9345_rep1_Dep6_Tu5	0.0012427610510229664	0.34	breast cancer
Colo9345_rep8_Dep6_Tu30	0.0020691377976716167	0.47	colorectal cancer
Colo9345_rep5_Dep6_Tu1	6.947862732217235E-4	0.21	colorectal cancer
Colo9345_rep5_Dep6_Tu20	0.0011678649580791564	0.73	colorectal cancer
Colo9345_rep7_Dep6_Tu20	4.939209529828969E-4	0.65	colorectal cancer
Colo9345_rep6_Dep6_Tu2	8.759749119382755E-4	0.23	colorectal cancer
Colo9345_rep10_Dep6_Tu10	0.001225745201478771	0.23	colorectal cancer
Colo9345_rep1_Dep6_Tu10	0.0020359052725764017	0.5	colorectal cancer
Colo9345_rep3_Dep6_Tu30	0.0	0	normal
Colo9345_rep6_Dep6_Tu1	6.434624356268932E-4	0.16	colorectal cancer
Colo9345_rep2_Dep6_Tu10	0.0014292839104660519	0.5	colorectal cancer
Colo9345_rep6_Dep6_Tu5	0.0014383202249087102	0.26	colorectal cancer
Colo9345_rep5_Dep6_Tu10	0.0015404170759370978	0.47	colorectal cancer
Colo9345_rep5_Dep6_Tu40	3.35202215240528E-5	0.77	colorectal cancer
Colo9345_rep1_Dep6_Tu0.1	3.0958871726427604E-4	0.01	breast cancer
Colo9345_rep3_Dep6_Tu10	0.0019701561199848864	0.41	colorectal cancer
Colo9345_rep4_Dep6_Tu2	6.011305613237828E-4	0.15	breast cancer
Colo9345_rep2_Dep6_Tu20	8.54645277179579E-4	0.74	colorectal cancer
Colo9345_rep3_Dep6_Tu50	2.102308486688685E-4	0.73	breast cancer
Colo9345_rep6_Dep6_Tu0.1	3.797720972649486E-4	0.01	colorectal cancer
Colo9345_rep3_Dep6_Tu40	1.4658773570338414E-4	0.77	colorectal cancer
Colo9345_rep6_Dep6_Tu3	0.001259203700409334	0.23	colorectal cancer
Colo9345_rep9_Dep6_Tu50	0.0013436056032865823	0.6	colorectal cancer
Colo9345_rep1_Dep6_Tu3	0.0013381368338550672	0.23	colorectal cancer
Colo9345_rep6_Dep6_Tu30	1.986626930489755E-4	0.77	colorectal cancer
Colo9345_rep1_Dep6_Tu20	8.881415873469072E-4	0.73	colorectal cancer
Colo9345_rep4_Dep6_Tu0.5	6.07841200941456E-4	0.15	ovarian cancer
Colo9345_rep9_Dep6_Tu10	0.0011703301308500149	0.21	colorectal cancer
Colo9345_rep3_Dep6_Tu1	3.2938636856742764E-4	0.17	ovarian cancer
Colo9345_rep7_Dep6_Tu0.1	2.892271309864022E-4	0.01	colorectal cancer
Colo9345_rep4_Dep6_Tu20	3.910046959082145E-4	0.65	colorectal cancer
Colo9345_rep7_Dep6_Tu5	0.0012866990221069821	0.41	colorectal cancer
Colo9345_rep10_Dep6_Tu50	0.0012047934185662216	0.6	colorectal cancer
Colo9345_rep2_Dep6_Tu50	0.0	0	normal
Colo9345_rep10_Dep6_Tu40	0.0013894317951819407	0.58	colorectal cancer
Colo9345_rep9_Dep6_Tu20	0.0010777857780648371	0.23	breast cancer
Colo9345_rep8_Dep6_Tu3	4.79640011554388E-4	0.16	colorectal cancer
Colo9345_rep5_Dep6_Tu3	0.0013338612884982192	0.23	colorectal cancer
Colo9345_rep1_Dep6_Tu40	0.0	0	normal
Colo9345_rep9_Dep6_Tu0.3	3.7268862742976535E-4	0.01	breast cancer
Colo9345_rep4_Dep6_Tu1	6.287782045344385E-4	0.16	colorectal cancer
Colo9345_rep10_Dep6_Tu20	0.0019692413604933566	0.34	colorectal cancer
Colo9345_rep1_Dep6_Tu1	4.8826914399150757E-4	0.17	ovarian cancer
Colo9345_rep6_Dep6_Tu50	0.0	0	normal
Colo9345_rep7_Dep6_Tu0.5	4.967683400732263E-4	0.12	colorectal cancer
Colo9345_rep10_Dep6_Tu0.3	3.786640634196653E-4	0.01	colorectal cancer
Colo9345_rep9_Dep6_Tu3	5.473579459970819E-4	0.17	ovarian cancer
Colo9345_rep3_Dep6_Tu0.1	4.558756051490834E-4	0.11	ovarian cancer
Colo9345_rep6_Dep6_Tu20	0.0013069438281457261	0.6	colorectal cancer
Colo9345_rep8_Dep6_Tu0.5	1.6989919678376546E-4	0.01	colorectal cancer
Colo9345_rep9_Dep6_Tu0.5	2.706911902807345E-4	0.01	colorectal cancer
Colo9345_rep9_Dep6_Tu2	4.593458372980213E-4	0.15	ovarian cancer
Colo9345_rep8_Dep6_Tu0.3	3.5576543787320196E-4	0.01	breast cancer
Colo9345_rep6_Dep6_Tu0.5	4.91920759005063E-4	0.12	ovarian cancer
Colo9345_rep4_Dep6_Tu0.1	2.2937736989980955E-4	0.01	colorectal cancer
Colo9345_rep1_Dep6_Tu0.3	3.9175297671642387E-4	0.01	colorectal cancer
Colo9345_rep5_Dep6_Tu30	9.589252010718397E-4	0.77	colorectal cancer
Colo9345_rep2_Dep6_Tu2	0.001005701675109467	0.21	colorectal cancer
Colo9345_rep4_Dep6_Tu40	2.9429201416693226E-4	0.77	colorectal cancer
Colo9345_rep7_Dep6_Tu30	6.027865944352145E-4	0.73	colorectal cancer
Colo9345_rep5_Dep6_Tu0.3	4.4249752319130715E-4	0.01	colorectal cancer
Colo9345_rep5_Dep6_Tu0.5	5.60276706104876E-4	0.17	ovarian cancer
Colo9345_rep2_Dep6_Tu1	6.261358239231397E-4	0.21	colorectal cancer
Colo9345_rep2_Dep6_Tu3	5.679550687427128E-4	0.23	colorectal cancer
Colo9345_rep4_Dep6_Tu30	3.406691693366323E-4	0.73	colorectal cancer
Colo9345_rep7_Dep6_Tu2	8.16394181021094E-4	0.21	colorectal cancer
Colo9345_rep8_Dep6_Tu40	0.0017024875709925837	0.58	colorectal cancer
Colo9345_rep10_Dep6_Tu3	4.223507764031708E-4	0.16	colorectal cancer
Colo9345_rep3_Dep6_Tu0.3	4.110530998899827E-4	0.15	ovarian cancer
Colo9345_rep5_Dep6_Tu0.1	3.2436874752240634E-4	0.01	breast cancer
Colo9345_rep2_Dep6_Tu0.5	3.8688270477983704E-4	0.16	colorectal cancer
Colo9345_rep6_Dep6_Tu10	0.001668541365498151	0.47	colorectal cancer
Colo9345_rep9_Dep6_Tu0.1	3.559572927613871E-4	0.01	colorectal cancer
Colo9345_rep7_Dep6_Tu10	0.0013776418425107035	0.41	colorectal cancer
Colo9345_rep10_Dep6_Tu2	5.991616339153928E-4	0.15	ovarian cancer
Colo9345_rep7_Dep6_Tu40	0.0	0	normal
Colo9345_rep8_Dep6_Tu20	0.0011459489136658293	0.23	breast cancer
Colo9345_rep3_Dep6_Tu5	0.0017128869723265685	0.41	colorectal cancer
Colo9345_rep5_Dep6_Tu2	7.366612730696978E-4	0.17	colorectal cancer
Colo9345_rep1_Dep6_Tu30	8.854099568474841E-4	0.77	colorectal cancer
Colo9345_rep10_Dep6_Tu1	3.5393610761926534E-4	0.01	breast cancer
Colo9345_rep4_Dep6_Tu10	0.0024519844676781583	0.47	colorectal cancer
Colo9345_rep3_Dep6_Tu3	0.0016000149958168505	0.23	colorectal cancer
Colo9345_rep5_Dep6_Tu50	0.0	0	normal
Colo9345_rep2_Dep6_Tu40	0.0	0	normal
Colo9345_rep1_Dep6_Tu2	6.270048442328615E-4	0.16	breast cancer
Colo9345_rep2_Dep6_Tu5	0.001046427733215486	0.41	colorectal cancer
Colo9345_rep2_Dep6_Tu0.1	3.5387769598484414E-4	0.01	breast cancer
Colo9345_rep10_Dep6_Tu5	7.528469618979887E-4	0.12	colorectal cancer
Colo9345_rep1_Dep6_Tu0.5	6.276113698807121E-4	0.15	ovarian cancer
Colo9345_rep8_Dep6_Tu10	0.0013833753907810194	0.23	colorectal cancer
Colo9345_rep9_Dep6_Tu5	5.314815779286605E-4	0.14	breast cancer
Colo9345_rep7_Dep6_Tu1	7.789831939298465E-4	0.16	colorectal cancer
Colo9345_rep5_Dep6_Tu5	0.0012943462435475114	0.23	colorectal cancer
Colo9345_rep7_Dep6_Tu50	0.0	0	normal
Colo9345_rep3_Dep6_Tu20	0.0	0	normal
Colo9345_rep8_Dep6_Tu1	3.5171997069551443E-4	0.01	breast cancer
Colo9345_rep4_Dep6_Tu5	0.0011787921359242145	0.28	breast cancer
Colo9345_rep10_Dep6_Tu30	0.0011411008053663486	0.47	colorectal cancer
Colo9345_rep10_Dep6_Tu0.5	3.167145147194768E-4	0.01	colorectal cancer
Colo9345_rep8_Dep6_Tu2	6.538468963606417E-4	0.17	colorectal cancer
Colo9345_rep7_Dep6_Tu0.3	3.9254005025524195E-4	0.01	colorectal cancer
Colo9345_rep4_Dep6_Tu3	0.0010020575280473604	0.21	breast cancer
Colo9345_rep3_Dep6_Tu0.5	5.164011131525046E-4	0.01	breast cancer
Colo9345_rep8_Dep6_Tu50	0.001692956202835484	0.6	colorectal cancer
Colo9345_rep2_Dep6_Tu30	7.910305330884256E-4	0.77	colorectal cancer
Colo9345_rep8_Dep6_Tu5	6.242464475113615E-4	0.16	colorectal cancer
Colo9345_rep1_Dep6_Tu50	0.0	0	normal
Colo9345_rep8_Dep6_Tu0.1	2.715411615875175E-4	0.01	breast cancer
Colo9345_rep6_Dep6_Tu0.3	4.7144574502228125E-4	0.01	breast cancer
Colo9345_rep9_Dep6_Tu1	3.291487586662918E-4	0.01	breast cancer
Colo9345_rep7_Dep6_Tu3	0.001116824887056177	0.41	colorectal cancer
Colo9345_rep9_Dep6_Tu40	0.0011406202271290733	0.6	colorectal cancer
Colo9345_rep3_Dep6_Tu2	8.249781241863693E-4	0.17	colorectal cancer
Colo9345_rep2_Dep6_Tu0.3	4.527762404001066E-4	0.21	colorectal cancer
Colo9345_rep4_Dep6_Tu0.3	4.2458861275940826E-4	0.15	ovarian cancer
Colo9345_rep9_Dep6_Tu30	5.125328650891192E-4	0.34	breast cancer
Colo9345_rep6_Dep6_Tu40	0.0	0	normal
Colo9345_rep10_Dep6_Tu0.1	3.642119847588276E-4	0.01	breast cancer
Colo9345_rep4_Dep6_Tu50	5.337674781735314E-4	0.77	breast cancer
Ov79_rep2_Dep6_Tu5	3.197132580138564E-4	0.01	breast cancer
Ov79_rep8_Dep6_Tu30	0.0010765354166356132	0.41	ovarian cancer
Ov79_rep6_Dep6_Tu0.3	4.4071940397538624E-4	0.01	breast cancer
Ov79_rep1_Dep6_Tu3	3.455156163067005E-4	0.01	colorectal cancer
Ov79_rep1_Dep6_Tu50	0.0015152333816502903	0.44	ovarian cancer
Ov79_rep7_Dep6_Tu50	0.001136756413069304	0.41	ovarian cancer
Ov79_rep4_Dep6_Tu50	0.0014230309973662276	0.41	ovarian cancer
Ov79_rep2_Dep6_Tu3	3.3025365246661874E-4	0.01	colorectal cancer
Ov79_rep7_Dep6_Tu1	3.237551496357387E-4	0.01	colorectal cancer
Ov79_rep9_Dep6_Tu5	3.779520587724781E-4	0.17	ovarian cancer
Ov79_rep3_Dep6_Tu1	4.182536270539938E-4	0.01	breast cancer
Ov79_rep5_Dep6_Tu3	2.667291517839205E-4	0.01	colorectal cancer
Ov79_rep10_Dep6_Tu0.3	3.578188087416047E-4	0.01	colorectal cancer
Ov79_rep8_Dep6_Tu2	2.728756841065717E-4	0.21	colorectal cancer
Ov79_rep1_Dep6_Tu0.5	3.524313485176236E-4	0.01	colorectal cancer
Ov79_rep3_Dep6_Tu0.3	4.204822173180858E-4	0.01	colorectal cancer
Ov79_rep8_Dep6_Tu50	0.0010944771717150625	0.54	ovarian cancer
Ov79_rep9_Dep6_Tu0.3	3.556721658436211E-4	0.01	breast cancer
Ov79_rep7_Dep6_Tu2	3.0833019460794407E-4	0.01	colorectal cancer
Ov79_rep7_Dep6_Tu30	7.315215444586539E-4	0.41	colorectal cancer
Ov79_rep5_Dep6_Tu50	0.0012250150528240822	0.41	ovarian cancer
Ov79_rep6_Dep6_Tu0.5	3.483743313741335E-4	0.01	breast cancer
Ov79_rep2_Dep6_Tu2	3.2087651906701284E-4	0.01	colorectal cancer
Ov79_rep3_Dep6_Tu30	8.619154205461778E-4	0.21	breast cancer
Ov79_rep9_Dep6_Tu3	4.8298612134941405E-4	0.01	breast cancer
Ov79_rep10_Dep6_Tu2	4.596169578932067E-4	0.15	ovarian cancer
Ov79_rep10_Dep6_Tu1	3.164478160879784E-4	0.01	breast cancer
Ov79_rep6_Dep6_Tu5	3.9896493518608794E-4	0.01	colorectal cancer
Ov79_rep2_Dep6_Tu0.3	2.99787058362737E-4	0.01	breast cancer
Ov79_rep4_Dep6_Tu20	0.001046253000148589	0.25	ovarian cancer
Ov79_rep1_Dep6_Tu0.1	2.8713287852237844E-4	0.01	breast cancer
Ov79_rep4_Dep6_Tu10	4.841444706371347E-4	0.21	ovarian cancer
Ov79_rep4_Dep6_Tu30	9.82547320578274E-4	0.34	ovarian cancer
Ov79_rep5_Dep6_Tu10	4.956691256181843E-4	0.21	ovarian cancer
Ov79_rep7_Dep6_Tu3	3.5472664845440224E-4	0.01	colorectal cancer
Ov79_rep9_Dep6_Tu50	0.0016971869407319399	0.47	ovarian cancer
Ov79_rep10_Dep6_Tu0.5	3.028343604607896E-4	0.01	colorectal cancer
Ov79_rep7_Dep6_Tu40	0.0010812418974686696	0.41	colorectal cancer
Ov79_rep7_Dep6_Tu0.1	2.860076631708014E-4	0.01	colorectal cancer
Ov79_rep9_Dep6_Tu0.1	3.5679509145006337E-4	0.01	colorectal cancer
Ov79_rep1_Dep6_Tu5	4.3083039066581203E-4	0.11	ovarian cancer
Ov79_rep9_Dep6_Tu30	0.0014552537930830629	0.34	ovarian cancer
Ov79_rep2_Dep6_Tu0.1	3.4306890570954846E-4	0.01	breast cancer
Ov79_rep7_Dep6_Tu20	8.32145366754658E-4	0.23	ovarian cancer
Ov79_rep7_Dep6_Tu5	1.540125434049748E-4	0.18	ovarian cancer
Ov79_rep2_Dep6_Tu10	5.516192714758599E-4	0.22	ovarian cancer
Ov79_rep8_Dep6_Tu0.1	2.629302029602718E-4	0.01	breast cancer
Ov79_rep8_Dep6_Tu5	3.931323847227976E-4	0.15	ovarian cancer
Ov79_rep1_Dep6_Tu10	7.174951994757008E-4	0.22	ovarian cancer
Ov79_rep1_Dep6_Tu1	2.3321680648006127E-4	0.01	colorectal cancer
Ov79_rep10_Dep6_Tu10	4.4708556631984443E-4	0.17	ovarian cancer
Ov79_rep2_Dep6_Tu50	0.0011548413314082752	0.41	colorectal cancer
Ov79_rep3_Dep6_Tu20	5.010274955797665E-4	0.23	colorectal cancer
Ov79_rep3_Dep6_Tu0.1	4.318009297998889E-4	0.01	breast cancer
Ov79_rep10_Dep6_Tu3	3.5995476725385567E-4	0.01	breast cancer
Ov79_rep5_Dep6_Tu2	4.0053273049544944E-4	0.01	breast cancer
Ov79_rep10_Dep6_Tu0.1	3.4128987254038786E-4	0.01	ovarian cancer
Ov79_rep6_Dep6_Tu3	3.817417192533712E-4	0.01	colorectal cancer
Ov79_rep4_Dep6_Tu0.3	3.9896022787978927E-4	0.01	colorectal cancer
Ov79_rep4_Dep6_Tu3	3.333390101231566E-4	0.01	breast cancer
Ov79_rep3_Dep6_Tu10	2.704636366404548E-4	0.17	ovarian cancer
Ov79_rep3_Dep6_Tu5	3.560149455537676E-4	0.15	ovarian cancer
Ov79_rep7_Dep6_Tu0.3	2.9145389388477236E-4	0.01	colorectal cancer
Ov79_rep8_Dep6_Tu3	2.860231315852419E-4	0.01	breast cancer
Ov79_rep1_Dep6_Tu20	0.0011929695596899462	0.34	ovarian cancer
Ov79_rep5_Dep6_Tu0.5	2.9138404964186413E-4	0.01	breast cancer
Ov79_rep7_Dep6_Tu10	4.637721636609244E-4	0.17	ovarian cancer
Ov79_rep8_Dep6_Tu0.5	3.871489726334463E-4	0.01	colorectal cancer
Ov79_rep4_Dep6_Tu0.5	3.301117509537669E-4	0.01	colorectal cancer
Ov79_rep2_Dep6_Tu40	0.0010001989083183815	0.41	colorectal cancer
Ov79_rep9_Dep6_Tu10	6.064098044237041E-4	0.17	ovarian cancer
Ov79_rep3_Dep6_Tu50	8.717640264591645E-4	0.54	ovarian cancer
Ov79_rep10_Dep6_Tu50	6.768825805791171E-4	0.41	breast cancer
Ov79_rep1_Dep6_Tu30	9.014688300151014E-4	0.23	breast cancer
Ov79_rep8_Dep6_Tu20	9.921336038197371E-4	0.31	ovarian cancer
Ov79_rep6_Dep6_Tu40	8.068935100782401E-4	0.41	ovarian cancer
Ov79_rep6_Dep6_Tu20	6.44172920334938E-4	0.23	ovarian cancer
Ov79_rep10_Dep6_Tu30	0.0012186950619216123	0.34	ovarian cancer
Ov79_rep4_Dep6_Tu0.1	2.789475306877822E-4	0.01	colorectal cancer
Ov79_rep5_Dep6_Tu20	7.565616042226116E-4	0.21	ovarian cancer
Ov79_rep2_Dep6_Tu30	6.533889511340177E-4	0.41	colorectal cancer
Ov79_rep5_Dep6_Tu40	0.0012480509344435435	0.5	ovarian cancer
Ov79_rep8_Dep6_Tu0.3	3.5382801770745826E-4	0.01	breast cancer
Ov79_rep4_Dep6_Tu40	0.0012604108048223936	0.48	colorectal cancer
Ov79_rep3_Dep6_Tu0.5	4.412002905920656E-4	0.01	breast cancer
Ov79_rep6_Dep6_Tu10	5.475532311484129E-4	0.17	ovarian cancer
Ov79_rep8_Dep6_Tu1	3.440451945749011E-4	0.01	breast cancer
Ov79_rep9_Dep6_Tu2	3.2461572122103195E-4	0.01	breast cancer
Ov79_rep6_Dep6_Tu0.1	3.694564854264592E-4	0.01	colorectal cancer
Ov79_rep5_Dep6_Tu0.1	3.0976023590948814E-4	0.01	breast cancer
Ov79_rep10_Dep6_Tu20	8.331952556316395E-4	0.17	ovarian cancer
Ov79_rep5_Dep6_Tu0.3	3.4644239113274303E-4	0.01	colorectal cancer
Ov79_rep10_Dep6_Tu5	3.225497037839421E-4	0.01	colorectal cancer
Ov79_rep5_Dep6_Tu5	3.880897559464111E-4	0.15	ovarian cancer
Ov79_rep1_Dep6_Tu40	0.00112538692827033	0.41	ovarian cancer
Ov79_rep8_Dep6_Tu40	0.0011795491551526783	0.49	ovarian cancer
Ov79_rep6_Dep6_Tu50	0.0014140488188048445	0.47	ovarian cancer
Ov79_rep2_Dep6_Tu20	9.335102458634592E-4	0.25	ovarian cancer
Ov79_rep1_Dep6_Tu0.3	3.7168953069534875E-4	0.01	colorectal cancer
Ov79_rep6_Dep6_Tu1	3.1478376687441115E-4	0.01	colorectal cancer
Ov79_rep8_Dep6_Tu10	4.872109153681903E-4	0.01	breast cancer
Ov79_rep9_Dep6_Tu20	9.676711374548781E-4	0.26	ovarian cancer
Ov79_rep6_Dep6_Tu2	4.0422593984870746E-4	0.01	ovarian cancer
Ov79_rep10_Dep6_Tu40	0.0015036386813155713	0.47	ovarian cancer
Ov79_rep4_Dep6_Tu1	4.218586415790581E-4	0.01	colorectal cancer
Ov79_rep1_Dep6_Tu2	3.2933215467063296E-4	0.01	breast cancer
Ov79_rep3_Dep6_Tu2	3.7394587921232267E-4	0.01	colorectal cancer
Ov79_rep4_Dep6_Tu2	3.9236919325497447E-4	0.01	breast cancer
Ov79_rep9_Dep6_Tu40	0.0010870540518158828	0.54	ovarian cancer
Ov79_rep4_Dep6_Tu5	5.679665461014943E-4	0.17	ovarian cancer
Ov79_rep2_Dep6_Tu0.5	2.871856787946909E-4	0.01	breast cancer
Ov79_rep5_Dep6_Tu30	0.0010424789263943854	0.36	ovarian cancer
Ov79_rep3_Dep6_Tu40	0.0014795440034458137	0.52	ovarian cancer
Ov79_rep6_Dep6_Tu30	9.835209819146911E-4	0.41	ovarian cancer
Ov79_rep2_Dep6_Tu1	3.252440564895037E-4	0.01	breast cancer
Ov79_rep3_Dep6_Tu3	2.0343466035663898E-4	0.01	breast cancer
